gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_pinnipedia,delta_sirenia,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
ATP5ME,697,69,0.08550305664539337,30.609323501586914,0.054530694094933406,0.32984888553619385,9.131584377541496e-14,6.4475417137146,3.137512445449829,31,30.609323501586914,0.2106398046016693,3,3,0.2079040035287477,0.2079040035287477,0.19960781720083243,0.00471408286283074,0.003582103465084516,0.02293292661419829,0.02293292661419829,0.49085188782846917,0.8759431441275187,8969,1.4310716354622577e-12,11826,1.8263168755083825e-13,1.8263168755083825e-13,2.8621432709254998e-12,0.054530694094933406,0.054530694094933406,0.32984888553619385,49,Tier 0: Core Bottleneck Transducer
FXYD7,717,89,0.08001643419265747,36.76769256591797,0.0337102225190888,0.3850264847278595,9.131584377541496e-14,4.152437686920166,3.2978076934814453,57,10.784810066223145,0.3850264847278595,3,3,0.11763782746549134,0.11763782746549134,0.11005594795497496,0.005943641291003297,0.0016382382195130854,-1.3288121101651524,-1.3288121101651524,0.9080450170943093,0.9998467469941675,14372,1.4310716354622577e-12,7686,1.8263168755083825e-13,1.8263168755083825e-13,2.8621432709254998e-12,0.0337102225190888,0.0337102225190888,0.3850264847278595,50,Tier 0: Core Bottleneck Transducer
LYPD1,719,93,0.07989130914211273,41.5078125,0.05044660022321842,0.3016855716705322,9.131584377541496e-14,4.237185001373291,3.4972083568573,71,24.680583953857422,0.17168091237545013,3,3,0.2555950481356134,0.2555950481356134,0.2096301769215776,0.029821826420823608,0.01614304479321224,-0.21305133195898082,-0.21305133195898082,0.5843565377231583,0.9033995849161413,10356,1.4310716354622577e-12,12934,1.8263168755083825e-13,1.8263168755083825e-13,2.8621432709254998e-12,0.05044660022321842,0.05044660022321842,0.3016855716705322,51,Tier 0: Core Bottleneck Transducer
SMIM14,716,99,0.06648695468902588,39.252784729003906,0.03765633046362514,0.35762155055999756,9.131584377541496e-14,14.037641525268555,8.758502960205078,46,39.252784729003906,0.35762155055999756,3,2,0.18932761341448326,0.1860623721386398,0.1837554467146466,0.00557216669983666,-0.003265241275843459,-1.0664082847291734,-1.0664082847291734,0.856880440887364,0.9968402774865645,13763,1.4310716354622577e-12,9971,1.8263168755083825e-13,1.8263168755083825e-13,2.8621432709254998e-12,0.03765633046362514,0.03765633046362514,0.35762155055999756,52,Tier 0: Core Bottleneck Transducer
TAFA1,712,133,0.041903283447027206,36.75440216064453,0.05605221939128296,0.3914516866207123,9.131584377541496e-14,10.037775993347168,4.857139587402344,8,26.49184799194336,0.37890055775642395,3,2,0.42596084511056626,0.4234269405130203,0.40386032518435855,0.022100519926207693,-0.0025339045975459286,0.14819438446428793,0.14819438446428793,0.44109468171727656,0.8641767933075241,8167,1.4310716354622577e-12,6977,1.8263168755083825e-13,1.8263168755083825e-13,2.8621432709254998e-12,0.05605221939128296,0.05605221939128296,0.3914516866207123,53,Tier 0: Core Bottleneck Transducer
CIAO2B,710,170,0.050958242267370224,31.755407333374023,0.042279202649085364,0.4014144539833069,9.32587340685088e-14,3.8811495304107666,1.9062594175338745,123,9.668684005737305,0.4014144539833069,3,3,0.30628145743705365,0.30628145743705365,0.22392499261093593,0.0361955258933786,0.046160938932739155,-0.7623839789901189,-0.7623839789901189,0.7770845673468312,0.9736901156466355,12778,1.4310716354622577e-12,5473,1.8646195698579504e-13,1.8646195698579504e-13,2.8621432709254998e-12,0.042279202649085364,0.042279202649085364,0.4014144539833069,54,Tier 0: Core Bottleneck Transducer
CNFN,710,137,0.0792989507317543,35.56951904296875,0.09831306399261755,0.46033141016960144,9.32587340685088e-14,6.4307403564453125,5.664914608001709,65,15.753214836120605,0.4082176387310028,3,3,0.49709617075138646,0.49709617075138646,0.4527815320870123,0.006267435370290769,0.038047203294083384,2.9275178081969004,2.9275178081969004,0.0017083974654834222,0.8632215179350143,16,1.4310716354622577e-12,724,1.8646195698579504e-13,1.8646195698579504e-13,2.8621432709254998e-12,0.09831306399261755,0.09831306399261755,0.46033141016960144,55,Tier 0: Core Bottleneck Transducer
FGF14,702,206,0.04003200680017471,41.57634735107422,0.03792454053380721,0.38179025053977966,9.32587340685088e-14,14.260043144226074,5.532416820526123,151,37.3504638671875,0.38179025053977966,3,2,0.25361951494089435,0.23360505143304353,0.22086416260546937,0.03275535233542496,-0.02001446350785082,-1.04987355404775,-1.04987355404775,0.8531118740282804,0.9951399567229804,13725,1.4310716354622577e-12,8014,1.8646195698579504e-13,1.8646195698579504e-13,2.8621432709254998e-12,0.03792454053380721,0.03792454053380721,0.38179025053977966,56,Tier 0: Core Bottleneck Transducer
FGF9,716,210,0.04710269346833229,36.82498550415039,0.06125512973337899,0.4082357585430145,9.32587340685088e-14,3.998080253601074,3.4392669200897217,29,11.353093147277832,0.3521578013896942,3,2,0.4042947125731165,0.4042947125731165,0.403628415079271,0.0,0.0006662974938455159,0.5009972056667694,0.5009972056667694,0.30818654475580987,0.8632215179350143,5519,1.4310716354622577e-12,4196,1.8646195698579504e-13,1.8646195698579504e-13,2.8621432709254998e-12,0.06125512973337899,0.06125512973337899,0.4082357585430145,57,Tier 0: Core Bottleneck Transducer
PFDN6,717,129,0.041150979697704315,38.102684020996094,0.04265931877895697,0.38746505975723267,9.32587340685088e-14,2.2432093620300293,1.6228222846984863,55,11.03515625,0.20327843725681305,3,2,0.31020580992038843,0.3034057667026181,0.23748257574289935,0.07272323417748906,-0.006800043217770307,-0.7335744782555167,-0.7335744782555167,0.7683959398338596,0.9707627652167796,12671,1.4310716354622577e-12,7421,1.8646195698579504e-13,1.8646195698579504e-13,2.8621432709254998e-12,0.04265931877895697,0.04265931877895697,0.38746505975723267,58,Tier 0: Core Bottleneck Transducer
CABP7,711,233,0.028675280511379242,28.527910232543945,0.01665850542530207,0.2937270700931549,9.520162436160264e-14,1.8977714776992798,1.1945737600326538,176,16.72583770751953,0.11346346139907837,3,2,0.20988253985534455,0.17720184100941325,0.0673389163856866,0.14254362346965793,-0.0326806988459313,-2.4514562246045855,-2.4514562246045855,0.9928860254273818,0.9998467469941675,15445,1.4310716354622577e-12,13269,1.9040324872321435e-13,1.9040324872321435e-13,2.8621432709254998e-12,0.01665850542530207,0.01665850542530207,0.2937270700931549,59,Tier 0: Core Bottleneck Transducer
ENSG00000293562,685,64,0.07783596217632294,28.364221572875977,0.05055085378034301,0.32430651783943176,9.520162436160264e-14,4.060856342315674,2.6268961429595947,44,12.521660804748535,0.32430651783943176,3,3,0.22036932481162474,0.22036932481162474,0.1653615987646557,0.04609574863649408,0.008911977410474965,-0.24946717591197232,-0.24946717591197232,0.5985002858834013,0.909517363891433,10535,1.4310716354622577e-12,12060,1.9040324872321435e-13,1.9040324872321435e-13,2.8621432709254998e-12,0.05055085378034301,0.05055085378034301,0.32430651783943176,60,Tier 0: Core Bottleneck Transducer
RBM22,714,421,0.02475469931960106,38.70013427734375,0.012838584741201633,0.35489344596862793,9.520162436160264e-14,1.4957634210586548,1.2509894371032715,141,4.2146830558776855,0.35489344596862793,3,2,0.15819535869164952,0.15547457894904754,-0.002720779742601962,0.035013434928673856,0.12318192376297565,-2.7102051342797013,-2.7102051342797013,0.9966379196565838,0.9998467469941675,15600,1.4310716354622577e-12,10144,1.9040324872321435e-13,1.9040324872321435e-13,2.8621432709254998e-12,0.012838584741201633,0.012838584741201633,0.35489344596862793,61,Tier 0: Core Bottleneck Transducer
CSNK2A1,703,403,0.036659397184848785,41.0693244934082,0.021019466006148103,0.3372310996055603,9.714451465469648e-14,4.350091457366943,2.1238887310028076,362,12.899436950683594,0.3372310996055603,3,3,0.18214436255535948,0.18214436255535948,0.06237774602410687,0.1027242192157007,0.01704239731555191,-2.151864018788539,-2.151864018788539,0.984295967058428,0.9998467469941675,15268,1.4310716354622577e-12,11320,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.021019466006148103,0.021019466006148103,0.3372310996055603,62,Tier 0: Core Bottleneck Transducer
ENSG00000285508,707,78,0.09625761210918427,41.47125244140625,0.06568790195794347,0.3187398910522461,9.714451465469648e-14,9.0336275100708,7.816740036010742,27,29.046974182128906,0.31100064516067505,3,2,0.32472636955610745,0.29427845062702995,0.2628168684524251,0.06190950110368236,-0.030447918929077476,0.7709826366140111,0.7709826366140111,0.22035861175393395,0.8632215179350143,3518,1.4310716354622577e-12,12299,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.06568790195794347,0.06568790195794347,0.3187398910522461,63,Tier 0: Core Bottleneck Transducer
FGF13,665,207,0.03702361509203911,40.531517028808594,0.016536724654039034,0.3653757572174072,9.714451465469648e-14,5.102354526519775,3.1665151119232178,137,14.099787712097168,0.3618745505809784,3,2,0.0963276526945698,0.06823806722999388,-0.02808958546457592,0.03380595665763206,0.06252169603693775,-2.372261021682749,-2.372261021682749,0.9911602020301724,0.9998467469941675,15407,1.4310716354622577e-12,9390,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.016536724654039034,0.016536724654039034,0.3653757572174072,64,Tier 0: Core Bottleneck Transducer
PCP4L1,711,69,0.06907999515533447,38.63347625732422,0.04985490844334294,0.3801475167274475,9.714451465469648e-14,3.0291907787323,1.9951810836791992,63,7.968461513519287,0.3801475167274475,3,2,0.2747620058111944,0.26344579872106266,0.24607620343926073,0.0286858023719337,-0.011316207090131754,-0.262296080053936,-0.262296080053936,0.6034534080365961,0.9100937919998634,10606,1.4310716354622577e-12,8201,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.04985490844334294,0.04985490844334294,0.3801475167274475,65,Tier 0: Core Bottleneck Transducer
PSMA1,713,280,0.044344913214445114,41.19709014892578,0.04007618070326802,0.29589614272117615,9.714451465469648e-14,2.6674458980560303,1.3623685836791992,251,9.01480484008789,0.29589614272117615,3,3,0.32423830496397477,0.32423830496397477,0.29162065524410086,0.03189749832552725,0.0007201513943466708,-0.9065711960707905,-0.9065711960707905,0.8176832002752448,0.9844918714190984,13296,1.4310716354622577e-12,13176,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.04007618070326802,0.04007618070326802,0.29589614272117615,66,Tier 0: Core Bottleneck Transducer
SMPX,716,88,0.06376941502094269,39.035133361816406,0.03746459608118715,0.357510507106781,9.714451465469648e-14,9.691361427307129,7.972341060638428,56,39.035133361816406,0.24827279150485992,3,3,0.23507588252860795,0.23507588252860795,0.12756736019897685,0.08744253554100918,0.020065986788621922,-1.0791430650159044,-1.0791430650159044,0.859738022043416,0.9975472080264837,13795,1.4310716354622577e-12,9982,1.9423351815817114e-13,1.9423351815817114e-13,2.8621432709254998e-12,0.03746459608118715,0.03746459608118715,0.357510507106781,67,Tier 0: Core Bottleneck Transducer
CHURC1,730,114,0.06398821622133255,41.31537628173828,0.04264478692802383,0.3672347068786621,9.908740494779031e-14,9.738126754760742,4.344271183013916,22,41.31537628173828,0.235702246427536,3,3,0.20284916677272113,0.20284916677272113,0.16544014609087446,0.02267427613885922,0.014734744542987462,-0.7274883278557046,-0.7274883278557046,0.7665365684866086,0.9707361384196068,12643,1.4310716354622577e-12,9266,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.04264478692802383,0.04264478692802383,0.3672347068786621,68,Tier 0: Core Bottleneck Transducer
EIF2S1,715,315,0.04514920711517334,41.40253448486328,0.03004893572173714,0.32878637313842773,9.908740494779031e-14,9.982574462890625,4.883066654205322,165,30.361886978149414,0.32878637313842773,3,2,0.3163851633727316,0.31121270498120074,0.24491243475058022,0.0714727286221514,-0.005172458391530843,-1.5710282394183355,-1.5710282394183355,0.9419119552574802,0.9998467469941675,14755,1.4310716354622577e-12,11879,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.03004893572173714,0.03004893572173714,0.32878637313842773,69,Tier 0: Core Bottleneck Transducer
LIN7A,692,249,0.040188394486904144,27.105918884277344,0.057102758782982,0.49550357460975647,9.908740494779031e-14,4.171041011810303,2.88830828666687,249,22.84572982788086,0.18257421255111694,3,3,0.47045550190535956,0.47045550190535956,0.36724162703154156,0.062472759058916444,0.04074111581490157,0.179767696347853,0.179767696347853,0.4286674725018833,0.8632215179350143,7944,1.4310716354622577e-12,304,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.057102758782982,0.057102758782982,0.49550357460975647,70,Tier 0: Core Bottleneck Transducer
PHB2,704,268,0.05563824623823166,33.13180923461914,0.04217833876490481,0.3179541826248169,9.908740494779031e-14,5.762082576751709,3.130722761154175,239,24.920995712280273,0.23121397197246552,3,3,0.24016549524555217,0.24016549524555217,0.20334199671408862,0.029264625171356033,0.007558873360107525,-0.7719769922461608,-0.7719769922461608,0.7799359727256343,0.9751575453519749,12804,1.4310716354622577e-12,12331,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.04217833876490481,0.04217833876490481,0.3179541826248169,71,Tier 0: Core Bottleneck Transducer
RBM18,726,190,0.04376916587352753,41.69135284423828,0.03514456200230149,0.3824314475059509,9.908740494779031e-14,9.358251571655273,6.429567813873291,119,24.47040367126465,0.3824314475059509,3,3,0.24610323336167,0.24610323336167,0.1534024860084043,0.05248265498337078,0.040218092369894924,-1.2349606711452867,-1.2349606711452867,0.8915774292375022,0.9998467469941675,14180,1.4310716354622577e-12,7949,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.03514456200230149,0.03514456200230149,0.3824314475059509,72,Tier 0: Core Bottleneck Transducer
RPL18,711,170,0.05446857586503029,26.466073989868164,0.030008030224622145,0.33570969104766846,9.908740494779031e-14,1.9427045583724976,1.5315121412277222,27,5.786858558654785,0.33570969104766846,3,2,0.1983059497047355,0.1983059497047355,0.19048253721950933,0.007823412485226174,0.0,-1.5711124227932913,-1.5711124227932913,0.9419217312333026,0.9998467469941675,14756,1.4310716354622577e-12,11403,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.030008030224622145,0.030008030224622145,0.33570969104766846,73,Tier 0: Core Bottleneck Transducer
SPIN1,707,268,0.050778720527887344,41.52954864501953,0.03518394274778627,0.3498519957065582,9.908740494779031e-14,3.3454678058624268,2.2079505920410156,69,9.562522888183594,0.3498519957065582,3,2,0.30411396528261825,0.3016480074660279,0.24218446975524344,0.06192949552737479,-0.002465957816590343,-1.2291149125500664,-1.2291149125500664,0.8904856376384006,0.9998467469941675,14169,1.4310716354622577e-12,10593,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.03518394274778627,0.03518394274778627,0.3498519957065582,74,Tier 0: Core Bottleneck Transducer
TMEM229B,721,178,0.0710284411907196,38.827606201171875,0.03255588537454993,0.37247198820114136,9.908740494779031e-14,4.227294445037842,2.36061429977417,152,11.349294662475586,0.37247198820114136,3,2,0.1446179741885161,0.1303743395764478,0.07118262651789374,0.07343534767062236,-0.014243634612068297,-1.4072637316781056,-1.4072637316781056,0.920325400184645,0.9998467469941675,14517,1.4310716354622577e-12,8839,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.03255588537454993,0.03255588537454993,0.37247198820114136,75,Tier 0: Core Bottleneck Transducer
TRAPPC5,684,189,0.0335666798055172,25.484580993652344,0.016743892359265607,0.31566232442855835,9.908740494779031e-14,1.7360557317733765,1.5158990621566772,49,5.499724388122559,0.31566232442855835,3,2,0.1364860432904459,0.060515232833697,0.017208264519997643,-0.0759708104567489,0.11927777877044826,-2.394795988982633,-2.394795988982633,0.9916851924054481,0.9998467469941675,15419,1.4310716354622577e-12,12417,1.9817480989559044e-13,1.9817480989559044e-13,2.8621432709254998e-12,0.016743892359265607,0.016743892359265607,0.31566232442855835,76,Tier 0: Core Bottleneck Transducer
ARL4A,665,200,0.03612978756427765,41.811546325683594,0.017416378472746047,0.3596258759498596,1.0103029524088415e-13,7.4953484535217285,4.155679225921631,30,20.842071533203125,0.3596258759498596,3,2,0.14280022969493478,0.14280022969493478,0.1209959853651837,0.0,0.021804244329751067,-2.3180093858452495,-2.3180093858452495,0.9897755945175402,0.9998467469941675,15376,1.4310716354622577e-12,9792,2.0200507933054723e-13,2.0200507933054723e-13,2.8621432709254998e-12,0.017416378472746047,0.017416378472746047,0.3596258759498596,77,Tier 0: Core Bottleneck Transducer
CHMP1B,710,199,0.04311656206846237,35.856773376464844,0.04187244756691937,0.3326261043548584,1.0103029524088415e-13,3.251880407333374,2.3164446353912354,4,9.776383399963379,0.3326261043548584,3,3,0.43488301141678243,0.43488301141678243,0.24225484779956202,0.11740617818502726,0.07522198543219319,-0.7891693239341352,-0.7891693239341352,0.7849934757078113,0.9751575453519749,12884,1.4310716354622577e-12,11669,2.0200507933054723e-13,2.0200507933054723e-13,2.8621432709254998e-12,0.04187244756691937,0.04187244756691937,0.3326261043548584,78,Tier 0: Core Bottleneck Transducer
ENSG00000286224,720,75,0.08416643738746643,41.854557037353516,0.04495237208064043,0.36187052726745605,1.0103029524088415e-13,9.874603271484375,5.224198818206787,68,27.287670135498047,0.36187052726745605,3,3,0.15602667561505965,0.15602667561505965,0.11800061044764863,0.026314932208088997,0.01171113295932202,-0.5787760556655263,-0.5787760556655263,0.718629855206324,0.95371546054661,12062,1.4310716354622577e-12,9646,2.0200507933054723e-13,2.0200507933054723e-13,2.8621432709254998e-12,0.04495237208064043,0.04495237208064043,0.36187052726745605,79,Tier 0: Core Bottleneck Transducer
