gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_primates,delta_rodents,delta_bats,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
HMGA1,707,111,0.0360083132982254,35.059486389160156,0.022678723751154685,0.3514295816421509,9.714451465469648e-14,4.068937301635742,1.752553939819336,40,11.578243255615234,0.3514295816421509,3,2,0.23274905342571023,0.20262767217523692,-0.03012138125047331,0.0557260825884128,0.17702297083729743,-2.124014532177107,-2.124014532177107,0.9831655357901131,0.9999259036003924,15442,2.2539759177005585e-12,6238,1.9423351815817114e-13,1.9423351815817114e-13,4.507951835402685e-12,0.022678723751154685,0.022678723751154685,0.3514295816421509,49,Tier 0: Core Bottleneck Transducer
PCP4L1,711,69,0.06907999515533447,38.63347625732422,0.034903302935715676,0.3436087965965271,9.714451465469648e-14,9.067620277404785,4.689062595367432,69,27.31902313232422,0.3319159746170044,3,3,0.1795956552477631,0.1795956552477631,0.07466544242948481,0.0031300152290395784,0.10180019758923872,-1.2248287626071916,-1.2248287626071916,0.8896801272749786,0.9999259036003924,14230,2.2539759177005585e-12,6762,1.9423351815817114e-13,1.9423351815817114e-13,4.507951835402685e-12,0.034903302935715676,0.034903302935715676,0.3436087965965271,50,Tier 0: Core Bottleneck Transducer
PDE6D,714,153,0.04275861382484436,28.38991928100586,0.0299628907015726,0.3883378505706787,9.714451465469648e-14,3.4160850048065186,2.4554860591888428,45,8.796683311462402,0.3883378505706787,3,2,0.16508891021097188,0.1484314217579166,0.11247500419936421,-0.01665748845305529,0.05261390601160767,-1.5834694811213827,-1.5834694811213827,0.9433427513187007,0.9999259036003924,14838,2.2539759177005585e-12,3368,1.9423351815817114e-13,1.9423351815817114e-13,4.507951835402685e-12,0.0299628907015726,0.0299628907015726,0.3883378505706787,51,Tier 0: Core Bottleneck Transducer
EIF2S1,715,315,0.04514920711517334,41.40253448486328,0.03983361877194789,0.33332669734954834,9.908740494779031e-14,8.823887825012207,4.392947673797607,26,26.472190856933594,0.33332669734954834,3,2,0.38953868544697007,0.37906172455462406,0.2446468123496656,-0.010476960892346048,0.14489187309730447,-0.8564576126372841,-0.8564576126372841,0.8041276454907091,0.9763244330382435,13337,2.2539759177005585e-12,7494,1.9817480989559044e-13,1.9817480989559044e-13,4.507951835402685e-12,0.03983361877194789,0.03983361877194789,0.33332669734954834,52,Tier 0: Core Bottleneck Transducer
SH3BGRL,694,122,0.04359380900859833,40.937374114990234,0.035806687607782536,0.3820611536502838,9.908740494779031e-14,4.913090229034424,3.9208831787109375,11,31.840469360351562,0.15430332720279694,3,3,0.3994806386216725,0.3994806386216725,0.17131790562123594,0.03685756908318524,0.19130516391725128,-1.184378414413004,-1.184378414413004,0.8818683495286526,0.9999259036003924,14155,2.2539759177005585e-12,3825,1.9817480989559044e-13,1.9817480989559044e-13,4.507951835402685e-12,0.035806687607782536,0.035806687607782536,0.3820611536502838,53,Tier 0: Core Bottleneck Transducer
TMEM229B,721,178,0.0710284411907196,38.827606201171875,0.04266808071433941,0.3109219968318939,9.908740494779031e-14,1.0607279539108276,0.949955940246582,167,8.10729694366455,0.13083620369434357,3,3,0.2494330844402281,0.2494330844402281,0.11146547367347803,0.045130262671509776,0.09283734809524029,-0.6366693325578754,-0.6366693325578754,0.7378298732631111,0.948680255498615,12594,2.2539759177005585e-12,8996,1.9817480989559044e-13,1.9817480989559044e-13,4.507951835402685e-12,0.04266808071433941,0.04266808071433941,0.3109219968318939,54,Tier 0: Core Bottleneck Transducer
ENSG00000286224,720,75,0.08416643738746643,41.854557037353516,0.03631424752203225,0.3067642152309418,1.0103029524088415e-13,1.9709757566452026,1.7154995203018188,61,9.607454299926758,0.20515067875385284,3,3,0.22222382145804925,0.22222382145804925,0.0860174713197602,0.019119087461320315,0.11708726267696874,-1.1075908088528794,-1.1075908088528794,0.8659807126830952,0.9999259036003924,13980,2.2539759177005585e-12,9309,2.0200507933054723e-13,2.0200507933054723e-13,4.507951835402685e-12,0.03631424752203225,0.03631424752203225,0.3067642152309418,55,Tier 0: Core Bottleneck Transducer
LHFPL3,702,236,0.03736148402094841,25.327659606933594,0.018516873920946038,0.34290266036987305,1.0297318553397797e-13,2.161729574203491,1.36825430393219,127,6.3042073249816895,0.34290266036987305,3,2,0.152195452165573,0.10967946102495058,-0.042515991140622426,0.03817126097563432,0.11402419118993869,-2.4307782038629613,-2.4307782038629613,0.9924667828058491,0.9999259036003924,15640,2.2539759177005585e-12,6800,2.0594637106796654e-13,2.0594637106796654e-13,4.507951835402685e-12,0.018516873920946038,0.018516873920946038,0.34290266036987305,56,Tier 0: Core Bottleneck Transducer
RPL28,702,137,0.04656793549656868,30.7614688873291,0.03184801114403363,0.37512874603271484,1.0297318553397797e-13,4.12554407119751,3.1252291202545166,62,10.997674942016602,0.37512874603271484,3,3,0.21316083435962685,0.21316083435962685,0.06882122973628624,0.03767316328126469,0.10666644134207592,-1.460378751724905,-1.460378751724905,0.9279069953964565,0.9999259036003924,14655,2.2539759177005585e-12,4416,2.0594637106796654e-13,2.0594637106796654e-13,4.507951835402685e-12,0.03184801114403363,0.03184801114403363,0.37512874603271484,57,Tier 0: Core Bottleneck Transducer
ATP6V1G2,711,77,0.0515717938542366,27.787458419799805,0.03661118923770004,0.3664376437664032,1.0491607582707179e-13,2.774569511413574,1.9637908935546875,54,7.571737289428711,0.3664376437664032,3,3,0.30170127320749124,0.30170127320749124,0.08124572278303095,0.06665755512002645,0.15379799530443383,-1.0996294988195627,-1.0996294988195627,0.8642532081168312,0.9999259036003924,13954,2.2539759177005585e-12,5100,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.03661118923770004,0.03661118923770004,0.3664376437664032,58,Tier 0: Core Bottleneck Transducer
CSDC2,707,155,0.06155448779463768,33.04269790649414,0.03620093252759476,0.3102398216724396,1.0491607582707179e-13,3.8488612174987793,2.82190203666687,43,24.131183624267578,0.15949741005897522,3,3,0.24392112731351348,0.24392112731351348,0.11243119382098377,0.03201395980260003,0.09947597368992969,-1.1358363881857512,-1.1358363881857512,0.8719874775582348,0.9999259036003924,14035,2.2539759177005585e-12,9063,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.03620093252759476,0.03620093252759476,0.3102398216724396,59,Tier 0: Core Bottleneck Transducer
EMX2,693,255,0.017437275499105453,39.028228759765625,0.02349366649159976,0.3717915713787079,1.0491607582707179e-13,5.920955657958984,3.264725923538208,224,32.43661880493164,0.18253923952579498,3,2,0.4736214272270259,0.4736214272270259,0.0,0.09887162575150354,0.37474980147552234,-2.0758225219420248,-2.0758225219420248,0.9810448157201372,0.9999259036003924,15395,2.2539759177005585e-12,4670,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.02349366649159976,0.02349366649159976,0.3717915713787079,60,Tier 0: Core Bottleneck Transducer
MOB3C,732,216,0.051188476383686066,33.43183898925781,0.030895405474005943,0.40823957324028015,1.0491607582707179e-13,4.610844612121582,3.1530425548553467,113,33.43183898925781,0.13791777193546295,3,3,0.26258860290687547,0.26258860290687547,0.05753989104857198,0.04688443585752855,0.15816427600077493,-1.4929770810488066,-1.4929770810488066,0.9322784068316353,0.9999259036003924,14713,2.2539759177005585e-12,1324,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.030895405474005943,0.030895405474005943,0.40823957324028015,61,Tier 0: Core Bottleneck Transducer
MYL2,680,173,0.08160204440355301,29.040096282958984,0.037743799453338674,0.40824076533317566,1.0491607582707179e-13,11.855351448059082,5.273190021514893,20,29.040096282958984,0.40824076533317566,3,3,0.1607984409594172,0.1607984409594172,0.06735861439472716,0.010669145581336617,0.0827706809833534,-1.0672436587035057,-1.0672436587035057,0.8570690887547773,0.9996052833625835,13884,2.2539759177005585e-12,1163,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.037743799453338674,0.037743799453338674,0.40824076533317566,62,Tier 0: Core Bottleneck Transducer
RPL13A,704,207,0.06808572262525558,28.885093688964844,0.04188049879938832,0.3042207360267639,1.0491607582707179e-13,3.011945962905884,2.3360276222229004,109,25.447938919067383,0.11835716664791107,3,3,0.25986721588923817,0.25986721588923817,0.11163798485299964,0.020902488162199775,0.12732674287403875,-0.7263671834751237,-0.7263671834751237,0.766193148320308,0.9588072373068585,12940,2.2539759177005585e-12,9471,2.0977664050292333e-13,2.0977664050292333e-13,4.507951835402685e-12,0.04188049879938832,0.04188049879938832,0.3042207360267639,63,Tier 0: Core Bottleneck Transducer
ARFRP1,708,122,0.06829267740249634,42.00103759765625,0.04185009243991799,0.3921683430671692,1.0685896612016561e-13,5.033897876739502,3.56982421875,49,33.20172119140625,0.15161557495594025,3,3,0.2911275439969593,0.2911275439969593,0.09540803421263248,0.07062653118756879,0.12509297859675797,-0.7211489689667375,-0.7211489689667375,0.7645910674226678,0.9581767438549967,12921,2.2539759177005585e-12,3017,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.04185009243991799,0.04185009243991799,0.3921683430671692,64,Tier 0: Core Bottleneck Transducer
ATOX1,704,71,0.10571811348199844,42.0533561706543,0.0568453329525578,0.34533557295799255,1.0685896612016561e-13,3.2620251178741455,2.7257308959960938,39,9.44595718383789,0.34533557295799255,3,3,0.2845611984640479,0.2845611984640479,0.11970875652651004,0.03418282209518547,0.13066961984235242,0.36466693684128726,0.36466693684128726,0.3576800210076342,0.8571257633003639,6738,2.2539759177005585e-12,6640,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.0568453329525578,0.0568453329525578,0.34533557295799255,65,Tier 0: Core Bottleneck Transducer
DERL2,722,239,0.043083272874355316,41.352500915527344,0.02804688827745444,0.4082392156124115,1.0685896612016561e-13,3.110799789428711,2.237868309020996,183,7.620041847229004,0.4082392156124115,3,2,0.1875034262631,0.10741107842074216,-0.08009234784235783,0.013054883849464741,0.17444854241363525,-1.7157547837981189,-1.7157547837981189,0.9568965334241742,0.9999259036003924,15034,2.2539759177005585e-12,1398,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.02804688827745444,0.02804688827745444,0.4082392156124115,66,Tier 0: Core Bottleneck Transducer
EBF1,697,592,0.04950366169214249,41.169837951660156,0.029616790193270702,0.3928252160549164,1.0685896612016561e-13,2.262758493423462,1.6554144620895386,567,5.76021671295166,0.3928252160549164,3,3,0.27419527829171275,0.27419527829171275,0.13256661492784233,0.06292632605633516,0.07870233730753526,-1.6286102605250576,-1.6286102605250576,0.9483022246079369,0.9999259036003924,14898,2.2539759177005585e-12,2911,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.029616790193270702,0.029616790193270702,0.3928252160549164,67,Tier 0: Core Bottleneck Transducer
FYN,713,537,0.03484935313463211,37.318111419677734,0.04399218764339397,0.40823912620544434,1.0685896612016561e-13,10.48848819732666,7.114517688751221,46,26.63945770263672,0.39372003078460693,3,3,0.5583058071405467,0.5583058071405467,0.1872695969406942,0.017245798601616583,0.3537904115982359,-0.5546045571620603,-0.5546045571620603,0.7104174143666812,0.9387782920548122,12254,2.2539759177005585e-12,1415,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.04399218764339397,0.04399218764339397,0.40823912620544434,68,Tier 0: Core Bottleneck Transducer
GID8,715,229,0.06466531753540039,29.06157684326172,0.03084373340346951,0.33728334307670593,1.0685896612016561e-13,4.367860794067383,3.2237560749053955,74,19.109495162963867,0.22857019305229187,3,3,0.19453137169855583,0.19453137169855583,0.08953496691873199,0.014926993972508167,0.09006941080731568,-1.5175238648434948,-1.5175238648434948,0.9354327635741778,0.9999259036003924,14749,2.2539759177005585e-12,7224,2.1371793224034263e-13,2.1371793224034263e-13,4.507951835402685e-12,0.03084373340346951,0.03084373340346951,0.33728334307670593,69,Tier 0: Core Bottleneck Transducer
EIF4E,711,221,0.048546116799116135,41.797645568847656,0.029715399365346413,0.3638938069343567,1.0880185641325942e-13,1.7184135913848877,1.2624136209487915,168,10.310480117797852,0.1666666865348816,3,3,0.24199575965896172,0.24199575965896172,0.12819706121298863,0.08225590547948475,0.031542792966488355,-1.6051361090955227,-1.6051361090955227,0.945768072878702,0.9999259036003924,14869,2.2539759177005585e-12,5299,2.1754820167529942e-13,2.1754820167529942e-13,4.507951835402685e-12,0.029715399365346413,0.029715399365346413,0.3638938069343567,70,Tier 0: Core Bottleneck Transducer
ESRRG,690,435,0.028773833066225052,41.42249298095703,0.025689985848136854,0.3100845217704773,1.1074474670635323e-13,6.954806804656982,5.259708881378174,64,41.42249298095703,0.16789928078651428,3,2,0.33868099242910044,0.32262845979734117,-0.016052532631759247,0.13508950510472859,0.20359148732437182,-1.9199106548650011,-1.9199106548650011,0.972565407080651,0.9999259036003924,15250,2.2539759177005585e-12,9071,2.2148949341271873e-13,2.2148949341271873e-13,4.507951835402685e-12,0.025689985848136854,0.025689985848136854,0.3100845217704773,71,Tier 0: Core Bottleneck Transducer
MANBAL,728,88,0.0863347128033638,40.44938278198242,0.028217513109399434,0.3820798397064209,1.1074474670635323e-13,5.301352500915527,2.5832858085632324,45,13.87498664855957,0.3820798397064209,3,3,0.1502893242192614,0.1502893242192614,0.048423988981716654,0.025275942514309847,0.07658939272323488,-1.6967330884874816,-1.6967330884874816,0.9551264330001572,0.9999259036003924,15010,2.2539759177005585e-12,3818,2.2148949341271873e-13,2.2148949341271873e-13,4.507951835402685e-12,0.028217513109399434,0.028217513109399434,0.3820798397064209,72,Tier 0: Core Bottleneck Transducer
MPC2,706,131,0.08469198644161224,41.46424865722656,0.04109380985280418,0.3482101559638977,1.1074474670635323e-13,3.0185961723327637,2.265899896621704,20,10.820405960083008,0.2789725363254547,3,3,0.22018480133922563,0.22018480133922563,0.07068392750664501,0.054304190683940046,0.09519668314864056,-0.7800889096949922,-0.7800889096949922,0.7823307280773664,0.967265899042284,13097,2.2539759177005585e-12,6463,2.2148949341271873e-13,2.2148949341271873e-13,4.507951835402685e-12,0.04109380985280418,0.04109380985280418,0.3482101559638977,73,Tier 0: Core Bottleneck Transducer
SLC25A14,694,290,0.0607043132185936,37.32805252075195,0.04237293582151258,0.40823930501937866,1.1074474670635323e-13,8.53676986694336,4.3237810134887695,17,20.911190032958984,0.40823930501937866,3,2,0.3078665007894968,0.29772447996924245,0.19587441140606524,-0.010142020820254321,0.11199208938343155,-0.709426378198961,-0.709426378198961,0.7609700383577251,0.9564101079731949,12884,2.2539759177005585e-12,1381,2.2148949341271873e-13,2.2148949341271873e-13,4.507951835402685e-12,0.04237293582151258,0.04237293582151258,0.40823930501937866,74,Tier 0: Core Bottleneck Transducer
TXNL4B,722,149,0.062398895621299744,41.28303527832031,0.0262991541634155,0.3239724040031433,1.1074474670635323e-13,6.543892860412598,4.606485843658447,49,40.695777893066406,0.1608002930879593,3,3,0.18728423232228916,0.18728423232228916,0.03726909209247767,0.07063400786957623,0.07938113236023527,-1.8449683559701666,-1.8449683559701666,0.9674789290407808,0.9999259036003924,15167,2.2539759177005585e-12,8138,2.2148949341271873e-13,2.2148949341271873e-13,4.507951835402685e-12,0.0262991541634155,0.0262991541634155,0.3239724040031433,75,Tier 0: Core Bottleneck Transducer
CNIH3,711,160,0.039949119091033936,41.41963195800781,0.03158687736711147,0.40824639797210693,1.1268763699944704e-13,9.512654304504395,6.606690883636475,129,23.301258087158203,0.40824639797210693,3,2,0.32628334185024654,0.2940947368273814,-0.032188605022865115,0.13390739348885092,0.19237594836139563,-1.467944501115829,-1.467944501115829,0.9289403505750355,0.9999259036003924,14670,2.2539759177005585e-12,763,2.2531976284767552e-13,2.2531976284767552e-13,4.507951835402685e-12,0.03158687736711147,0.03158687736711147,0.40824639797210693,76,Tier 0: Core Bottleneck Transducer
COTL1,706,153,0.07790813595056534,26.568695068359375,0.036374516258940316,0.33093738555908203,1.1268763699944704e-13,3.941298484802246,2.0987637042999268,36,11.909499168395996,0.33093738555908203,3,3,0.20522553320837938,0.20522553320837938,0.03481118671529026,0.04709799947459287,0.12331634701849627,-1.124696362712573,-1.124696362712573,0.8696411382250079,0.9999259036003924,14012,2.2539759177005585e-12,7670,2.2531976284767552e-13,2.2531976284767552e-13,4.507951835402685e-12,0.036374516258940316,0.036374516258940316,0.33093738555908203,77,Tier 0: Core Bottleneck Transducer
LEAP2,730,92,0.09398076683282852,41.526920318603516,0.0435330416349227,0.29298877716064453,1.1268763699944704e-13,5.020237445831299,3.91241192817688,17,17.134572982788086,0.29298877716064453,3,3,0.20494766283345695,0.20494766283345695,0.0793691188321441,0.0301992457121656,0.09537929828914724,-0.5553623692534894,-0.5553623692534894,0.7106765867939238,0.9388870764787844,12257,2.2539759177005585e-12,10215,2.2531976284767552e-13,2.2531976284767552e-13,4.507951835402685e-12,0.0435330416349227,0.0435330416349227,0.29298877716064453,78,Tier 0: Core Bottleneck Transducer
