gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,tier,z_track_b,p_track_b,q_track_b,p_combined
OR5M3,173,329,41.19965744018555,0.010173304,1.311150637887271,0.09490343777672017,0.6548997868160297,82,0,3,0.0014960437307509,1354,82,0.0,0.0074220062233507,-0.0075990622863173,0.0060932142660021,0.0,0.0103997914120554,-0.0075990622863173,0.0,Background,1.311150637887271,0.09490343777672017,0.6548997868160297,0.09490343777672017
MRGPRX1,160,341,37.406227111816406,0.010698291,1.2922088827523681,0.09814240816987174,0.6548997868160297,83,0,1,0.0011290692037174,16002,83,0.0,0.0,-8.746102886089811e-17,0.0,0.0,0.0106983110308647,0.0,0.0,Background,1.2922088827523681,0.09814240816987174,0.6548997868160297,0.09814240816987174
AKR1C8,172,402,38.02571487426758,0.010104574,1.291146536185865,0.09832643495677912,0.6548997868160297,84,0,2,0.0012800097960583,7700,84,0.0060605108737945,0.0,-9.047805433989951e-17,0.0,0.0,0.0082319602370262,0.0,0.0,Background,1.291146536185865,0.09832643495677912,0.6548997868160297,0.09832643495677912
OR11G2,247,319,41.53242874145508,0.008622782,1.2809823725588654,0.10009992885627861,0.6548997868160297,85,0,4,0.0017181338372359,213,85,0.0,0.0038943695835769,0.0040457616560161,0.0055196201428771,0.0,0.0089672105386853,-0.0063555487431585,-0.0062114992178976,Background,1.2809823725588654,0.10009992885627861,0.6548997868160297,0.10009992885627861
OR9G4,223,339,40.874412536621094,0.0087143555,1.2764037095908474,0.10090642279417655,0.6548997868160297,86,0,1,0.0011291740186245,15997,86,-0.0086307236924767,0.0,-1.0325524194676523e-16,0.0,0.0,0.0107890162616968,0.0,0.0,Background,1.2764037095908474,0.10090642279417655,0.6548997868160297,0.10090642279417655
SMIM10,422,87,38.78863525390625,0.008082336,1.2754679420106538,0.10107183201138509,0.6548997868160297,87,0,2,0.0011725455419949,14793,87,0.0002743676304817,-1.4222515658968176e-16,-2.844503131793635e-16,0.0,0.0,0.0252744480967521,-1.4222515658968176e-16,-1.4222515658968176e-16,Background,1.2754679420106538,0.10107183201138509,0.6548997868160297,0.10107183201138509
SPIN2B,144,261,41.50737762451172,0.011461043,1.2725706057685044,0.10158522734863584,0.6548997868160297,88,0,2,0.0012978903638542,6794,88,0.0072070732712745,0.0,-8.278983406269277e-17,0.0,0.0,0.0228079855442047,0.0,0.0,Background,1.2725706057685044,0.10158522734863584,0.6548997868160297,0.10158522734863584
OR56A1,194,327,41.6398811340332,0.009054113,1.2681127093782736,0.10237885173469224,0.6548997868160297,89,0,1,0.0011277694174113,16023,89,-0.0043825297616422,0.0,-9.644786314280904e-17,0.0,0.0096782110631465,0.0,0.0,0.0,Background,1.2681127093782736,0.10237885173469224,0.6548997868160297,0.10237885173469224
GARIN5A,202,260,34.790992736816406,0.008744741,1.2591872492229805,0.10398135299624212,0.6548997868160297,90,0,4,0.0016801096374607,289,90,0.0025575594045221,0.0,0.0067001599818468,0.0,0.0083795012906193,0.0030980326700955,-0.0077027236111462,0.0,Background,1.2591872492229805,0.10398135299624212,0.6548997868160297,0.10398135299624212
CYP2A7,245,536,39.76839828491211,0.008477794,1.2502063976607913,0.10561208018576596,0.6548997868160297,91,0,2,0.0012152226041948,12385,91,0.0008432524628005,0.0,-1.0832071072958275e-16,0.0,0.0,0.023608274757862,0.0,0.0,Background,1.2502063976607913,0.10561208018576596,0.6548997868160297,0.10561208018576596
HBA2,161,196,37.741111755371094,0.010386616,1.249689129120698,0.10570656498123326,0.6548997868160297,92,0,1,0.0011286964576048,16008,92,0.0103866206482052,0.0,-8.746927419724405e-17,0.0,0.0,0.0,0.0,0.0,Background,1.249689129120698,0.10570656498123326,0.6548997868160297,0.10570656498123326
H3C4,136,172,28.80137634277344,0.0117898835,1.2484399561936232,0.10593499213104995,0.6548997868160297,93,0,5,0.0016086808055069,515,93,0.0,0.0085161849856376,0.0002102497965097,0.0,0.0,0.0118602439761161,0.00016775354743,0.008297573775053,Background,1.2484399561936232,0.10593499213104995,0.6548997868160297,0.10593499213104995
OR4M2,286,329,41.866188049316406,0.008300446,1.247373134629471,0.10613035625627404,0.6548997868160297,94,0,3,0.0014797455491291,1556,94,-0.0115132806822657,0.0036556059494614,-0.0060780853964388,0.0052045532502233,0.0,0.0319292619824409,-0.0060780816711485,-0.0059533179737627,Background,1.247373134629471,0.10613035625627404,0.6548997868160297,0.10613035625627404
H3C3,179,143,28.902606964111328,0.009532025,1.244884082492521,0.10658718135616885,0.6548997868160297,95,0,4,0.0015370991279113,918,95,0.0,0.0055859521962702,0.0002126359322573,0.0,0.0,0.0122377211228013,-6.131071859272197e-05,0.0055539743043482,Background,1.244884082492521,0.10658718135616885,0.6548997868160297,0.10658718135616885
TUBA3D,162,457,31.6303653717041,0.0102763595,1.2397209802357052,0.10753930715809085,0.6548997868160297,96,0,5,0.0018178723127306,102,96,0.0048904251307249,0.0,0.0013196188956499,-3.8389116525650024e-05,0.0019014794379472,0.0404586344957351,0.0013196226209402,0.0,Background,1.2397209802357052,0.10753930715809085,0.6548997868160297,0.10753930715809085
CCL4,183,93,40.24913787841797,0.009331869,1.2387422294349777,0.10772048716826271,0.6548997868160297,97,0,2,0.0012835247603132,7513,97,-0.0110358893871307,0.0,-9.347968102461766e-17,0.0,0.0080655179917812,0.007161371409893,0.0,0.0,Background,1.2387422294349777,0.10772048716826271,0.6548997868160297,0.10772048716826271
OR4L1,329,314,41.38466262817383,0.008063423,1.2274109481897741,0.10983408677196244,0.6548997868160297,98,0,5,0.0018050341775602,113,98,0.0,0.0017383093945682,0.0018643434159457,0.0021554403938353,-0.0034638014622032,0.0305046625435352,-0.0028024432249367,0.0017093974165618,Background,1.2274109481897741,0.10983408677196244,0.6548997868160297,0.10983408677196244
OR4M2B,284,315,40.32304382324219,0.008193867,1.2246312097820262,0.11035710163896195,0.6548997868160297,99,0,3,0.0014819490581001,1531,99,-0.0118027683347463,0.003761064261198,-0.0062775649130344,0.0053493678569793,0.0,0.0315064191818237,-0.0062775649130344,-0.0061367228627204,Background,1.2246312097820262,0.11035710163896195,0.6548997868160297,0.11035710163896195
CYP2C19,122,514,40.13868713378906,0.012492466,1.213310636197828,0.11250553895312032,0.6548997868160297,100,0,1,0.001132724530498,15913,100,-0.0004689844208769,0.0,-7.645230708155649e-17,0.0,0.0,0.0149699971079826,0.0,0.0,Background,1.213310636197828,0.11250553895312032,0.6548997868160297,0.11250553895312032
SPIN2A,148,265,41.621952056884766,0.010784488,1.2053406523720616,0.11403591103597654,0.6548997868160297,101,0,2,0.0012957682217063,6908,101,0.0066515617072582,0.0,-8.393731224331613e-17,0.0,0.0,0.0221206452697515,0.0,0.0,Background,1.2053406523720616,0.11403591103597654,0.6548997868160297,0.11403591103597654
TPSB2,176,294,36.51203918457031,0.009323041,1.1851716010732911,0.11797480294764934,0.6548997868160297,102,0,4,0.0018020202927876,115,102,0.0,0.0074382815510034,0.0076962485909461,0.0,-0.0007269643247127,0.0099926479160785,0.0076962485909461,-7.992982864379883e-05,Background,1.1851716010732911,0.11797480294764934,0.6548997868160297,0.11797480294764934
ANO7,342,906,40.23387908935547,0.0077492045,1.1718266020532104,0.12063334001137155,0.6548997868160297,103,0,2,0.0012678245941035,8457,103,0.0,0.0,-1.277531089949194e-16,0.0,0.0048844274133443,0.0061387228779494,0.0,0.0,Background,1.1718266020532104,0.12063334001137155,0.6548997868160297,0.12063334001137155
RAET1E,119,286,41.441444396972656,0.012386563,1.1711871107722234,0.12076178751678002,0.6548997868160297,104,0,4,0.0011307897132074,15961,104,0.0,7.5458750669317e-17,0.0,0.0,0.0,0.012386561371386,7.5458750669317e-17,7.5458750669317e-17,Background,1.1711871107722234,0.12076178751678002,0.6548997868160297,0.12076178751678002
TRAV21,260,143,39.5770149230957,0.007947699,1.1570204587665265,0.12363200090408316,0.6548997868160297,105,0,2,0.0012671125864088,8506,105,0.0025274120271205,0.0,-1.1136550962483126e-16,-0.0004153065383434,-0.0004153065383434,0.0322525575757026,0.0,0.0,Background,1.1570204587665265,0.12363200090408316,0.6548997868160297,0.12363200090408316
FAM240C,412,103,27.22524070739746,0.00749864,1.154699471331401,0.12410675805188792,0.6548997868160297,106,0,2,0.0012733836327828,8107,106,0.0,-1.402494125355417e-16,-2.804988250710834e-16,0.0,0.0045151561498641,0.0088857393711805,-1.402494125355417e-16,-1.402494125355417e-16,Background,1.154699471331401,0.12410675805188792,0.6548997868160297,0.12410675805188792
H2BC11,251,129,33.03142547607422,0.007969241,1.15376694250995,0.12429786522560543,0.6548997868160297,107,0,4,0.0016365141039355,396,107,-0.0176752544939517,0.0015649340348318,0.0034254854544997,0.0,0.0,0.0336976870894432,0.0031020333990454,-0.0072122197598218,Background,1.15376694250995,0.12429786522560543,0.6548997868160297,0.12429786522560543
PKD1L3,402,1841,41.634490966796875,0.007440624,1.1389175745980873,0.12736876733508523,0.6548997868160297,108,0,2,0.0012602436579063,9020,108,0.0035130532924085,0.0,-1.381310360740179e-16,0.0,0.0,0.0069114360958337,0.0,0.0,Background,1.1389175745980873,0.12736876733508523,0.6548997868160297,0.12736876733508523
IGLL1,146,188,36.5066032409668,0.010447514,1.1380489348710583,0.12755002468992838,0.6548997868160297,109,0,1,0.0011287708494783,16005,109,0.0,0.0,-8.35639957067036e-17,0.0,0.0,0.010447509586811,0.0,0.0,Background,1.1380489348710583,0.12755002468992838,0.6548997868160297,0.12755002468992838
TCEAL8,175,124,40.472434997558594,0.009078955,1.1348596393550965,0.12821706651286252,0.6548997868160297,110,0,4,0.0018219685488139,99,110,0.0,-0.013275071978569,0.0050761327147483,0.0079977642744779,0.0120547842234373,0.0249485485255718,-0.0078259166330099,-0.0001662484428379,Background,1.1348596393550965,0.12821706651286252,0.6548997868160297,0.12821706651286252
NELFCD,460,610,41.42265701293945,0.007158443,1.1047829276377663,0.13462682992434993,0.6548997868160297,111,0,4,0.0015875045476413,607,111,0.0010646507143974,0.0041346326470375,-2.9593991806217413e-16,0.0,0.0,0.0049154562875628,0.0042299162596464,-1.4796995903108704e-16,Background,1.1047829276377663,0.13462682992434993,0.6548997868160297,0.13462682992434993
OOSP3,144,195,46.78777313232422,0.010236929,1.0907397217649502,0.13769371342603176,0.6548997868160297,112,0,3,0.0014471763944224,2110,112,0.0,0.0,-8.311701377345953e-17,0.0091218128800392,0.0019356310367584,0.0102908425033092,0.0,0.0,Background,1.0907397217649502,0.13769371342603176,0.6548997868160297,0.13769371342603176
CCL13,314,111,36.91194915771485,0.0073990957,1.0856153321873045,0.13882460679715136,0.6548997868160297,113,0,2,0.0011985601668525,13461,113,0.0007265009917318,0.0,-1.224950725654995e-16,0.0,0.0,0.0094745829701423,0.0,0.0,Background,1.0856153321873045,0.13882460679715136,0.6548997868160297,0.13882460679715136
KRT37,310,498,40.77687454223633,0.007305906,1.0644872121148679,0.14355402220468222,0.6548997868160297,114,0,2,0.0011502046493144,15578,114,0.00019390048692,0.0,-1.2155776443491362e-16,0.0,0.0,0.0074966633692383,0.0,0.0,Background,1.0644872121148679,0.14355402220468222,0.6548997868160297,0.14355402220468222
EXD3,339,1049,40.77656555175781,0.0072052674,1.0614010747473583,0.14425383435151284,0.6548997868160297,115,0,1,0.0011232999470308,16102,115,0.0,0.0,-1.273879451504242e-16,0.0,0.0,0.0072052367031574,0.0,0.0,Background,1.0614010747473583,0.14425383435151284,0.6548997868160297,0.14425383435151284
OR2F2,141,322,42.2226448059082,0.010187105,1.0600428400107536,0.1445625550836664,0.6548997868160297,116,0,1,0.0011381113259813,15788,116,0.0,-0.0030404403805732,-8.201953700650379e-17,0.0,0.0,0.0332590825855731,0.0,-0.0030404403805732,Background,1.0600428400107536,0.1445625550836664,0.6548997868160297,0.1445625550836664
GLTPD2,621,317,34.48908996582031,0.0067065833,1.0589878135451294,0.14480266486479754,0.6548997868160297,117,0,4,0.0015732677258008,687,117,0.0013195896754041,0.0,-1.716502606141285e-16,0.0029760266188532,0.0027247483376413,0.0064702020026743,0.0,0.0,Background,1.0589878135451294,0.14480266486479754,0.6548997868160297,0.14480266486479754
ADAM18,371,762,41.22028732299805,0.007095119,1.0558056813450036,0.14552850103620102,0.6548997868160297,118,0,5,0.0019040997243315,57,118,0.0033802636899054,0.002540381392464,-0.0040630302391946,0.0,0.0,0.0068018794991075,0.0026286484207957,0.0024849341716617,Background,1.0558056813450036,0.14552850103620102,0.6548997868160297,0.14552850103620102
OR1G1,197,330,40.96750259399414,0.007852217,1.0544306543725392,0.145842896907319,0.6548997868160297,119,0,2,0.001264060283516,8730,119,0.00291558355093,-0.0026221612934023,-9.692992415147024e-17,0.0,0.0,0.0126198381185531,0.0,0.0,Background,1.0544306543725392,0.145842896907319,0.6548997868160297,0.145842896907319
H3C7,298,136,28.264869689941406,0.0072508166,1.0457002783905607,0.14784971712393918,0.6548997868160297,120,0,5,0.0020020043631973,32,120,-0.0170318484306335,0.0044109942391514,0.0024792316835373,0.0032826540991663,-0.0047346642240881,0.0078123309649527,0.0046564550139009,0.0,Background,1.0457002783905607,0.14784971712393918,0.6548997868160297,0.14784971712393918
ITPRIPL1,504,566,41.02898406982422,0.006766408,1.040659592658058,0.14901678148438263,0.6548997868160297,121,0,6,0.0013645307291016,4264,121,0.0008055828511714,1.548906284917385e-16,0.0,0.0053313635289669,0.0,0.0056207720190286,1.548906284917385e-16,1.548906284917385e-16,Background,1.040659592658058,0.14901678148438263,0.6548997868160297,0.14901678148438263
OR2V1,239,324,44.14166259765625,0.0074519785,1.0395748832746046,0.14926872550368175,0.6548997868160297,122,0,5,0.0014679416969112,1752,122,-0.0209559388458728,1.0659631046765062e-16,0.0,0.0,0.0040825540199875,0.005973651073873,1.0659631046765062e-16,0.0081191500648856,Background,1.0395748832746046,0.14926872550368175,0.6548997868160297,0.14926872550368175
AKAP17A,398,803,32.40425109863281,0.0069263126,1.0343398832075281,0.15048864894354147,0.6548997868160297,123,0,4,0.0015196662557231,1087,123,-0.000334004900651,0.0077837444841861,6.579981709364802e-05,0.0,0.0,0.0,0.0091669466346502,0.0077837444841861,Background,1.0343398832075281,0.15048864894354147,0.6548997868160297,0.15048864894354147
AKR7A2,391,349,38.76609420776367,0.0068616965,1.0183515932318883,0.1542554489106313,0.6548997868160297,124,0,3,0.0013992558151593,3250,124,0.0025135658215731,0.0022584390826523,-1.3651450016396267e-16,0.0,0.0,0.0069479718804359,0.0,0.0,Background,1.0183515932318883,0.1542554489106313,0.6548997868160297,0.1542554489106313
OR4K14,314,345,41.800071716308594,0.007061704,1.0181369921873045,0.15430642881100987,0.6548997868160297,125,0,3,0.0014149470057606,2815,125,-0.0042191669344902,0.0,-1.2253936974166295e-16,0.0022490080446004,0.0022490117698907,0.0250757206231355,0.0,0.0,Background,1.0181369921873045,0.15430642881100987,0.6548997868160297,0.15430642881100987
TNFRSF6B,508,357,29.936235427856445,0.006557957,1.000175066825558,0.1586128965928445,0.6548997868160297,126,0,4,0.0011245528759493,16083,126,-0.0023185017053037,1.5599850788207772e-16,0.0,0.0,0.0,0.0077766645699739,1.5599850788207772e-16,1.5599850788207772e-16,Background,1.000175066825558,0.1586128965928445,0.6548997868160297,0.1586128965928445
GBP2,154,607,41.84792709350586,0.0091436105,0.997553542285628,0.1592479491925744,0.6548997868160297,127,0,1,0.0011269852578494,16037,127,0.0,0.0091435899958014,-8.56339920285604e-17,0.0,0.0,0.0,0.0,0.0,Background,0.997553542285628,0.1592479491925744,0.6548997868160297,0.1592479491925744
H2BC3,274,128,40.002471923828125,0.0070899576,0.9964860316754964,0.1595070253138311,0.6548997868160297,128,0,4,0.0015737891389401,682,128,0.0,0.0023532146587967,-0.0051358779892325,0.0,0.0,0.010734774172306,0.0011071801418438,0.0034391740337014,Background,0.9964860316754964,0.1595070253138311,0.6548997868160297,0.1595070253138311
SLC9C1,226,1138,42.77495193481445,0.007286013,0.9937950611179094,0.1601613255481048,0.6548997868160297,129,0,4,0.0016992794001712,237,129,0.0,-0.0009378833347,-1.03379266099089e-16,0.004047458525747,0.0049739186652004,0.0081720855087041,0.0,0.0032856347970664,Background,0.9937950611179094,0.1601613255481048,0.6548997868160297,0.1601613255481048
TAS2R5,382,319,41.835968017578125,0.006738285,0.9896053600496703,0.161183524547177,0.6548997868160297,130,0,1,0.001122141239786,16124,130,0.0,0.0,-1.350740412278179e-16,0.0,0.0,0.0067383009009063,0.0,0.0,Background,0.9896053600496703,0.161183524547177,0.6548997868160297,0.161183524547177
OR5AP2,336,362,42.191802978515625,0.0068325773,0.9852030571863762,0.16226216962183382,0.6548997868160297,131,0,2,0.001259530583215,9070,131,-0.0083620967343449,0.0,-1.2654285773197062e-16,0.0031295027583837,0.0,0.0081397034227848,0.0,0.0,Background,0.9852030571863762,0.16226216962183382,0.6548997868160297,0.16226216962183382
CYP2A13,271,525,40.51618194580078,0.007012351,0.9786766316028962,0.16386989100060495,0.6548997868160297,132,0,4,0.0011580400610244,15343,132,0.0001407098316121,1.1381874203320632e-16,0.0,0.0,0.0,0.0306688733398914,1.1381874203320632e-16,-0.0004742331802845,Background,0.9786766316028962,0.16386989100060495,0.6548997868160297,0.16386989100060495
FAM111B,360,836,41.9710807800293,0.006690887,0.9695577788347954,0.16613348344454093,0.6548997868160297,133,0,2,0.0012682908213728,8427,133,0.0059470366686582,-1.3135538130091434e-16,-2.6271076260182867e-16,0.0,0.0,0.0051066726446151,-1.3135538130091434e-16,-1.3135538130091434e-16,Background,0.9695577788347954,0.16613348344454093,0.6548997868160297,0.16613348344454093
OR13D1,216,322,42.065582275390625,0.0072160787,0.9693623926096955,0.16618220459705602,0.6548997868160297,134,0,3,0.0013120371161876,6158,134,0.0,0.0,-1.0154280602521306e-16,0.0001658648252487,0.006192591972649,0.0089379698038101,0.0,0.0,Background,0.9693623926096955,0.16618220459705602,0.6548997868160297,0.16618220459705602
ABCG2,492,670,41.645286560058594,0.0064221923,0.9681116239355535,0.16649431261766723,0.6548997868160297,135,0,2,0.0011786640792793,14540,135,0.000354915857315,0.0,-1.535256746019076e-16,0.0,0.0,0.0192872658371925,0.0,0.0,Background,0.9681116239355535,0.16649431261766723,0.6548997868160297,0.16649431261766723
OR8J3,244,336,41.613243103027344,0.007065713,0.9668928218903556,0.16679880769247113,0.6548997868160297,136,0,1,0.0011229675009953,16108,136,0.0,0.0,-1.0787806322274848e-16,0.0,0.0,0.0070657022297382,0.0,0.0,Background,0.9668928218903556,0.16679880769247113,0.6548997868160297,0.16679880769247113
LOC124902875,513,134,40.91234588623047,0.0063763373,0.9653383440053694,0.16718768613325702,0.6548997868160297,137,0,5,0.0011901531203679,13975,137,0.0006289053708314,1.5677251070741094e-16,0.0,0.0,0.0,0.0082665560767054,1.5677251070741094e-16,1.5677251070741094e-16,Background,0.9653383440053694,0.16718768613325702,0.6548997868160297,0.16718768613325702
