gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
GPATCH11,699,277,40.948123931884766,0.07800738,2.887981737404554,0.001938611915560329,0.346688148394496,94,0,4,0.004498233,167,94,0.018519463,0.056225535,-0.00025498867,0.035188444,0.06475135,Background,2.887981737404554,0.001938611915560329,0.346688148394496,0.001938611915560329
FAM178B,374,709,37.90155029296875,0.082404956,2.8866985539774173,0.0019465351121440379,0.346688148394496,95,0,3,0.0024357091,2378,95,0.076288156,0.03690655,-0.002163928,0.07323238,0.0,Background,2.8866985539774173,0.0019465351121440379,0.346688148394496,0.0019465351121440379
IL15RA,658,330,39.46514129638672,0.07827596,2.882848849628147,0.001970482469189753,0.3472975351946939,96,0,4,0.0042914213,290,96,0.0143426685,0.013284073,-0.0006182883,0.09879252,0.049229395,Background,2.882848849628147,0.001970482469189753,0.3472975351946939,0.001970482469189753
MCL1,649,395,41.97157287597656,0.07823035,2.876248370262474,0.0020121645850805126,0.35098788432538425,97,1,5,0.0048482027,100,97,0.016977545,0.070082664,9.0856105e-05,0.03991931,0.047857996,Background,2.876248370262474,0.0020121645850805126,0.35098788432538425,0.0020121645850805126
CRYGS,706,178,41.39313125610352,0.07763433,2.8718159753107773,0.002040602755817402,0.3523163125350045,98,0,3,0.0018260094,9707,98,0.0014061958,0.0021567415,-6.862916e-06,0.17035735,-0.00031777285,Background,2.8718159753107773,0.002040602755817402,0.3523163125350045,0.002040602755817402
C4orf51,611,233,41.60325622558594,0.078348204,2.8633328899033583,0.0020960493931602643,0.3582338962855725,99,1,5,0.03213192,3,99,0.016774803,0.039633065,0.045161694,0.03460203,0.039020292,Background,2.8633328899033583,0.0020960493931602643,0.3582338962855725,0.0020960493931602643
SPATA6L,702,406,42.74302673339844,0.0773905,2.8575153012188097,0.0021348602386686423,0.36121835238273425,100,0,4,0.0043773665,237,100,0.010705186,0.057262596,-0.00014074706,0.03959156,0.06563184,Background,2.8575153012188097,0.0021348602386686423,0.36121835238273425,0.0021348602386686423
ONECUT3,494,552,29.068716049194336,0.07949399,2.8509839217164563,0.002179208664039592,0.36335190537752854,101,0,4,0.0045716614,141,101,0.033326365,0.06083017,-0.00015189126,0.05000806,0.03374125,Background,2.8509839217164563,0.002179208664039592,0.36335190537752854,0.002179208664039592
NEIL2,695,422,44.920413970947266,0.07728111,2.848876889187653,0.0021936926986060954,0.36335190537752854,102,0,3,0.0019009893,8623,102,0.00074740616,0.018419346,-0.00018279254,0.15433356,-0.0005116584,Background,2.848876889187653,0.0021936926986060954,0.36335190537752854,0.0021936926986060954
DHX37,646,1013,45.78208923339844,0.07762931,2.8445845485971666,0.002223469109003618,0.36335190537752854,103,1,5,0.023614017,10,103,0.0075668865,0.041814238,0.042307287,0.03528668,0.046609342,Background,2.8445845485971666,0.002223469109003618,0.36335190537752854,0.002223469109003618
CDC42EP1,691,447,36.84830474853515,0.077101365,2.8379288119202797,0.0022703654277057344,0.36335190537752854,104,0,4,0.0044889837,170,104,0.01799196,0.034048744,-0.00013952982,0.060353097,0.060149632,Background,2.8379288119202797,0.0022703654277057344,0.36335190537752854,0.0022703654277057344
EIF4A3,678,417,28.04730796813965,0.077175766,2.836101485573981,0.0022833965971198102,0.36335190537752854,105,0,4,0.0031569037,749,105,0.0076135667,0.031064767,-0.0004040394,0.13296542,0.0013305508,Background,2.836101485573981,0.0022833965971198102,0.36335190537752854,0.0022833965971198102
PRDX6,715,224,40.162628173828125,0.0768061,2.832760191015869,0.002307399607462619,0.36335190537752854,106,0,4,0.0032706384,669,106,0.0011805962,0.02184903,-0.0008640201,0.073394105,0.07618395,Background,2.832760191015869,0.002307399607462619,0.36335190537752854,0.002307399607462619
PTBP1,684,602,38.74692916870117,0.077057436,2.832666288218477,0.002308077470173668,0.36335190537752854,107,1,5,0.0033027194,653,107,0.00079327775,0.08315539,0.053282887,0.034960706,0.000113395974,Background,2.832666288218477,0.002308077470173668,0.36335190537752854,0.002308077470173668
BLOC1S5,694,209,35.52723693847656,0.07689018,2.828364425958037,0.002339325663841424,0.36335190537752854,108,0,4,0.0018979516,8674,108,0.00046381948,0.037939735,-0.00018373039,0.13362272,8.912757e-05,Background,2.828364425958037,0.002339325663841424,0.36335190537752854,0.002339325663841424
MEX3A,605,592,41.756065368652344,0.07760749,2.823750758691782,0.0023732639997397172,0.36335190537752854,109,0,4,0.004544535,150,109,0.028954413,0.070459984,-0.00018663239,0.03373021,0.040577676,Background,2.823750758691782,0.0023732639997397172,0.36335190537752854,0.0023732639997397172
GEMIN6,705,172,42.09918212890625,0.07668905,2.8225988657502405,0.002381806602602414,0.36335190537752854,110,0,3,0.0016187199,12231,110,0.0021987439,-0.0008241562,-0.00093845837,0.1707478,0.00029800087,Background,2.8225988657502405,0.002381806602602414,0.36335190537752854,0.002381806602602414
LY6K,516,201,33.756473541259766,0.078538135,2.8201293998338812,0.0024002143683754555,0.36335190537752854,111,0,3,0.0024289682,2424,111,-0.0055724774,0.030065369,0.06877183,0.08257924,-0.00022729672,Background,2.8201293998338812,0.0024002143683754555,0.36335190537752854,0.0024002143683754555
IL17C,686,211,34.20740509033203,0.07678277,2.8194680097532654,0.002405166276730685,0.36335190537752854,112,0,4,0.0031374635,767,112,0.020273495,0.0009252662,-0.0015046373,0.09252319,0.059474193,Background,2.8194680097532654,0.002405166276730685,0.36335190537752854,0.002405166276730685
PAK1IP1,697,411,41.89522171020508,0.07624152,2.7962658588922737,0.0025848427344550024,0.38704016873432423,113,0,3,0.0020199665,6552,113,0.0013717274,0.020245064,-0.0018110806,0.1508536,-0.00017810985,Background,2.7962658588922737,0.0025848427344550024,0.38704016873432423,0.0025848427344550024
NAF1,658,570,41.41194534301758,0.0764622,2.791146833145556,0.0026260819954258786,0.3888333517475767,114,1,5,0.0045139203,160,114,0.007348391,0.08606826,8.385908e-05,0.028664572,0.048809618,Background,2.791146833145556,0.0026260819954258786,0.3888333517475767,0.0026260819954258786
BNIPL,677,370,43.26093673706055,0.07625175,2.7885464506499718,0.002647257711611498,0.3888333517475767,115,1,5,0.002924395,988,115,0.00022125011,0.018373515,0.00023284834,0.09704839,0.05462815,Background,2.7885464506499718,0.002647257711611498,0.3888333517475767,0.002647257711611498
ATXN7L2,702,745,42.51947784423828,0.07600865,2.7862896310190033,0.0026657605675365777,0.3888333517475767,116,0,4,0.004431144,198,116,0.019253135,0.019361224,-0.0004832996,0.06590607,0.065923385,Background,2.7862896310190033,0.0026657605675365777,0.3888333517475767,0.0026657605675365777
LYRM4,699,104,26.360260009765625,0.07595519,2.7823383369250667,0.0026984372615246133,0.39023554243586717,117,1,5,0.0028331243,1104,117,0.0012832663,0.01956453,0.0014600325,0.14737701,0.00015606731,Background,2.7823383369250667,0.0026984372615246133,0.39023554243586717,0.0026984372615246133
CRYAA,691,189,40.353553771972656,0.07572446,2.767289597050477,0.0028262259392671566,0.3993636362566327,118,1,5,0.0025589094,1749,118,0.0016177702,0.019088008,0.0009153001,0.14769726,6.709248e-06,Background,2.767289597050477,0.0028262259392671566,0.3993636362566327,0.0028262259392671566
HOMER2,681,346,41.875099182128906,0.07573727,2.76393291923055,0.0028554639263792202,0.3993636362566327,119,1,5,0.022395669,13,119,0.0087063145,0.016848646,0.052228205,0.034442652,0.05712785,Background,2.76393291923055,0.0028554639263792202,0.3993636362566327,0.0028554639263792202
MROH9,632,881,42.268558502197266,0.07613616,2.7633859370776306,0.0028602541208351037,0.3993636362566327,120,1,5,0.004294619,287,120,0.0018125223,0.015275089,0.041744217,0.11101502,0.00039874017,Background,2.7633859370776306,0.0028602541208351037,0.3993636362566327,0.0028602541208351037
HSD17B7,692,350,41.37828826904297,0.075636595,2.7631781385050047,0.0028620758149094,0.3993636362566327,121,0,4,0.0020319144,6366,121,0.0005931674,0.017861111,-0.00047069322,0.15085208,0.00029291026,Background,2.7631781385050047,0.0028620758149094,0.3993636362566327,0.0028620758149094
DEFB135,656,91,38.92258071899414,0.07576326,2.7549732018098685,0.0029348471425298776,0.3993636362566327,122,0,4,0.002868106,1062,122,0.044717226,0.008523993,0.00064507686,0.1157556,-0.00023008138,Background,2.7549732018098685,0.0029348471425298776,0.3993636362566327,0.0029348471425298776
GTF2H1,719,549,41.3008918762207,0.075077645,2.7446710012306843,0.0030285794089125982,0.3993636362566327,123,1,5,0.0041422765,397,123,0.0017939189,0.048207454,0.0002663578,0.035956882,0.08165413,Background,2.7446710012306843,0.0030285794089125982,0.3993636362566327,0.0030285794089125982
CRYBB3,644,214,37.986183166503906,0.075622454,2.742836138846068,0.0030455536220630555,0.3993636362566327,124,0,4,0.0018593486,9280,124,-0.00034263916,0.054073066,0.00050233677,0.11486088,3.3155084e-06,Background,2.742836138846068,0.0030455536220630555,0.3993636362566327,0.0030455536220630555
FAS,690,373,40.74058532714844,0.07519317,2.7396458743355923,0.0030752707094202935,0.3993636362566327,125,0,4,0.0026070734,1586,125,0.0031994465,0.017965347,0.0006123241,0.14644259,-8.269958e-05,Background,2.7396458743355923,0.0030752707094202935,0.3993636362566327,0.0030752707094202935
SIK3,634,1392,41.8172607421875,0.07563123,2.7390231736740795,0.0030811014888181523,0.3993636362566327,126,1,5,0.022321519,14,126,0.006862974,0.039415833,0.041821137,0.03613095,0.04488565,Background,2.7390231736740795,0.0030811014888181523,0.3993636362566327,0.0030811014888181523
LRRIQ3,631,668,41.90613555908203,0.075641185,2.738232308058192,0.00308852126391699,0.3993636362566327,127,1,5,0.004899085,97,127,0.0066558523,0.014635111,0.04200387,0.105583556,0.000260422,Background,2.738232308058192,0.00308852126391699,0.3993636362566327,0.00308852126391699
CREBZF,682,397,41.4738655090332,0.07518484,2.736105716481728,0.0031085524701148564,0.3993636362566327,128,0,4,0.002971154,933,128,0.00059044757,0.06634529,-7.3518604e-06,0.044877023,0.056313008,Background,2.736105716481728,0.0031085524701148564,0.3993636362566327,0.0031085524701148564
RINL,667,641,39.908409118652344,0.07524253,2.733107462905443,0.0031369929235946143,0.3993636362566327,129,1,5,0.0034410632,585,129,0.008001618,0.031947173,0.0011118352,0.12698236,0.0002044402,Background,2.733107462905443,0.0031369929235946143,0.3993636362566327,0.0031369929235946143
HCN2,484,963,36.251243591308594,0.07706815,2.7329000905785295,0.0031389686230985613,0.3993636362566327,130,0,4,0.0045447,149,130,0.03303749,0.0710519,-3.496185e-05,0.034477208,0.033797994,Background,2.7329000905785295,0.0031389686230985613,0.3993636362566327,0.0031389686230985613
C18orf21,703,237,42.91299819946289,0.07496505,2.7328746703181865,0.003139210886734094,0.3993636362566327,131,0,4,0.0037110683,509,131,0.0026695954,0.020049952,-0.00065324316,0.079060726,0.0664999,Background,2.7328746703181865,0.003139210886734094,0.3993636362566327,0.003139210886734094
PELI3,709,446,41.744354248046875,0.074808314,2.7270183295914836,0.003195474441157221,0.3993636362566327,132,1,5,0.003149266,758,132,0.00080368354,0.041969445,0.066241354,0.05823975,2.225861e-05,Background,2.7270183295914836,0.003195474441157221,0.3993636362566327,0.003195474441157221
RNMT,674,317,42.39900588989258,0.075048774,2.7260305237694316,0.0032050535076681044,0.3993636362566327,133,1,5,0.0037436523,504,133,0.0087455325,0.0034683412,2.105441e-05,0.04744,0.10813925,Background,2.7260305237694316,0.0032050535076681044,0.3993636362566327,0.0032050535076681044
ARFGAP1,700,428,42.697654724121094,0.07480951,2.7237347185061065,0.0032274165380614776,0.3993636362566327,134,0,4,0.0023567607,3244,134,0.0009039362,0.0007520756,0.061058223,0.10467492,-0.00011001527,Background,2.7237347185061065,0.0032274165380614776,0.3993636362566327,0.0032274165380614776
CCDC89,673,379,37.26797103881836,0.07498003,2.7221387953080285,0.003243044746456156,0.3993636362566327,135,1,5,0.0033480315,632,135,0.0974755,0.016146973,0.0011592526,0.05281856,6.017927e-05,Background,2.7221387953080285,0.003243044746456156,0.3993636362566327,0.003243044746456156
TRMT12,580,458,42.044158935546875,0.07570824,2.7187086257888056,0.0032768655798006627,0.3993636362566327,136,0,4,0.0029140466,1004,136,0.056036822,0.09270492,0.00056254864,0.019989574,-5.092472e-06,Background,2.7187086257888056,0.0032768655798006627,0.3993636362566327,0.0032768655798006627
TCFL5,569,572,41.7332878112793,0.075804204,2.7181844079120876,0.0032820621207419283,0.3993636362566327,137,0,4,0.0045765648,139,137,0.042366076,0.04494611,-0.00020929426,0.044576384,0.037824064,Background,2.7181844079120876,0.0032820621207419283,0.3993636362566327,0.0032820621207419283
P2RY1,709,392,35.910980224609375,0.07463542,2.718080544655514,0.0032830925903038254,0.3993636362566327,138,0,3,0.0019903283,7004,138,0.001168788,0.021630567,-0.00032038987,0.14448598,-7.503852e-05,Background,2.718080544655514,0.0032830925903038254,0.3993636362566327,0.0032830925903038254
SIVA1,699,186,32.96882247924805,0.07464791,2.7150416906209593,0.003313371382188205,0.3993636362566327,139,1,5,0.0032713946,667,139,0.0013758801,0.058452528,0.0005585849,0.10525635,0.0012744609,Background,2.7150416906209593,0.003313371382188205,0.3993636362566327,0.003313371382188205
LMNTD1,623,381,41.578521728515625,0.075228624,2.7142513888724613,0.0033212868876087123,0.3993636362566327,140,0,4,0.00325604,679,140,0.0010861414,0.0777661,-0.000556048,0.04638839,0.04353175,Background,2.7142513888724613,0.0033212868876087123,0.3993636362566327,0.0033212868876087123
ENTHD1,668,622,42.10084533691406,0.07485015,2.7135794460418143,0.003328030302138606,0.3993636362566327,141,0,4,0.0029520197,956,141,0.007615363,0.029484242,0.00086137187,0.12985578,-0.00044671074,Background,2.7135794460418143,0.003328030302138606,0.3993636362566327,0.003328030302138606
SNAI3,688,297,38.561370849609375,0.07461649,2.7093232012102786,0.003371031358276564,0.4009375427610142,142,0,4,0.0020686465,5942,142,0.0012652865,0.016746514,9.578001e-05,0.14930654,-0.00056657754,Background,2.7093232012102786,0.003371031358276564,0.4009375427610142,0.003371031358276564
LY86,694,171,41.617408752441406,0.07453934,2.707604326427899,0.0033885383342095172,0.4009375427610142,143,0,3,0.0023178984,3864,143,0.0094402265,0.01741647,-0.0010846597,0.14096469,-6.164983e-05,Background,2.707604326427899,0.0033885383342095172,0.4009375427610142,0.0033885383342095172
SIRT6,651,570,43.826683044433594,0.07480354,2.7045064568520156,0.003420297012639452,0.40188489898513563,144,0,4,0.0030537471,848,144,0.0007158313,0.069600865,-0.00017931219,0.049304016,0.04782437,Background,2.7045064568520156,0.003420297012639452,0.40188489898513563,0.003420297012639452
KLHL42,677,519,41.4924201965332,0.07438762,2.6934919662309316,0.0035353924733156745,0.4116845944806913,145,0,4,0.0023709422,3051,145,0.015665624,0.016337063,1.6466714e-05,0.1344541,-0.0001374688,Background,2.6934919662309316,0.0035353924733156745,0.4116845944806913,0.0035353924733156745
IGHA1,532,427,31.88287925720215,0.07563227,2.6918954054496202,0.0035523611580485183,0.4116845944806913,146,0,4,0.004485919,173,146,0.025499364,0.02188227,0.0,0.051059384,0.07067791,Background,2.6918954054496202,0.0035523611580485183,0.4116845944806913,0.0035523611580485183
APC2,595,2555,40.818458557128906,0.07494093,2.687985857210118,0.003594222059202162,0.41359053470472074,147,0,4,0.004188586,371,147,0.0063708313,0.058889784,0.03696485,0.06560952,-0.00026193634,Background,2.687985857210118,0.003594222059202162,0.41359053470472074,0.003594222059202162
PCDHGA3,584,1035,41.5257453918457,0.074995495,2.685811480841908,0.0036176949844148147,0.41359053470472074,148,1,5,0.033328287,2,148,0.038849756,0.023055842,0.035864625,0.0311906,0.03873417,Background,2.685811480841908,0.0036176949844148147,0.41359053470472074,0.0036176949844148147
PRSS16,656,562,41.17071914672851,0.0742192,2.6769782311564176,0.003714473077476312,0.41662368508203584,149,1,5,0.005187881,76,149,0.014364036,0.029161546,0.0919592,0.030259024,0.00021537021,Background,2.6769782311564176,0.003714473077476312,0.41662368508203584,0.003714473077476312
OR2T8,154,322,45.31020736694336,0.084766984,2.6760168815759395,0.0037251446158218147,0.41662368508203584,150,0,3,0.0024265144,2447,150,0.07360541,0.026714984,0.0,0.08922437,0.0,Background,2.6760168815759395,0.0037251446158218147,0.41662368508203584,0.0037251446158218147
HSPB7,706,174,38.80546951293945,0.073784515,2.67304839182141,0.0037582703323768684,0.41662368508203584,151,0,4,0.0030080758,900,151,0.00065053755,0.039979845,-0.00027460838,0.05579156,0.06883986,Background,2.67304839182141,0.0037582703323768684,0.41662368508203584,0.0037582703323768684
OVCH2,644,619,41.593467712402344,0.07422723,2.6727494303377592,0.0037616210748100403,0.41662368508203584,152,0,4,0.004064955,442,152,0.007074385,0.012539575,0.04274406,0.10471061,-0.0010915045,Background,2.6727494303377592,0.0037616210748100403,0.41662368508203584,0.0037616210748100403
AKR1E2,495,361,40.671993255615234,0.075620286,2.672239561627113,0.003767341833188622,0.41662368508203584,153,1,5,0.0034633311,577,153,0.006109154,0.09063823,0.0005136188,0.071211904,0.00061916,Background,2.672239561627113,0.003767341833188622,0.41662368508203584,0.003767341833188622
LOC100652777,546,147,27.68341064453125,0.074850954,2.661507225159256,0.00388958356778918,0.4273490517337203,154,1,5,0.020710472,16,154,0.012279617,0.0091920765,0.03428976,0.07485276,0.03675768,Background,2.661507225159256,0.00388958356778918,0.4273490517337203,0.00388958356778918
CD207,648,351,41.704463958740234,0.07365304,2.645405522693849,0.0040796534197935315,0.43997884937113324,155,0,3,0.0019343433,8007,155,0.0007876046,0.102626756,-0.00037088245,0.06229519,-0.00064545125,Background,2.645405522693849,0.0040796534197935315,0.43997884937113324,0.0040796534197935315
