gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_rodents,delta_camelids,delta_bovids,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
FBL,697,385,0.06954268366098404,38.61692428588867,0.016751015247485658,0.34825262427330017,1.4765966227513491e-13,2.6851420402526855,2.370335578918457,120,38.17974853515625,0.0703289583325386,3,3,0.09641439847347201,0.09641439847347201,0.05731130450732017,0.031684108269878886,0.007418985696272957,-0.8213710140198448,-0.8213710140198448,0.7942825155492508,0.9756715078208503,12944,9.152335071231927e-12,1156,2.952638133990604e-13,2.952638133990604e-13,1.8304670142471057e-11,0.016751015247485658,0.016751015247485658,0.34825262427330017,49,Tier 0: Core Bottleneck Transducer
MEF2C,723,467,0.03362296149134636,41.53728485107422,0.012967327860930127,0.3086065351963043,1.4765966227513491e-13,5.8162055015563965,3.822114944458008,323,25.44605255126953,0.22857004404067993,3,2,0.1088590004315505,0.1088590004315505,0.06189420198889935,0.0,0.04696479844265115,-1.4710987369110156,-1.4710987369110156,0.929367791708116,0.9999549619648568,14523,9.152335071231927e-12,2205,2.952638133990604e-13,2.952638133990604e-13,1.8304670142471057e-11,0.012967327860930127,0.012967327860930127,0.3086065351963043,50,Tier 0: Core Bottleneck Transducer
PITPNB,710,271,0.06140633672475815,41.609474182128906,0.015898470204280712,0.3086065351963043,1.4960255256822866e-13,7.707484245300293,4.451234340667725,151,35.55966567993164,0.2167479395866394,3,3,0.08721346226027288,0.08721346226027288,0.06573751346638405,0.00964007839167543,0.011835870402213395,-0.9486953019034201,-0.9486953019034201,0.8286121979106942,0.9874781851881306,13342,9.152335071231927e-12,2205,2.9926061628771095e-13,2.9926061628771095e-13,1.8304670142471057e-11,0.015898470204280712,0.015898470204280712,0.3086065351963043,51,Tier 0: Core Bottleneck Transducer
TMEM14A,711,100,0.08657106012105942,41.12586975097656,0.036662901955780466,0.3086065649986267,1.4960255256822866e-13,5.327939510345459,4.197987079620361,80,19.411968231201172,0.27446672320365906,3,3,0.1893572864228193,0.1893572864228193,0.1260664303601288,0.010607797745678316,0.05268305831701217,2.885377670576972,2.885377670576972,0.001954721805226982,0.9016809216775266,21,9.152335071231927e-12,2124,2.9926061628771095e-13,2.9926061628771095e-13,1.8304670142471057e-11,0.036662901955780466,0.036662901955780466,0.3086065649986267,52,Tier 0: Core Bottleneck Transducer
GINS1,667,114,0.08345047384500504,36.34746551513672,0.01652651246618828,0.40824824571609497,1.534883331544161e-13,5.726101875305176,4.110783100128174,75,14.026029586791992,0.40824824571609497,3,3,0.09473366412562688,0.09473366412562688,0.04424355296305988,0.01695942170787765,0.033530689454689344,-0.9283333627955539,-0.9283333627955539,0.8233826634556524,0.9854870366632176,13283,9.152335071231927e-12,439,3.0703217746008704e-13,3.0703217746008704e-13,1.8304670142471057e-11,0.01652651246618828,0.01652651246618828,0.40824824571609497,53,Tier 0: Core Bottleneck Transducer
CRABP2,725,140,0.07075721025466919,41.70794677734375,0.017887607331389856,0.30860641598701477,1.5543122344750982e-13,3.383207082748413,2.9270122051239014,92,29.907556533813477,0.11312215030193329,3,3,0.0660731863870546,0.0660731863870546,0.048172637790632536,0.004987207893293708,0.012913340703128356,-0.5432033834581236,-0.5432033834581236,0.7065051113602245,0.9520350634216094,11797,9.152335071231927e-12,2503,3.1086244689504383e-13,3.1086244689504383e-13,1.8304670142471057e-11,0.017887607331389856,0.017887607331389856,0.30860641598701477,54,Tier 0: Core Bottleneck Transducer
MAP2K6,716,335,0.07179567962884903,41.19251251220703,0.016803380506669394,0.3086065649986267,1.5543122344750982e-13,4.673120021820068,3.1576271057128906,9,15.142645835876465,0.3086065649986267,3,3,0.07977304235889197,0.07977304235889197,0.055587399998733945,0.008697364006528263,0.015488278353629778,-0.7680165705836629,-0.7680165705836629,0.7787613298343771,0.9717709264139535,12742,9.152335071231927e-12,2124,3.1086244689504383e-13,3.1086244689504383e-13,1.8304670142471057e-11,0.016803380506669394,0.016803380506669394,0.3086065649986267,55,Tier 0: Core Bottleneck Transducer
MMD,703,241,0.0652460902929306,40.75587463378906,0.022415800732413234,0.30739134550094604,1.5543122344750982e-13,3.3479537963867188,2.291283369064331,203,24.969573974609375,0.13408133387565613,2,2,0.0692756813778679,0.0692756813778679,0.0585374881440171,,0.010738193233850798,0.22656723694462375,0.22656723694462375,0.4103801354615031,0.9016809216775266,7202,9.152335071231927e-12,2585,3.1086244689504383e-13,3.1086244689504383e-13,1.8304670142471057e-11,0.022415800732413234,0.022415800732413234,0.30739134550094604,56,Tier 0: Core Bottleneck Transducer
PPIB,718,181,0.07685482501983643,32.409969329833984,0.01771496117453975,0.366471529006958,1.5543122344750982e-13,3.1153855323791504,2.6654207706451416,7,8.501029968261719,0.366471529006958,3,3,0.10173896758013354,0.10173896758013354,0.04673582539688695,0.04365871551717452,0.011344426666072079,-0.5935589523456836,-0.5935589523456836,0.7235964288827867,0.955160603022562,12044,9.152335071231927e-12,848,3.1086244689504383e-13,3.1086244689504383e-13,1.8304670142471057e-11,0.01771496117453975,0.01771496117453975,0.366471529006958,57,Tier 0: Core Bottleneck Transducer
C5orf58,704,87,0.14644920825958252,40.79246520996094,0.021418932987693807,0.3532319962978363,1.5737411374060355e-13,3.839188814163208,3.3181097507476807,81,40.05035400390625,0.09585905075073242,3,3,0.058531549144081624,0.058531549144081624,0.03621659621348713,0.007273741763362786,0.015041211167231717,0.04801364153921322,0.04801364153921322,0.4808526853850459,0.9016809216775266,8468,9.152335071231927e-12,1091,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.021418932987693807,0.021418932987693807,0.3532319962978363,58,Tier 0: Core Bottleneck Transducer
GLIPR2,725,155,0.0702790692448616,41.5688362121582,0.01765614001467669,0.31628575921058655,1.5737411374060355e-13,2.9475672245025635,2.9050514698028564,115,9.319316864013672,0.31628575921058655,3,3,0.08614638859384544,0.08614638859384544,0.06914036621763638,0.0073722320615196265,0.009633790314689425,-0.5867254666593253,-0.5867254666593253,0.721305949397656,0.9545372114375972,12015,9.152335071231927e-12,1844,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.01765614001467669,0.01765614001467669,0.31628575921058655,59,Tier 0: Core Bottleneck Transducer
MAEA,675,413,0.07073578983545303,30.874940872192383,0.016784673703171864,0.30860644578933716,1.5737411374060355e-13,3.406914472579956,3.1331403255462646,251,11.039673805236816,0.30860644578933716,3,3,0.09818457191949818,0.09818457191949818,0.06642395979269848,0.012317003444387017,0.019443608682412687,-0.865393534119514,-0.865393534119514,0.8065885856593651,0.9805855082243371,13077,9.152335071231927e-12,2470,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.016784673703171864,0.016784673703171864,0.30860644578933716,60,Tier 0: Core Bottleneck Transducer
PABPC1L2B,356,210,0.07768375426530838,34.4878044128418,0.03318975512889387,0.4999999403953552,1.5737411374060355e-13,6.072166919708252,3.7185580730438232,55,12.144335746765137,0.4999999403953552,2,2,0.14403809241745366,0.14403809241745366,0.0768537111123281,0.06718438130512557,,0.15061758664887256,0.15061758664887256,0.44013869376134385,0.9016809216775266,7702,9.152335071231927e-12,40,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.03318975512889387,0.03318975512889387,0.4999999403953552,61,Tier 0: Core Bottleneck Transducer
PGRMC1,657,143,0.09162671118974686,36.554508209228516,0.019274980474307053,0.3086065948009491,1.5737411374060355e-13,3.9695513248443604,2.9411914348602295,86,12.862820625305176,0.3086065948009491,3,3,0.08016912847683541,0.08016912847683541,0.06169471705357869,0.008339839171294614,0.010134572251962098,-0.4791906521519766,-0.4791906521519766,0.6840984981276513,0.9451588822040402,11506,9.152335071231927e-12,2082,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.019274980474307053,0.019274980474307053,0.3086065948009491,62,Tier 0: Core Bottleneck Transducer
TSPAN17,713,213,0.06334909796714783,30.879743576049805,0.02197088889744153,0.31466561555862427,1.5737411374060355e-13,2.745812177658081,2.4880378246307373,162,24.937650680541992,0.11010709404945374,3,3,0.1276508449443298,0.1276508449443298,0.06356783864929341,0.052137881778595935,0.011945124516440437,0.1812261893722211,0.1812261893722211,0.4280950193997447,0.9016809216775266,7490,9.152335071231927e-12,1962,3.1480373863246314e-13,3.1480373863246314e-13,1.8304670142471057e-11,0.02197088889744153,0.02197088889744153,0.31466561555862427,63,Tier 0: Core Bottleneck Transducer
CPSF4,707,269,0.0399814248085022,38.24794006347656,0.008758748335266199,0.288674920797348,1.580957587066098e-13,8.548545837402344,3.2111093997955322,161,29.613054275512695,0.288674920797348,3,3,0.09384152748417134,0.09384152748417134,0.05841535963144234,0.012757249475235436,0.022668918377493564,-2.2654975062808433,-2.2654975062808433,0.9882589165604794,0.9999549619648568,15363,9.152335071231927e-12,3504,3.161915174132446e-13,3.161915174132446e-13,1.8304670142471057e-11,0.008758748335266199,0.008758748335266199,0.288674920797348,64,Tier 0: Core Bottleneck Transducer
RHOJ,718,217,0.09960807114839554,37.708518981933594,0.02328453044528655,0.3086065649986267,1.5931700403369727e-13,7.7291483879089355,4.075196743011475,193,25.04531478881836,0.3086065649986267,3,3,0.10168860813263712,0.10168860813263712,0.07184624751171895,0.01482311653027948,0.015019244090638692,0.44395529564091246,0.44395529564091246,0.32853745252721156,0.9016809216775266,5662,9.152335071231927e-12,2124,3.1863400806741993e-13,3.1863400806741993e-13,1.8304670142471057e-11,0.02328453044528655,0.02328453044528655,0.3086065649986267,65,Tier 0: Core Bottleneck Transducer
ACTR6,683,400,0.05638749897480011,41.61872100830078,0.013810064519467646,0.3331954777240753,1.6125989432679099e-13,3.595740556716919,2.525365114212036,298,19.010103225708008,0.1891489177942276,3,3,0.11155039697671917,0.11155039697671917,0.04426865109440789,0.0358465177726493,0.031435228109661977,-1.375724566767781,-1.375724566767781,0.9155465384441492,0.9999549619648568,14341,9.152335071231927e-12,1566,3.2257529980483923e-13,3.2257529980483923e-13,1.8304670142471057e-11,0.013810064519467646,0.013810064519467646,0.3331954777240753,66,Tier 0: Core Bottleneck Transducer
HNRNPH3,715,336,0.02913539484143257,40.976776123046875,0.015890385464634723,0.3086065649986267,1.6125989432679099e-13,6.236349582672119,3.7950522899627686,201,20.208091735839844,0.3086065649986267,3,2,0.1747604805693614,0.1747604805693614,0.12611180220159307,0.0,0.04864867836776831,-0.9397321706785091,-0.9397321706785091,0.826322520481954,0.986914844313747,13312,9.152335071231927e-12,2124,3.2257529980483923e-13,3.2257529980483923e-13,1.8304670142471057e-11,0.015890385464634723,0.015890385464634723,0.3086065649986267,67,Tier 0: Core Bottleneck Transducer
MLST8,718,329,0.04703482240438461,42.161930084228516,0.00638943694376536,0.288674920797348,1.6181500583910346e-13,2.8656985759735107,1.4616495370864868,269,9.927078247070312,0.288674920797348,3,2,0.027228199900616305,0.027228199900616305,0.0156361898725896,0.0,0.011592010028026708,-2.7033078726190642,-2.7033078726190642,0.9965673437814877,0.9999549619648568,15597,9.152335071231927e-12,3504,3.2357450052700187e-13,3.2357450052700187e-13,1.8304670142471057e-11,0.00638943694376536,0.00638943694376536,0.288674920797348,68,Tier 0: Core Bottleneck Transducer
C5orf24,727,190,0.07802736759185791,37.616859436035156,0.01300475741022945,0.3086065351963043,1.6320278461988468e-13,3.8182148933410645,3.194639205932617,60,32.03208923339844,0.11919968575239182,3,3,0.06647412915119146,0.06647412915119146,0.04281168024615723,0.011061347522538695,0.01260110138249552,-1.4585381775318493,-1.4585381775318493,0.9276538700049175,0.9999549619648568,14491,9.152335071231927e-12,2205,3.26405569239796e-13,3.26405569239796e-13,1.8304670142471057e-11,0.01300475741022945,0.01300475741022945,0.3086065351963043,69,Tier 0: Core Bottleneck Transducer
CTDSP1,697,285,0.0735081359744072,38.078338623046875,0.0156733743030781,0.30860647559165955,1.6320278461988468e-13,4.14921760559082,2.8210437297821045,46,13.445011138916016,0.30860647559165955,3,3,0.07068289809696744,0.07068289809696744,0.04798316228457156,0.003868982611661453,0.018830753200734435,-1.0165231733324098,-1.0165231733324098,0.8453098409393544,0.9940214682341365,13521,9.152335071231927e-12,2396,3.26405569239796e-13,3.26405569239796e-13,1.8304670142471057e-11,0.0156733743030781,0.0156733743030781,0.30860647559165955,70,Tier 0: Core Bottleneck Transducer
OSR2,719,313,0.0585605688393116,36.973289489746094,0.018785060180960777,0.40824833512306213,1.651456749129784e-13,3.026582717895508,2.5959205627441406,152,36.973289489746094,0.08185862749814987,3,3,0.16355232464826217,0.16355232464826217,0.0756564297243471,0.07490384060594413,0.012992054317970922,-0.3914001350674164,-0.3914001350674164,0.6522492537513669,0.9364106365977017,11070,9.152335071231927e-12,127,3.3034686097721533e-13,3.3034686097721533e-13,1.8304670142471057e-11,0.018785060180960777,0.018785060180960777,0.40824833512306213,71,Tier 0: Core Bottleneck Transducer
MRPL57,654,103,0.15422725677490234,37.97684097290039,0.018589279017269335,0.39759182929992676,1.670885652060721e-13,4.405210971832275,2.954582929611206,43,11.079731941223145,0.39759182929992676,3,3,0.05933851032210964,0.05933851032210964,0.0380739417455973,0.00503269753399415,0.016231871042518196,-0.6047237772810399,-0.6047237772810399,0.7273187266436213,0.9558472576929055,12096,9.152335071231927e-12,696,3.341771304121721e-13,3.341771304121721e-13,1.8304670142471057e-11,0.018589279017269335,0.018589279017269335,0.39759182929992676,72,Tier 0: Core Bottleneck Transducer
NEK6,719,323,0.09434782713651657,40.984275817871094,0.021931092434320242,0.3085147440433502,1.670885652060721e-13,5.354621887207031,3.8036842346191406,37,40.984275817871094,0.13065063953399658,3,3,0.08986739358947862,0.08986739358947862,0.0540714747853832,0.019714919296153065,0.016080999507942374,0.19543370616435982,0.19543370616435982,0.42252671580724377,0.9016809216775266,7386,9.152335071231927e-12,2549,3.341771304121721e-13,3.341771304121721e-13,1.8304670142471057e-11,0.021931092434320242,0.021931092434320242,0.3085147440433502,73,Tier 0: Core Bottleneck Transducer
NHLH2,711,138,0.04926241561770439,28.391782760620117,0.023941129326114276,0.2886749505996704,1.6842083283562206e-13,2.3103017807006836,2.14404034614563,41,11.170907974243164,0.20681414008140564,3,2,0.15361932588445404,0.1476213051976292,0.13636209815666156,0.017257227727792486,-0.005998020686824848,0.5376315903383249,0.5376315903383249,0.29541570819694696,0.9016809216775266,5050,9.152335071231927e-12,3438,3.368416656712725e-13,3.368416656712725e-13,1.8304670142471057e-11,0.023941129326114276,0.023941129326114276,0.2886749505996704,74,Tier 0: Core Bottleneck Transducer
CSTB,595,99,0.16858145594596863,27.016448974609375,0.020776314610064947,0.34212225675582886,1.690314554991658e-13,3.213822841644287,2.673060655593872,69,12.698129653930664,0.2530941963195801,3,2,0.05360696272797263,0.053155188446175346,0.04149257047672167,-0.00045177428179728126,0.012114392251250961,-0.41740751581644886,-0.41740751581644886,0.6618098207911498,0.9399532068404897,11195,9.152335071231927e-12,1238,3.381184221495914e-13,3.381184221495914e-13,1.8304670142471057e-11,0.020776314610064947,0.020776314610064947,0.34212225675582886,75,Tier 0: Core Bottleneck Transducer
KCNIP1,706,239,0.06338310986757278,26.118579864501953,0.013114085304413993,0.40824827551841736,1.690314554991658e-13,5.872592926025391,3.0800106525421143,57,14.384856224060059,0.40824827551841736,3,3,0.055256670075960926,0.055256670075960926,0.014278191505555864,0.031336835177334044,0.009641643393071019,-1.4674469437700646,-1.4674469437700646,0.928872743885912,0.9999549619648568,14516,9.152335071231927e-12,252,3.381184221495914e-13,3.381184221495914e-13,1.8304670142471057e-11,0.013114085304413993,0.013114085304413993,0.40824827551841736,76,Tier 0: Core Bottleneck Transducer
ATG3,700,318,0.07770101726055145,38.158409118652344,0.014015463683746877,0.3086065649986267,1.709743457922595e-13,11.775935173034668,4.335502624511719,166,38.158409118652344,0.3086065649986267,3,3,0.07577775623764606,0.07577775623764606,0.05874868897387958,0.008065813127693609,0.008963254136072862,-1.3119186404571608,-1.3119186404571608,0.9052262063239485,0.9999549619648568,14228,9.152335071231927e-12,2124,3.419486915845482e-13,3.419486915845482e-13,1.8304670142471057e-11,0.014015463683746877,0.014015463683746877,0.3086065649986267,77,Tier 0: Core Bottleneck Transducer
COPS7A,712,279,0.04704609885811806,41.38043975830078,0.01858515852953264,0.40824830532073975,1.709743457922595e-13,3.6168532371520996,3.080815553665161,60,12.529157638549805,0.28867489099502563,3,3,0.15967647486416212,0.15967647486416212,0.06981757569835585,0.055357564086839006,0.034501335078967264,-0.44803178377233177,-0.44803178377233177,0.6729348708165103,0.9425971559274645,11351,9.152335071231927e-12,138,3.419486915845482e-13,3.419486915845482e-13,1.8304670142471057e-11,0.01858515852953264,0.01858515852953264,0.40824830532073975,78,Tier 0: Core Bottleneck Transducer
CTBP1,658,445,0.08984965831041336,39.24153137207031,0.015349783627450552,0.40824824571609497,1.7486012637844686e-13,9.79887580871582,4.464004039764404,404,24.002248764038086,0.40824824571609497,3,3,0.06268996824224587,0.06268996824224587,0.023803430961878175,0.037264415435671557,0.0016221218446961407,-1.1499571195843779,-1.1499571195843779,0.8749192335123244,0.9999549619648568,13880,9.152335071231927e-12,439,3.497202527569243e-13,3.497202527569243e-13,1.8304670142471057e-11,0.015349783627450552,0.015349783627450552,0.40824824571609497,79,Tier 0: Core Bottleneck Transducer
