gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_xenarthra,delta_tubulidentata,delta_pholidota,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
PSENEN,721,121,0.04425504803657532,29.658536911010742,0.018645899082083403,0.35355159640312195,7.771561172375794e-14,7.417924404144287,5.135855197906494,100,25.3490047454834,0.29263177514076233,4,2,0.21361991339119824,0.207946369977703,0.0,0.07268332945554505,-0.005673543413495242,0.14093658393565317,-1.750499511040037,-1.750499511040037,0.9599839207768692,0.9999902868592971,14776,2.209810655222039e-12,5274,1.5548673459875317e-13,1.5548673459875317e-13,4.4196213104456154e-12,0.018645899082083403,0.018645899082083403,0.35355159640312195,48,Tier 0: Core Bottleneck Transducer
RAC3,689,205,0.02925878018140793,41.81703567504883,0.019800131087303125,0.3535534143447876,7.771561172375794e-14,3.7245006561279297,3.3497707843780518,80,25.519420623779297,0.14594769477844238,4,3,0.37693874207515216,0.37693874207515216,0.0,0.13245928651987104,0.059381992372385665,0.18509746318289544,-1.6545892956354311,-1.6545892956354311,0.9509960818370812,0.9999902868592971,14683,2.209810655222039e-12,2977,1.5548673459875317e-13,1.5548673459875317e-13,4.4196213104456154e-12,0.019800131087303125,0.019800131087303125,0.3535534143447876,49,Tier 0: Core Bottleneck Transducer
ARL5B,721,179,0.02514183335006237,29.239259719848633,0.015543090406496655,0.3535533845424652,7.965850201685181e-14,5.418774127960205,3.463252305984497,75,21.675119400024414,0.2499997317790985,4,2,0.24953375220283958,0.24953375220283958,0.0,0.10706442044881141,0.14246933175402815,0.0,-2.1685442579933407,-2.1685442579933407,0.9849413494704117,0.9999902868592971,15129,2.209810655222039e-12,3816,1.5931700403370996e-13,1.5931700403370996e-13,4.4196213104456154e-12,0.015543090406496655,0.015543090406496655,0.3535533845424652,50,Tier 0: Core Bottleneck Transducer
DPH3,693,83,0.061041560024023056,36.11659622192383,0.020791019887023476,0.3535534143447876,7.965850201685181e-14,4.744183540344238,3.219348669052124,71,36.11659622192383,0.13135743141174316,4,3,0.12900312384827298,0.12493215891228208,0.05935893399001899,0.06281647604233906,0.006827713815914944,-0.004070964935990908,-1.5176025995335176,-1.5176025995335176,0.9354426944257478,0.9999902868592971,14483,2.209810655222039e-12,2977,1.5931700403370996e-13,1.5931700403370996e-13,4.4196213104456154e-12,0.020791019887023476,0.020791019887023476,0.3535534143447876,51,Tier 0: Core Bottleneck Transducer
MED31,702,131,0.036326147615909576,38.935794830322266,0.02915117934497506,0.32156240940093994,7.965850201685181e-14,3.026958703994751,2.025535821914673,120,9.413285255432129,0.32156240940093994,4,2,0.3054370035111482,0.27105358341607505,0.23751772341242014,0.0,-0.034383420095073176,0.0679192800987281,-0.39589488685879726,-0.39589488685879726,0.6539087133752373,0.9169220751998804,11309,2.209810655222039e-12,7976,1.5931700403370996e-13,1.5931700403370996e-13,4.4196213104456154e-12,0.02915117934497506,0.02915117934497506,0.32156240940093994,52,Tier 0: Core Bottleneck Transducer
SMIM43,715,63,0.0666375607252121,34.11005783081055,0.020060967378516335,0.31727877259254456,7.965850201685181e-14,0.9977068305015564,0.9303825497627258,37,4.504330158233643,0.2214994877576828,4,3,0.16937641632179637,0.14272630359745178,0.10020274058127837,0.04432366762888221,-0.02665011272434459,0.024850008111635787,-1.571249331088578,-1.571249331088578,0.941937627243045,0.9999902868592971,14560,2.209810655222039e-12,8251,1.5931700403370996e-13,1.5931700403370996e-13,4.4196213104456154e-12,0.020060967378516335,0.020060967378516335,0.31727877259254456,53,Tier 0: Core Bottleneck Transducer
SYNCRIP,701,562,0.026442114263772964,26.844816207885742,0.021572018981008956,0.3050331473350525,7.965850201685181e-14,3.0787296295166016,1.9247145652770996,152,10.093098640441895,0.3050331473350525,4,3,0.24087391603283798,0.22384625218776386,0.01562510346222831,-0.017027663845074127,0.026142190861201627,0.19910662170940804,-1.398580945778478,-1.398580945778478,0.9190306582497223,0.9999902868592971,14326,2.209810655222039e-12,8956,1.5931700403370996e-13,1.5931700403370996e-13,4.4196213104456154e-12,0.021572018981008956,0.021572018981008956,0.3050331473350525,54,Tier 0: Core Bottleneck Transducer
ASPHD1,723,130,0.04044530168175697,38.444583892822266,0.018774985445417954,0.35355156660079956,8.160139230994567e-14,4.657376766204834,3.057579755783081,2,32.655738830566406,0.14262047410011292,4,3,0.20958059952456276,0.16711135193732535,0.03541810660412733,0.043043303678297215,-0.04246924758723741,0.1311191892421382,-1.7296734562452232,-1.7296734562452232,0.9581556831354204,0.9999902868592971,14754,2.209810655222039e-12,5314,1.6325829577112927e-13,1.6325829577112927e-13,4.4196213104456154e-12,0.018774985445417954,0.018774985445417954,0.35355156660079956,55,Tier 0: Core Bottleneck Transducer
CELF2,693,484,0.03271199390292168,32.279544830322266,0.014443941014295495,0.33081018924713135,8.160139230994567e-14,3.9165611267089844,2.2190465927124023,277,11.839300155639648,0.33081018924713135,4,3,0.15098655989271909,0.15098655989271909,0.011079716082650168,0.10322957629597979,0.0,0.03667726751408913,-2.347359365674038,-2.347359365674038,0.9905464953993934,0.9999902868592971,15263,2.209810655222039e-12,7441,1.6325829577112927e-13,1.6325829577112927e-13,4.4196213104456154e-12,0.014443941014295495,0.014443941014295495,0.33081018924713135,56,Tier 0: Core Bottleneck Transducer
C1QL3,686,255,0.033062923699617386,26.544544219970703,0.023178834661850094,0.3535397946834564,8.354428260303955e-14,8.914222717285156,4.4697113037109375,116,25.21419906616211,0.3535397946834564,4,3,0.19345845153173524,0.19345845153173524,0.048557177642437784,0.08640519135155575,0.0,0.05849608253774171,-1.2218525078694387,-1.2218525078694387,0.8891182960548064,0.9999902868592971,14029,2.209810655222039e-12,6410,1.6708856520608606e-13,1.6708856520608606e-13,4.4196213104456154e-12,0.023178834661850094,0.023178834661850094,0.3535397946834564,57,Tier 0: Core Bottleneck Transducer
ILF2,714,397,0.025983748957514763,41.13022994995117,0.012235201335082076,0.33828192949295044,8.354428260303955e-14,2.4184417724609375,1.2966699600219727,52,27.583017349243164,0.08767864853143692,4,2,0.17927194371164448,0.17347612376817384,0.01923587110075693,0.16003607261088756,0.0,-0.005795819943470639,-2.6196939215643456,-2.6196939215643456,0.9955995640675263,0.9999902868592971,15415,2.209810655222039e-12,7077,1.6708856520608606e-13,1.6708856520608606e-13,4.4196213104456154e-12,0.012235201335082076,0.012235201335082076,0.33828192949295044,58,Tier 0: Core Bottleneck Transducer
PPP2R2A,712,447,0.01908792182803154,41.94718551635742,0.014847662396321085,0.35355159640312195,8.354428260303955e-14,6.573888301849365,3.7031688690185547,65,41.23687744140625,0.15941770374774933,4,3,0.41746804176526553,0.3681707722426874,0.06972913566392623,0.15272857456514843,-0.049297269522578124,0.19501033153619088,-2.2726384315430908,-2.2726384315430908,0.9884760111582883,0.9999902868592971,15216,2.209810655222039e-12,5274,1.6708856520608606e-13,1.6708856520608606e-13,4.4196213104456154e-12,0.014847662396321085,0.014847662396321085,0.35355159640312195,59,Tier 0: Core Bottleneck Transducer
TMEM167A,730,72,0.03644992783665657,36.95642852783203,0.019974344161954836,0.2863057851791382,8.393286066165831e-14,3.2491066455841064,1.7059472799301147,42,11.348379135131836,0.2863057851791382,4,3,0.1865014499916347,0.1578039208604712,0.011153215143963592,0.06834339640652369,-0.02869752913116349,0.1070048384411474,-1.5545174858176278,-1.5545174858176278,0.939969485488239,0.9999902868592971,14532,2.209810655222039e-12,10108,1.6792123247455493e-13,1.6792123247455493e-13,4.4196213104456154e-12,0.019974344161954836,0.019974344161954836,0.2863057851791382,60,Tier 0: Core Bottleneck Transducer
ARPC5,717,152,0.03701339662075043,29.31499671936035,0.014592877028912843,0.35355138778686523,8.548717289613339e-14,2.3770599365234375,1.832489013671875,31,6.723378658294678,0.35355138778686523,4,4,0.2818867594790427,0.2818867594790427,0.09882517934303223,0.043522851491811156,0.05052644461773635,0.08901228402646294,-2.301043814910323,-2.301043814910323,0.9893054226924428,0.9999902868592971,15234,2.209810655222039e-12,5647,1.7102985694350537e-13,1.7102985694350537e-13,4.4196213104456154e-12,0.014592877028912843,0.014592877028912843,0.35355138778686523,61,Tier 0: Core Bottleneck Transducer
CDK2,720,298,0.05437386408448219,41.53261947631836,0.018487925286673784,0.3535533845424652,8.548717289613339e-14,2.6058731079101562,1.9936555624008179,223,7.370522499084473,0.3535533845424652,4,3,0.09504198121619722,0.07068225295602396,0.04970810070764524,0.03367144431854128,-0.02435972826017327,0.011662436190010696,-1.7734594042910485,-1.7734594042910485,0.961923693491806,0.9999902868592971,14796,2.209810655222039e-12,3816,1.7102985694350537e-13,1.7102985694350537e-13,4.4196213104456154e-12,0.018487925286673784,0.018487925286673784,0.3535533845424652,62,Tier 0: Core Bottleneck Transducer
GNAI1,700,375,0.03443344309926033,38.58086013793945,0.020890170635872948,0.35355162620544434,8.548717289613339e-14,8.781709671020508,6.2164306640625,278,24.838550567626953,0.35355162620544434,4,2,0.23313138573757863,0.1831735087914227,0.021339043034755333,-0.04995787694615595,0.0,0.2117923427028233,-1.4905163915112287,-1.4905163915112287,0.9319557451003763,0.9999902868592971,14455,2.209810655222039e-12,5239,1.7102985694350537e-13,1.7102985694350537e-13,4.4196213104456154e-12,0.020890170635872948,0.020890170635872948,0.35355162620544434,63,Tier 0: Core Bottleneck Transducer
MOBP,719,84,0.08761072903871536,31.264738082885742,0.024120351797567007,0.3535515069961548,8.548717289613339e-14,4.6609063148498535,2.4614479541778564,10,13.183104515075684,0.3535515069961548,4,3,0.1682980231676176,0.12697810588444697,0.06210937609624291,0.02213273773689796,-0.041319917283170644,0.08405590933447675,-1.0178825862844543,-1.0178825862844543,0.8456331209496943,0.9890057342726896,13563,2.209810655222039e-12,5428,1.7102985694350537e-13,1.7102985694350537e-13,4.4196213104456154e-12,0.024120351797567007,0.024120351797567007,0.3535515069961548,64,Tier 0: Core Bottleneck Transducer
RPL9,689,194,0.037644755095243454,34.2766227722168,0.027684366364436542,0.429787814617157,8.548717289613339e-14,5.484049320220947,3.5699145793914795,108,12.759899139404297,0.429787814617157,3,3,0.17283949074866206,0.17283949074866206,0.10076317736623776,0.049364808884783624,,0.02271150449764067,-0.6283833221032818,-0.6283833221032818,0.7351235700419542,0.946531265549961,12320,2.209810655222039e-12,589,1.7102985694350537e-13,1.7102985694350537e-13,4.4196213104456154e-12,0.027684366364436542,0.027684366364436542,0.429787814617157,65,Tier 0: Core Bottleneck Transducer
PPP2CB,687,355,0.026564955711364746,36.407508850097656,0.021536997521695786,0.32452845573425293,8.743006318922725e-14,3.8076534271240234,2.62709641456604,3,11.732879638671875,0.32452845573425293,4,2,0.3305436731241278,0.3195343807074937,0.0,0.15028935029370455,-0.011009292416634132,0.18025432283042322,-1.4327396401579173,-1.4327396401579173,0.9240338716864755,0.9999902868592971,14372,2.209810655222039e-12,7795,1.7486012637846216e-13,1.7486012637846216e-13,4.4196213104456154e-12,0.021536997521695786,0.021536997521695786,0.32452845573425293,66,Tier 0: Core Bottleneck Transducer
RNF185,720,192,0.040792398154735565,41.073116302490234,0.015342414826401782,0.29535409808158875,8.743006318922725e-14,5.518168926239014,2.105257034301758,21,18.683231353759766,0.29535409808158875,4,3,0.20323600043506349,0.16326038736905857,0.09193081431209102,0.09239179645056139,-0.0399756130660049,0.018913389672411074,-2.1968077761494356,-2.1968077761494356,0.9859829112598127,0.9999902868592971,15151,2.209810655222039e-12,9486,1.7486012637846216e-13,1.7486012637846216e-13,4.4196213104456154e-12,0.015342414826401782,0.015342414826401782,0.29535409808158875,67,Tier 0: Core Bottleneck Transducer
U2AF2,646,512,0.01909513585269451,25.384069442749023,0.01711598972066911,0.3260780870914459,8.743006318922725e-14,3.471449136734009,2.6435463428497314,85,11.519017219543457,0.30136677622795105,4,2,0.39171873078048225,0.39171873078048225,0.0,0.0,0.11087415134169487,0.2808445794387874,-2.0675199360676917,-2.0675199360676917,0.9806574061797527,0.9999902868592971,15048,2.209810655222039e-12,7702,1.7486012637846216e-13,1.7486012637846216e-13,4.4196213104456154e-12,0.01711598972066911,0.01711598972066911,0.3260780870914459,68,Tier 0: Core Bottleneck Transducer
ABCE1,714,604,0.04722108319401741,42.69955825805664,0.03287860167852016,0.3535512685775757,8.937295348232111e-14,13.182720184326172,6.8812103271484375,28,37.28661346435547,0.3535510301589966,4,2,0.25993247188562973,0.15948613858140695,0.22378168169568294,0.03615079018994679,-0.04826723934788246,-0.052179093956340315,0.1409600632234978,0.1409600632234978,0.44395074609239077,0.883178887583525,7919,2.209810655222039e-12,5821,1.7869039581341895e-13,1.7869039581341895e-13,4.4196213104456154e-12,0.03287860167852016,0.03287860167852016,0.3535512685775757,69,Tier 0: Core Bottleneck Transducer
FAM219A,726,187,0.031513094902038574,38.716434478759766,0.020270846549479436,0.2919398546218872,8.937295348232111e-14,3.193713903427124,2.050786256790161,28,25.077966690063477,0.12735138833522797,4,4,0.1741528682065937,0.1741528682065937,0.001220920158591229,0.0721729451917148,0.045362957446964454,0.05539604540932321,-1.5219135009882694,-1.5219135009882694,0.9359846220894344,0.9999902868592971,14493,2.209810655222039e-12,9683,1.7869039581341895e-13,1.7869039581341895e-13,4.4196213104456154e-12,0.020270846549479436,0.020270846549479436,0.2919398546218872,70,Tier 0: Core Bottleneck Transducer
SNRPN,702,240,0.041325852274894714,38.126827239990234,0.023234110953108265,0.3535533845424652,8.937295348232111e-14,3.482558250427246,3.0408382415771484,176,9.850162506103516,0.3535533845424652,4,3,0.19641909178889935,0.19641909178889935,0.100936980205392,0.09375429875662156,0.0017278128268857918,0.0,-1.1770427677308846,-1.1770427677308846,0.88041078170553,0.9999902868592971,13924,2.209810655222039e-12,3816,1.7869039581341895e-13,1.7869039581341895e-13,4.4196213104456154e-12,0.023234110953108265,0.023234110953108265,0.3535533845424652,71,Tier 0: Core Bottleneck Transducer
TIMM8B,724,85,0.03466176986694336,41.73481750488281,0.02107657954492943,0.3535515367984772,8.937295348232111e-14,14.755409240722656,7.502329349517822,50,41.73481750488281,0.3535515367984772,4,3,0.2801770303165755,0.19938229912994304,0.02097875493258708,0.05247028088071426,-0.08079473118663245,0.20672799450327414,-1.416872963465843,-1.416872963465843,0.9217399637691326,0.9999902868592971,14354,2.209810655222039e-12,5377,1.7869039581341895e-13,1.7869039581341895e-13,4.4196213104456154e-12,0.02107657954492943,0.02107657954492943,0.3535515367984772,72,Tier 0: Core Bottleneck Transducer
ANAPC16,707,104,0.02736171893775463,41.813934326171875,0.023017104476406765,0.34330064058303833,9.131584377541496e-14,2.7080934047698975,1.4164139032363892,84,7.888401508331299,0.34330064058303833,4,2,0.33606392937206186,0.23498383494406394,0.1537624872266037,0.0,-0.10108009442799794,0.18230144214545813,-1.194080979744649,-1.194080979744649,0.8837768536892845,0.9999902868592971,13969,2.209810655222039e-12,6876,1.8263168755083825e-13,1.8263168755083825e-13,4.4196213104456154e-12,0.023017104476406765,0.023017104476406765,0.34330064058303833,73,Tier 0: Core Bottleneck Transducer
ATP5ME,697,69,0.08550305664539337,30.609323501586914,0.021344698150585102,0.30540916323661804,9.131584377541496e-14,3.5036139488220215,1.8750110864639282,36,11.471869468688965,0.30540916323661804,4,3,0.15378791621768723,0.11461092345904411,0.08166502934029603,0.023515620738398465,-0.03917699275864311,0.048607266138992716,-1.4368896091610353,-1.4368896091610353,0.9246253185624531,0.9999902868592971,14380,2.209810655222039e-12,8929,1.8263168755083825e-13,1.8263168755083825e-13,4.4196213104456154e-12,0.021344698150585102,0.021344698150585102,0.30540916323661804,74,Tier 0: Core Bottleneck Transducer
FXYD7,717,89,0.08001643419265747,36.76769256591797,0.014467723416139583,0.3535533845424652,9.131584377541496e-14,2.219268321990967,1.0982075929641724,54,6.277039051055908,0.3535533845424652,4,3,0.08597972098464526,0.05539632660789613,0.015547430943578657,0.05391327596757577,-0.030583394376749132,0.01651901407349084,-2.317834340043722,-2.317834340043722,0.9897708369893113,0.9999902868592971,15244,2.209810655222039e-12,3816,1.8263168755083825e-13,1.8263168755083825e-13,4.4196213104456154e-12,0.014467723416139583,0.014467723416139583,0.3535533845424652,75,Tier 0: Core Bottleneck Transducer
LYPD1,719,93,0.07989130914211273,41.5078125,0.037751690100281954,0.32248181104660034,9.131584377541496e-14,6.199295997619629,4.214092254638672,69,41.5078125,0.14935250580310822,4,3,0.23390896456439206,0.20472229579318146,0.0968480335881479,0.11006668715255208,-0.029186668771210584,0.026994243823692067,0.814785309046359,0.814785309046359,0.2075976057898568,0.883178887583525,3152,2.209810655222039e-12,7929,1.8263168755083825e-13,1.8263168755083825e-13,4.4196213104456154e-12,0.037751690100281954,0.037751690100281954,0.32248181104660034,76,Tier 0: Core Bottleneck Transducer
S100A10,714,97,0.04833138361573219,22.86227798461914,0.024552240318659057,0.35355085134506226,9.131584377541496e-14,2.8693623542785645,2.605394124984741,94,8.115840911865234,0.35355085134506226,4,4,0.3429193511998783,0.3429193511998783,0.1394180523956754,0.06380410813838938,0.06258246391184981,0.07711472675396376,-0.9725291044751122,-0.9725291044751122,0.8346063035050337,0.9845586221834127,13447,2.209810655222039e-12,6124,1.8263168755083825e-13,1.8263168755083825e-13,4.4196213104456154e-12,0.024552240318659057,0.024552240318659057,0.35355085134506226,77,Tier 0: Core Bottleneck Transducer
