gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
CCL24,624,159,40.59431457519531,0.037037816,2.4999851813024607,0.006209925077170956,0.768483839414457,134,0,0,0.0,134,Background,2.4999851813024607,0.006209925077170956,0.768483839414457,0.006209925077170956
OR4C11,233,348,40.37413024902344,0.058998473,2.4988338373418544,0.0062301359963011435,0.768483839414457,135,0,0,0.0,135,Background,2.4988338373418544,0.0062301359963011435,0.768483839414457,0.0062301359963011435
SLC7A4,599,650,37.76931381225586,0.0369523,2.491356055909153,0.006362826008470898,0.768483839414457,136,0,0,0.0,136,Background,2.491356055909153,0.006362826008470898,0.768483839414457,0.006362826008470898
OR6A2,492,342,41.73617172241211,0.038059086,2.4820449580224246,0.00653153963754553,0.768483839414457,137,0,0,0.0,137,Background,2.4820449580224246,0.00653153963754553,0.768483839414457,0.00653153963754553
PGLYRP3,582,368,40.46839141845703,0.03686141,2.4792497354239598,0.006582954358906313,0.768483839414457,138,0,0,0.0,138,Background,2.4792497354239598,0.006582954358906313,0.768483839414457,0.006582954358906313
IGHA2,532,351,40.21923065185547,0.03674691,2.4758647134238325,0.006645696586322016,0.768483839414457,139,0,0,0.0,139,Background,2.4758647134238325,0.006645696586322016,0.768483839414457,0.006645696586322016
CSN2,611,317,39.82234954833984,0.03686695,2.470153598315983,0.006752752456641395,0.768483839414457,140,0,0,0.0,140,Background,2.470153598315983,0.006752752456641395,0.768483839414457,0.006752752456641395
DKK4,617,246,41.15106964111328,0.03686719,2.468180726824482,0.006790086829451311,0.768483839414457,141,0,0,0.0,141,Background,2.468180726824482,0.006790086829451311,0.768483839414457,0.006790086829451311
POMK,684,372,40.830467224121094,0.036962576,2.4665298904459245,0.006821467065500849,0.768483839414457,142,0,0,0.0,142,Background,2.4665298904459245,0.006821467065500849,0.768483839414457,0.006821467065500849
CHD5,619,1966,42.07737350463867,0.03678109,2.4502936412989658,0.007136987763679168,0.768483839414457,143,0,0,0.0,143,Background,2.4502936412989658,0.007136987763679168,0.768483839414457,0.007136987763679168
CDX4,551,295,41.250545501708984,0.03665724,2.4502026088659417,0.00713879250881199,0.768483839414457,144,0,0,0.0,144,Background,2.4502026088659417,0.00713879250881199,0.768483839414457,0.00713879250881199
SPATA7,665,622,41.585548400878906,0.03684447,2.448467323990902,0.007173272116823697,0.768483839414457,145,0,0,0.0,145,Background,2.448467323990902,0.007173272116823697,0.768483839414457,0.007173272116823697
INSL5,534,141,41.96569061279297,0.03659991,2.4456318502468424,0.0072299283269716035,0.768483839414457,146,0,0,0.0,146,Background,2.4456318502468424,0.0072299283269716035,0.768483839414457,0.0072299283269716035
OR6P1,451,318,42.85314178466797,0.039848287,2.444299316723991,0.00725669000116154,0.768483839414457,147,0,0,0.0,147,Background,2.444299316723991,0.00725669000116154,0.768483839414457,0.00725669000116154
CYP39A1,686,484,41.092891693115234,0.0368395,2.441343043035381,0.007316373792549028,0.768483839414457,148,0,0,0.0,148,Background,2.441343043035381,0.007316373792549028,0.768483839414457,0.007316373792549028
PCMT1,692,296,41.05719757080078,0.036820043,2.4357515954128397,0.007430442948490467,0.768483839414457,149,0,0,0.0,149,Background,2.4357515954128397,0.007430442948490467,0.768483839414457,0.007430442948490467
DNAJB5,677,348,37.097164154052734,0.03677626,2.431287365824754,0.0075226382303593175,0.768483839414457,150,0,0,0.0,150,Background,2.431287365824754,0.0075226382303593175,0.768483839414457,0.0075226382303593175
GATAD1,677,287,37.186744689941406,0.03675568,2.427171365824754,0.007608533122773209,0.768483839414457,151,0,0,0.0,151,Background,2.427171365824754,0.007608533122773209,0.768483839414457,0.007608533122773209
CLN8,650,292,38.51112747192383,0.03671083,2.426298816085954,0.007626852505793077,0.768483839414457,152,0,0,0.0,152,Background,2.426298816085954,0.007626852505793077,0.768483839414457,0.007626852505793077
CCDC92,586,351,37.27162170410156,0.036587726,2.423060564894913,0.007695180291682696,0.768483839414457,153,0,0,0.0,153,Background,2.423060564894913,0.007695180291682696,0.768483839414457,0.007695180291682696
MFSD14B,636,521,41.56400680541992,0.036653366,2.419206265267511,0.007777208694235796,0.768483839414457,154,0,0,0.0,154,Background,2.419206265267511,0.007777208694235796,0.768483839414457,0.007777208694235796
GPX6,646,231,41.46087646484375,0.03666084,2.417543422502462,0.007812834758362747,0.768483839414457,155,0,0,0.0,155,Background,2.417543422502462,0.007812834758362747,0.768483839414457,0.007812834758362747
SULT1C3,394,349,38.4492301940918,0.04285876,2.409668339540841,0.0079835140417916,0.768483839414457,156,0,0,0.0,156,Background,2.409668339540841,0.0079835140417916,0.768483839414457,0.0079835140417916
LIME1,648,311,37.39055252075195,0.036621485,2.4090496810909108,0.007997060287864536,0.768483839414457,157,0,0,0.0,157,Background,2.4090496810909108,0.007997060287864536,0.768483839414457,0.007997060287864536
ACSBG1,478,730,41.19997787475586,0.03828617,2.4071186422780544,0.00803947269453652,0.768483839414457,158,0,0,0.0,158,Background,2.4071186422780544,0.00803947269453652,0.768483839414457,0.00803947269453652
MS4A12,431,284,45.16649627685547,0.04063143,2.4015622826313776,0.008162614861892811,0.768483839414457,159,0,0,0.0,159,Background,2.4015622826313776,0.008162614861892811,0.768483839414457,0.008162614861892811
AK6,686,176,39.215538024902344,0.03662167,2.3977770430353815,0.008247450993093325,0.768483839414457,160,0,0,0.0,160,Background,2.3977770430353815,0.008247450993093325,0.768483839414457,0.008247450993093325
MS4A15,617,260,41.88740921020508,0.036512382,2.3972191268244827,0.008260020474762196,0.768483839414457,161,0,0,0.0,161,Background,2.3972191268244827,0.008260020474762196,0.768483839414457,0.008260020474762196
RXFP4,439,398,41.81341171264648,0.0401357,2.3919592466435997,0.008379351548642968,0.768483839414457,162,0,0,0.0,162,Background,2.3919592466435997,0.008379351548642968,0.768483839414457,0.008379351548642968
PPBP,539,147,41.01104736328125,0.03633582,2.3907520108555484,0.008406952753728129,0.768483839414457,163,0,0,0.0,163,Background,2.3907520108555484,0.008406952753728129,0.768483839414457,0.008406952753728129
SLX4IP,576,447,40.39326858520508,0.036386948,2.386564192540414,0.008503319032083857,0.768483839414457,164,0,0,0.0,164,Background,2.386564192540414,0.008503319032083857,0.768483839414457,0.008503319032083857
ACSM1,462,604,41.813995361328125,0.038866125,2.376245585505331,0.008744908922140072,0.768483839414457,165,0,0,0.0,165,Background,2.376245585505331,0.008744908922140072,0.768483839414457,0.008744908922140072
TSGA10,644,714,43.95665740966797,0.036436312,2.3732634626356655,0.008815841112787421,0.768483839414457,166,0,0,0.0,166,Background,2.3732634626356655,0.008815841112787421,0.768483839414457,0.008815841112787421
DUS4L,639,327,41.27424621582031,0.03639804,2.3671859935215034,0.00896196131227112,0.768483839414457,167,0,0,0.0,167,Background,2.3671859935215034,0.00896196131227112,0.768483839414457,0.00896196131227112
KLRG1,605,206,41.382320404052734,0.036335573,2.3659290583111656,0.008992445135960703,0.768483839414457,168,0,0,0.0,168,Background,2.3659290583111656,0.008992445135960703,0.768483839414457,0.008992445135960703
C17orf100,534,162,40.017391204833984,0.036156807,2.3570112502468423,0.009211344357784625,0.768483839414457,169,0,0,0.0,169,Background,2.3570112502468423,0.009211344357784625,0.768483839414457,0.009211344357784625
RASSF4,691,337,41.531707763671875,0.036417894,2.355603598267961,0.009246319858467593,0.768483839414457,170,0,0,0.0,170,Background,2.355603598267961,0.009246319858467593,0.768483839414457,0.009246319858467593
TRIP11,650,2026,41.91412353515625,0.036341388,2.3524104160859545,0.0093260910275152,0.768483839414457,171,0,0,0.0,171,Background,2.3524104160859545,0.0093260910275152,0.768483839414457,0.0093260910275152
GPR108,618,566,41.75078582763672,0.036261853,2.346779379276706,0.009468231840909436,0.768483839414457,172,0,0,0.0,172,Background,2.346779379276706,0.009468231840909436,0.768483839414457,0.009468231840909436
BIRC7,613,341,38.916622161865234,0.03622161,2.340408678682209,0.009631324304853566,0.768483839414457,173,0,0,0.0,173,Background,2.340408678682209,0.009631324304853566,0.768483839414457,0.009631324304853566
KLK7,579,264,32.68623733520508,0.036126632,2.3333932760353835,0.009813756927677709,0.768483839414457,174,0,0,0.0,174,Background,2.3333932760353835,0.009813756927677709,0.768483839414457,0.009813756927677709
KLK9,646,281,40.890506744384766,0.036230102,2.331395822502462,0.009866248805681783,0.768483839414457,175,0,0,0.0,175,Background,2.331395822502462,0.009866248805681783,0.768483839414457,0.009866248805681783
CFAP97D2,604,103,24.738544464111328,0.03610408,2.3199752360773673,0.010171108505005775,0.768483839414457,176,0,0,0.0,176,Background,2.3199752360773673,0.010171108505005775,0.768483839414457,0.010171108505005775
OR10S1,353,325,43.07444381713867,0.044830903,2.3187120563650256,0.010205327184725816,0.768483839414457,177,0,0,0.0,177,Background,2.3187120563650256,0.010205327184725816,0.768483839414457,0.010205327184725816
LOC124901141,367,104,27.59569549560547,0.043674942,2.2967283407722427,0.010817135832573387,0.768483839414457,178,0,0,0.0,178,Background,2.2967283407722427,0.010817135832573387,0.768483839414457,0.010817135832573387
SYCN,588,142,32.973243713378906,0.03595385,2.2955647434946505,0.01085039029024131,0.768483839414457,179,0,0,0.0,179,Background,2.2955647434946505,0.01085039029024131,0.768483839414457,0.01085039029024131
NT5M,628,240,40.98249435424805,0.03599354,2.2898212973234147,0.011015839020789479,0.768483839414457,180,0,0,0.0,180,Background,2.2898212973234147,0.011015839020789479,0.768483839414457,0.011015839020789479
ENSG00000286190,605,159,30.41118621826172,0.035952862,2.289386858311165,0.011028442509474155,0.768483839414457,181,0,0,0.0,181,Background,2.289386858311165,0.011028442509474155,0.768483839414457,0.011028442509474155
APBA3,655,595,41.87595748901367,0.03603243,2.2890815935644326,0.011037306031760159,0.768483839414457,182,0,0,0.0,182,Background,2.2890815935644326,0.011037306031760159,0.768483839414457,0.011037306031760159
HRH4,622,415,43.39268112182617,0.035972774,2.2876358522207387,0.01107936810758897,0.768483839414457,183,0,0,0.0,183,Background,2.2876358522207387,0.01107936810758897,0.768483839414457,0.01107936810758897
DDHD2,644,755,41.48855209350586,0.035993416,2.284684262635666,0.011165674031893029,0.768483839414457,184,0,0,0.0,184,Background,2.284684262635666,0.011165674031893029,0.768483839414457,0.011165674031893029
TTLL4,619,1294,42.688663482666016,0.03594805,2.2836856412989657,0.011195006260356865,0.768483839414457,185,0,0,0.0,185,Background,2.2836856412989657,0.011195006260356865,0.768483839414457,0.011195006260356865
ASB18,515,470,36.72511291503906,0.03600229,2.2816420898541203,0.011255239810920402,0.768483839414457,186,0,0,0.0,186,Background,2.2816420898541203,0.011255239810920402,0.768483839414457,0.011255239810920402
BNC1,570,1065,41.98089599609375,0.035839748,2.2793658037081688,0.011322664668623961,0.768483839414457,187,0,0,0.0,187,Background,2.2793658037081688,0.011322664668623961,0.768483839414457,0.011322664668623961
TAS2R40,533,356,40.13303756713867,0.035764135,2.2788926958619684,0.011336722361821332,0.768483839414457,188,0,0,0.0,188,Background,2.2788926958619684,0.011336722361821332,0.768483839414457,0.011336722361821332
CRYBB1,633,268,41.1392936706543,0.03593788,2.277070918603819,0.011390995494378511,0.768483839414457,189,0,0,0.0,189,Background,2.277070918603819,0.011390995494378511,0.768483839414457,0.011390995494378511
CRYBA2,644,198,41.884639739990234,0.03592675,2.271351062635666,0.011562867190011029,0.768483839414457,190,0,0,0.0,190,Background,2.271351062635666,0.011562867190011029,0.768483839414457,0.011562867190011029
PNPLA3,607,506,41.88478088378906,0.035860118,2.2701510605492907,0.011599209589829995,0.768483839414457,191,0,0,0.0,191,Background,2.2701510605492907,0.011599209589829995,0.768483839414457,0.011599209589829995
KEL,424,541,42.89362335205078,0.039949294,2.2497183499166993,0.012233414963637883,0.768483839414457,192,0,0,0.0,192,Background,2.2497183499166993,0.012233414963637883,0.768483839414457,0.012233414963637883
IL20RB,605,354,41.04914855957031,0.03575284,2.2493824583111652,0.012244086835486332,0.768483839414457,193,0,0,0.0,193,Background,2.2493824583111652,0.012244086835486332,0.768483839414457,0.012244086835486332
P2RY13,333,369,42.12720489501953,0.045526672,2.2374495211963095,0.012628487506704757,0.768483839414457,194,0,0,0.0,194,Background,2.2374495211963095,0.012628487506704757,0.768483839414457,0.012628487506704757
MED12L,621,2252,41.98432922363281,0.035710447,2.235501181009141,0.012692232089504355,0.768483839414457,195,0,0,0.0,195,Background,2.235501181009141,0.012692232089504355,0.768483839414457,0.012692232089504355
NDST3,641,887,42.08134841918945,0.035725616,2.232068207351898,0.012805227648391666,0.768483839414457,196,0,0,0.0,196,Background,2.232068207351898,0.012805227648391666,0.768483839414457,0.012805227648391666
TAS2R4,613,311,41.99888610839844,0.03566694,2.229474678682209,0.012891169129628623,0.768483839414457,197,0,0,0.0,197,Background,2.229474678682209,0.012891169129628623,0.768483839414457,0.012891169129628623
OR2T1,315,347,42.259769439697266,0.04682357,2.227283781961563,0.012964156868279599,0.768483839414457,198,0,0,0.0,198,Background,2.227283781961563,0.012964156868279599,0.768483839414457,0.012964156868279599
TAS2R60,383,355,41.26661682128906,0.042080272,2.227156250252054,0.01296841645441869,0.768483839414457,199,0,0,0.0,199,Background,2.227156250252054,0.01296841645441869,0.768483839414457,0.01296841645441869
TAS1R1,511,845,41.6568717956543,0.03586089,2.2236322611204273,0.013086598077314722,0.768483839414457,200,0,0,0.0,200,Background,2.2236322611204273,0.013086598077314722,0.768483839414457,0.013086598077314722
LTB4R,564,354,41.76726913452149,0.035546605,2.2230144908002902,0.01310741143236862,0.768483839414457,201,0,0,0.0,201,Background,2.2230144908002902,0.01310741143236862,0.768483839414457,0.01310741143236862
ACCSL,494,597,41.72364044189453,0.036534052,2.222196457067137,0.013135015899289794,0.768483839414457,202,0,0,0.0,202,Background,2.222196457067137,0.013135015899289794,0.768483839414457,0.013135015899289794
PYY,547,109,37.9913215637207,0.03547585,2.2155180594533572,0.013362263085505262,0.768483839414457,203,0,0,0.0,203,Background,2.2155180594533572,0.013362263085505262,0.768483839414457,0.013362263085505262
NR5A2,568,547,41.74980545043945,0.03551394,2.214959288908379,0.013381429494985464,0.768483839414457,204,0,0,0.0,204,Background,2.214959288908379,0.013381429494985464,0.768483839414457,0.013381429494985464
TMEM64,545,431,41.45901107788086,0.03545415,2.2119813551969196,0.013483976617822918,0.768483839414457,205,0,0,0.0,205,Background,2.2119813551969196,0.013483976617822918,0.768483839414457,0.013483976617822918
TM4SF4,677,222,37.00795364379883,0.035656475,2.2073303658247543,0.01364549366614389,0.768483839414457,206,0,0,0.0,206,Background,2.2073303658247543,0.01364549366614389,0.768483839414457,0.01364549366614389
STOML1,652,433,42.13298034667969,0.035602596,2.204035005412302,0.013760941177944514,0.768483839414457,207,0,0,0.0,207,Background,2.204035005412302,0.013760941177944514,0.768483839414457,0.013760941177944514
IFITM10,424,244,31.825815200805664,0.039619923,2.202963999920099,0.013798643052662183,0.768483839414457,208,0,0,0.0,208,Background,2.202963999920099,0.013798643052662183,0.768483839414457,0.013798643052662183
TF,625,733,41.83190155029297,0.03554283,2.2006596328047605,0.013880064280903763,0.768483839414457,209,0,0,0.0,209,Background,2.2006596328047605,0.013880064280903763,0.768483839414457,0.013880064280903763
MAP10,638,1071,43.5880241394043,0.035495237,2.1869430021831175,0.014373342589592062,0.768483839414457,210,0,0,0.0,210,Background,2.1869430021831175,0.014373342589592062,0.768483839414457,0.014373342589592062
SAYSD1,699,215,41.05738830566406,0.035584632,2.1867137381904143,0.014381714034181148,0.768483839414457,211,0,0,0.0,211,Background,2.1867137381904143,0.014381714034181148,0.768483839414457,0.014381714034181148
GPRC5B,660,406,41.713157653808594,0.03551221,2.1835178727332303,0.014498847116054177,0.768483839414457,212,0,0,0.0,212,Background,2.1835178727332303,0.014498847116054177,0.768483839414457,0.014498847116054177
FASTKD1,256,854,42.12638854980469,0.05177118,2.1798530552884308,0.01463417784703528,0.768483839414457,213,0,0,0.0,213,Background,2.1798530552884308,0.01463417784703528,0.768483839414457,0.01463417784703528
LY6G6D,624,145,34.80331039428711,0.03542581,2.177583981302461,0.01471851159959953,0.768483839414457,214,0,0,0.0,214,Background,2.177583981302461,0.01471851159959953,0.768483839414457,0.01471851159959953
GP1BA,566,940,44.00212860107422,0.03527565,2.1680603727997334,0.01507704668527512,0.768483839414457,215,0,0,0.0,215,Background,2.1680603727997334,0.01507704668527512,0.768483839414457,0.01507704668527512
