gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_proboscidea,delta_mysticeti,delta_giant_odontoceti,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
CTXN2,726,81,0.039805978536605835,40.66554641723633,0.022387097994415052,0.31622767448425293,9.714451465469648e-14,4.52720832824707,3.3692266941070557,39,25.32048797607422,0.17879624664783478,4,4,0.1839465758259731,0.1839465758259731,0.08267120121444942,0.06843254624842869,0.013611200433940495,0.019231627929154498,-0.07770424986775093,-0.07770424986775093,0.5309683432875797,0.8760587081589178,9433,3.6229108966562057e-12,4292,1.9423351815817114e-13,1.9423351815817114e-13,7.2460845134672265e-12,0.022387097994415052,0.022387097994415052,0.31622767448425293,48,Tier 0: Core Bottleneck Transducer
FGF13,665,207,0.03702361509203911,40.531517028808594,0.009226002191789665,0.3162277340888977,9.714451465469648e-14,3.025204658508301,2.0117008686065674,36,9.566537857055664,0.3162277340888977,4,2,0.07668418348090664,0.07668418348090664,0.015066841150597815,0.0,0.0,0.06161734233030882,-2.512515809247782,-2.512515809247782,0.9940063133023004,0.9999912216022939,15012,3.6229108966562057e-12,3465,1.9423351815817114e-13,1.9423351815817114e-13,7.2460845134672265e-12,0.009226002191789665,0.009226002191789665,0.3162277340888977,49,Tier 0: Core Bottleneck Transducer
PRKACB,702,367,0.06610468775033951,36.22521209716797,0.011419774770012091,0.31622758507728577,9.714451465469648e-14,3.257462978363037,2.0334675312042236,189,10.301008224487305,0.31622758507728577,4,4,0.04543373214805181,0.04543373214805181,0.0012463903595196846,0.0056177623158042206,0.01591392903075722,0.022655650441970685,-2.1381422891368587,-2.1381422891368587,0.9837474017097392,0.9999912216022939,14785,3.6229108966562057e-12,5290,1.9423351815817114e-13,1.9423351815817114e-13,7.2460845134672265e-12,0.011419774770012091,0.011419774770012091,0.31622758507728577,50,Tier 0: Core Bottleneck Transducer
COPS4,694,406,0.03172764554619789,40.98774719238281,0.006948551590548092,0.3162277936935425,9.908740494779031e-14,1.1992778778076172,0.5954280495643616,47,3.792449474334717,0.3162277936935425,4,3,0.06108120635477422,0.05558989944169335,0.02165911299105007,0.013616575682546019,0.025805517681178138,-0.005491306913080873,-2.9344537625005986,-2.9344537625005986,0.9983293233386209,0.9999912216022939,15208,3.6229108966562057e-12,1046,1.9817480989559044e-13,1.9817480989559044e-13,7.2460845134672265e-12,0.006948551590548092,0.006948551590548092,0.3162277936935425,51,Tier 0: Core Bottleneck Transducer
CSTF1,712,431,0.029753094539046288,41.95296096801758,0.00633828671815296,0.3162277638912201,9.908740494779031e-14,0.8916107416152954,0.435567706823349,5,2.8195207118988037,0.3162277638912201,4,2,0.04276082231393344,-0.011889449688488565,-0.054650272002422,0.01384155505991741,0.0,0.028919267254016025,-3.06936096641526,-3.06936096641526,0.9989274138595182,0.9999912216022939,15267,3.6229108966562057e-12,1273,1.9817480989559044e-13,1.9817480989559044e-13,7.2460845134672265e-12,0.00633828671815296,0.00633828671815296,0.3162277638912201,52,Tier 0: Core Bottleneck Transducer
ACTL6B,695,434,0.026676341891288757,40.36350631713867,0.0055015648685522705,0.3162277638912201,1.0103029524088415e-13,0.9580627679824829,0.8864828944206238,106,3.02966046333313,0.3162277638912201,4,3,0.128970559956631,0.128970559956631,0.0,0.01832560796332739,0.0417550563995243,0.06888989559377931,-3.1936669921431626,-3.1936669921431626,0.9992976096867523,0.9999912216022939,15304,3.6229108966562057e-12,1273,2.0200507933054723e-13,2.0200507933054723e-13,7.2460845134672265e-12,0.0055015648685522705,0.0055015648685522705,0.3162277638912201,53,Tier 0: Core Bottleneck Transducer
ARL4A,665,200,0.03612978756427765,41.811546325683594,0.01406438419856421,0.32386860251426697,1.0103029524088415e-13,3.292126417160034,2.184992551803589,30,20.842071533203125,0.1579558104276657,2,2,0.13012294870679184,0.13012294870679184,0.0773089537615858,,,0.05281399494520605,-1.6926248352765272,-1.6926248352765272,0.9547365496473816,0.9999912216022939,14369,3.6229108966562057e-12,948,2.0200507933054723e-13,2.0200507933054723e-13,7.2460845134672265e-12,0.01406438419856421,0.01406438419856421,0.32386860251426697,54,Tier 0: Core Bottleneck Transducer
SNRPB2,710,227,0.06995469331741333,37.69015884399414,0.014026085498353666,0.3162277638912201,1.0103029524088415e-13,1.7262316942214966,1.553890347480774,141,37.009613037109375,0.046642791479825974,4,4,0.11960921890243642,0.11960921890243642,0.017181825237827453,0.07551860336813943,0.01131485337879001,0.015593936917679537,-1.6611483210588351,-1.6611483210588351,0.9516581691339553,0.9999912216022939,14329,3.6229108966562057e-12,1273,2.0200507933054723e-13,2.0200507933054723e-13,7.2460845134672265e-12,0.014026085498353666,0.014026085498353666,0.3162277638912201,55,Tier 0: Core Bottleneck Transducer
PSMB3,708,228,0.05010276287794113,33.69081497192383,0.020855387671788437,0.3162277638912201,1.0297318553397797e-13,4.507696151733398,3.576063871383667,213,19.844676971435547,0.2271488755941391,4,2,0.17384310277115086,0.1550737635580821,-0.015272569144192607,0.12146990584978108,-0.00349677006887615,0.052373196921369776,-0.4186954618769368,-0.4186954618769368,0.6622806436433912,0.9117414432610796,11307,3.6229108966562057e-12,1273,2.0594637106796654e-13,2.0594637106796654e-13,7.2460845134672265e-12,0.020855387671788437,0.020855387671788437,0.3162277638912201,56,Tier 0: Core Bottleneck Transducer
GABRA1,713,478,0.07336081564426422,39.827945709228516,0.019245118856916467,0.31622764468193054,1.0491607582707179e-13,1.1176173686981201,1.052270531654358,199,3.5342178344726562,0.31622764468193054,4,4,0.14160125920622949,0.14160125920622949,0.018615263140896673,0.09423482570446101,0.015866641625167245,0.01288452873570456,-0.6997757365128177,-0.6997757365128177,0.7579663151246563,0.9497306336014166,12423,3.6229108966562057e-12,4561,2.0977664050292333e-13,2.0977664050292333e-13,7.2460845134672265e-12,0.019245118856916467,0.019245118856916467,0.31622764468193054,57,Tier 0: Core Bottleneck Transducer
PPIL3,703,173,0.05017036199569702,37.15288162231445,0.01904414875369556,0.3162277340888977,1.0491607582707179e-13,2.137219190597534,1.7770763635635376,139,6.758481502532959,0.3162277340888977,4,4,0.20301717563997013,0.20301717563997013,0.006805641193795079,0.15200314772507215,0.00030915156958557426,0.043899235151517314,-0.7605777402654935,-0.7605777402654935,0.7765453402730741,0.9575178047125056,12624,3.6229108966562057e-12,3465,2.0977664050292333e-13,2.0977664050292333e-13,7.2460845134672265e-12,0.01904414875369556,0.01904414875369556,0.3162277340888977,58,Tier 0: Core Bottleneck Transducer
RPLP1,674,115,0.040132731199264526,37.691524505615234,0.01424620955045754,0.31622764468193054,1.0491607582707179e-13,7.292213439941406,3.3633644580841064,56,23.060012817382812,0.31622764468193054,4,4,0.17857955856596944,0.17857955856596944,0.06518159948790724,0.0750765707161056,0.03320730934272269,0.005114079019233925,-1.6538055957327502,-1.6538055957327502,0.9509164906726997,0.9999912216022939,14319,3.6229108966562057e-12,4561,2.0977664050292333e-13,2.0977664050292333e-13,7.2460845134672265e-12,0.01424620955045754,0.01424620955045754,0.31622764468193054,59,Tier 0: Core Bottleneck Transducer
COX6C,705,77,0.11005913466215134,29.25392723083496,0.022361383888160558,0.2949881851673126,1.0685896612016561e-13,1.4506704807281494,1.3160672187805176,21,4.917724132537842,0.2949881851673126,4,3,0.0913240933605842,0.08344231850676898,0.027684898178546857,0.05984303156394305,0.0037961636180942897,-0.007881774853815223,-0.1544962976283325,-0.1544962976283325,0.561390784881291,0.8824154514144251,9895,3.6229108966562057e-12,6128,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.022361383888160558,0.022361383888160558,0.2949881851673126,60,Tier 0: Core Bottleneck Transducer
EIF3E,695,465,0.02454964816570282,41.31555938720703,0.00835286079145142,0.3162277638912201,1.0685896612016561e-13,3.9366214275360107,3.213867425918579,442,12.448690414428711,0.3162277638912201,4,2,0.17002267053728104,0.17002267053728104,0.0,0.0,0.0431518329070306,0.12687083763025045,-2.6853762661103375,-2.6853762661103375,0.9963775902752887,0.9999912216022939,15091,3.6229108966562057e-12,1273,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.00835286079145142,0.00835286079145142,0.3162277638912201,61,Tier 0: Core Bottleneck Transducer
MBNL1,722,391,0.028425347059965134,41.01182174682617,0.011234260767167952,0.31622764468193054,1.0685896612016561e-13,2.686426877975464,2.0362777709960938,4,37.693721771240234,0.07126987725496292,4,2,0.060701156437871766,0.060701156437871766,0.032204200818020515,0.0,0.0,0.02849695561985125,-2.171266333062997,-2.171266333062997,0.9850444771550996,0.9999912216022939,14814,3.6229108966562057e-12,4561,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.011234260767167952,0.011234260767167952,0.31622764468193054,62,Tier 0: Core Bottleneck Transducer
PDCD6,707,128,0.055735327303409576,32.800758361816406,0.01213124191667406,0.3162277638912201,1.0685896612016561e-13,2.4870872497558594,2.28173565864563,70,24.68234634399414,0.10076380521059036,4,4,0.1464798594550835,0.1464798594550835,0.029797176228489725,0.09353836702305636,0.014332683681098576,0.008811632522438835,-2.0083769736207775,-2.0083769736207775,0.9776983760557358,0.9999912216022939,14685,3.6229108966562057e-12,1273,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.01213124191667406,0.01213124191667406,0.3162277638912201,63,Tier 0: Core Bottleneck Transducer
RIMS4,703,270,0.04887544363737106,41.35073471069336,0.017258178508602947,0.3162277638912201,1.0685896612016561e-13,2.943344831466675,1.6439543962478638,144,9.307673454284668,0.3162277638912201,4,3,0.16408348553213276,0.10797405346472862,-0.05610943206740416,0.11042265216615185,0.03971072916550748,0.013950104200473448,-1.0832481180622322,-1.0832481180622322,0.8606508464862355,0.9990003963308426,13409,3.6229108966562057e-12,1273,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.017258178508602947,0.017258178508602947,0.3162277638912201,64,Tier 0: Core Bottleneck Transducer
SCOC,702,151,0.09521622210741043,39.147560119628906,0.016233288805183346,0.31622761487960815,1.0685896612016561e-13,3.0859835147857666,2.2264459133148193,51,9.75874137878418,0.31622761487960815,4,3,0.07648688144601147,0.06342718053742243,0.014593734753658242,0.051676750363173485,0.010216396329179742,-0.013059700908589048,-1.2699389680112911,-1.2699389680112911,0.8979468144724099,0.9999912216022939,13776,3.6229108966562057e-12,4986,2.1371793224034263e-13,2.1371793224034263e-13,7.2460845134672265e-12,0.016233288805183346,0.016233288805183346,0.31622761487960815,65,Tier 0: Core Bottleneck Transducer
CSRP3,727,195,0.064703568816185,30.236013412475586,0.025557103396093756,0.3162277638912201,1.0880185641325942e-13,7.975658893585205,5.351536273956299,150,25.221248626708984,0.3162277638912201,4,3,0.17145290888246764,0.16211161816533295,0.015194780050725637,0.142442407425021,-0.009341290717134677,0.013815721406720997,0.5218022020487743,0.5218022020487743,0.30090402816313716,0.8667758360870726,5057,3.6229108966562057e-12,1273,2.1754820167529942e-13,2.1754820167529942e-13,7.2460845134672265e-12,0.025557103396093756,0.025557103396093756,0.3162277638912201,66,Tier 0: Core Bottleneck Transducer
ATP6V0D1,716,354,0.03677749261260033,27.138357162475586,0.009788263601209856,0.3162277340888977,1.1074474670635323e-13,1.5509814023971558,1.0430244207382202,121,4.904634475708008,0.3162277340888977,4,2,0.047822072188649895,-0.052066741383514,0.03494755901386727,-0.06278223302317182,-0.037106580548992074,0.012874513174782623,-2.4383343697037305,-2.4383343697037305,0.9926224406369689,0.9999912216022939,14976,3.6229108966562057e-12,3465,2.2148949341271873e-13,2.2148949341271873e-13,7.2460845134672265e-12,0.009788263601209856,0.009788263601209856,0.3162277340888977,67,Tier 0: Core Bottleneck Transducer
EIF3I,699,334,0.05206402763724327,34.77804183959961,0.024331947722592118,0.316225528717041,1.1074474670635323e-13,2.9846174716949463,2.0241119861602783,91,9.43825626373291,0.316225528717041,4,3,0.15653392318853887,0.15497219136736845,0.012164893808461193,0.12851776935482406,-0.0015617318211704192,0.015851260025253597,0.1789255205868813,0.1789255205868813,0.42899809180437154,0.8667758360870726,7684,3.6229108966562057e-12,5604,2.2148949341271873e-13,2.2148949341271873e-13,7.2460845134672265e-12,0.024331947722592118,0.024331947722592118,0.316225528717041,68,Tier 0: Core Bottleneck Transducer
ESRRG,690,435,0.028773833066225052,41.42249298095703,0.009920876612158394,0.3162277936935425,1.1074474670635323e-13,3.738884210586548,2.650172233581543,69,11.823389053344727,0.3162277936935425,4,2,0.17135691159032393,0.11796224150259513,-0.0533946700877288,0.052657730203470594,0.0,0.11869918138685333,-2.40397648684192,-2.40397648684192,0.9918910918112138,0.9999912216022939,14951,3.6229108966562057e-12,1046,2.2148949341271873e-13,2.2148949341271873e-13,7.2460845134672265e-12,0.009920876612158394,0.009920876612158394,0.3162277936935425,69,Tier 0: Core Bottleneck Transducer
CNIH3,711,160,0.039949119091033936,41.41963195800781,0.01353483912085513,0.3162277638912201,1.1268763699944704e-13,4.125584125518799,3.3246982097625732,113,31.158916473388672,0.1324046105146408,4,2,0.16523501318567368,0.11346737291770795,-0.046980536677434036,0.08531081915298365,-0.004787103590531679,0.07992419403269002,-1.7502263385733554,-1.7502263385733554,0.9599603671543585,0.9999912216022939,14443,3.6229108966562057e-12,1273,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.01353483912085513,0.01353483912085513,0.3162277638912201,70,Tier 0: Core Bottleneck Transducer
COTL1,706,153,0.07790813595056534,26.568695068359375,0.019321861033234442,0.3162277340888977,1.1268763699944704e-13,4.850757598876953,2.917818307876587,83,26.568695068359375,0.18257416784763336,4,4,0.06418147135608307,0.06418147135608307,0.01529993930658309,0.03777575864858478,0.0026621149712054135,0.008443658429709774,-0.7030173264769883,-0.7030173264769883,0.7589775241161555,0.9505370976332791,12428,3.6229108966562057e-12,3465,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.019321861033234442,0.019321861033234442,0.3162277340888977,71,Tier 0: Core Bottleneck Transducer
HRAS,590,189,0.07555419206619263,40.32126998901367,0.014344139226776286,0.4222477972507477,1.1268763699944704e-13,2.8544132709503174,1.6889883279800415,135,6.760043144226074,0.4222477972507477,2,2,0.049416654619517844,0.049416654619517844,0.030811254919772893,,,0.018605399699744948,-1.710944584517406,-1.710944584517406,0.9564543284330085,0.9999912216022939,14386,3.6229108966562057e-12,216,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.014344139226776286,0.014344139226776286,0.4222477972507477,72,Tier 0: Core Bottleneck Transducer
ING4,720,249,0.05303141102194786,37.47377014160156,0.020133066420030685,0.3535533845424652,1.1268763699944704e-13,4.8097734451293945,3.022242307662964,245,13.604093551635742,0.3535533845424652,3,3,0.1645671825549501,0.1645671825549501,,0.13382327827922721,0.023803039982196635,0.006940864293526239,-0.5174235497841754,-0.5174235497841754,0.6975697381040568,0.9233308285142643,11760,3.6229108966562057e-12,517,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.020133066420030685,0.020133066420030685,0.3535533845424652,73,Tier 0: Core Bottleneck Transducer
SNURF,706,78,0.05759480595588684,41.18143081665039,0.013450412149351167,0.31622764468193054,1.1268763699944704e-13,5.094366550445557,3.669527053833008,46,41.18143081665039,0.1237054243683815,4,4,0.1253764879543259,0.1253764879543259,0.04905039624234371,0.05830962450861836,0.011892501388054503,0.006123965815309323,-1.769135110959928,-1.769135110959928,0.96156433511338,0.9999912216022939,14461,3.6229108966562057e-12,4561,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.013450412149351167,0.013450412149351167,0.31622764468193054,74,Tier 0: Core Bottleneck Transducer
SVIP,723,79,0.08974612504243851,41.87868881225586,0.017516759819608315,0.3162277340888977,1.1268763699944704e-13,5.553394794464111,2.6612768173217773,42,17.561378479003906,0.3162277340888977,4,4,0.10430056584933105,0.10430056584933105,0.02325495613680803,0.06579893887528816,0.002130932111612275,0.013115738725622578,-0.9978044953970544,-0.9978044953970544,0.8408129150510134,0.9897331105874079,13223,3.6229108966562057e-12,3465,2.2531976284767552e-13,2.2531976284767552e-13,7.2460845134672265e-12,0.017516759819608315,0.017516759819608315,0.3162277340888977,75,Tier 0: Core Bottleneck Transducer
SSBP2,668,370,0.02808322012424469,37.83634567260742,0.014845215280126061,0.30407679080963135,1.1463052729254085e-13,3.5715086460113525,2.208950996398926,305,11.745416641235352,0.30407679080963135,4,2,0.19272636569029622,0.18576675057557626,0.013690181987686727,0.17903618370260949,0.0,-0.0069596151147199485,-1.557129074873583,-1.557129074873583,0.9402800783658609,0.9999912216022939,14184,3.6229108966562057e-12,5933,2.2926105458509483e-13,2.2926105458509483e-13,7.2460845134672265e-12,0.014845215280126061,0.014845215280126061,0.30407679080963135,76,Tier 0: Core Bottleneck Transducer
