gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,delta_clade_9,delta_clade_10,delta_clade_11,delta_clade_12,delta_clade_13,delta_clade_14,delta_clade_15,delta_clade_16,delta_clade_17,delta_clade_18,delta_clade_19,delta_clade_20,delta_clade_21,delta_clade_22,delta_clade_23,delta_clade_24,delta_clade_25,delta_clade_26,delta_clade_27,delta_clade_28,delta_clade_29,delta_clade_30,delta_clade_31,delta_clade_32,delta_clade_33,delta_clade_34,delta_clade_35,delta_clade_36,delta_clade_37,delta_clade_38,delta_clade_39,delta_clade_40,delta_clade_41,delta_clade_42,delta_clade_43,delta_clade_44,delta_clade_45,delta_clade_46,delta_clade_47,delta_clade_48,delta_clade_49,tier,z_track_b,p_track_b,q_track_b,p_combined
SPDYE9,255,301,41.660987854003906,0.010048168,1.8528755186673742,0.031950101398007906,0.6653184328727464,29,0,21,0.0013824754789206,273,29,-0.0142713971436023,-1.1011580515538613e-16,0.0018220181809738,0.0025644162669777,0.0003660374786704,0.0,0.0,0.0207849964499473,0.0,-0.0008216842543333,-0.0066208718344569,0.0,0.0,0.0,5.744774534832686e-05,-0.0047362176701426,-0.0047362176701426,0.0005534347146749,0.0,-0.0020868103019893,0.0,-0.0041472623124718,0.0254016760736703,0.0022630132734775,0.0,0.0,0.0018064600881189,0.0201263688504695,0.0019932207651436,-6.488338112831116e-05,0.0006046607159078,0.0034928289242088,-6.845220923423767e-06,0.0096836676821112,0.0,0.0001898519694805,0.0,0.0001597739756107,0.0201263688504695,0.0036742873489856,0.0,0.0,0.0,0.0,0.0029638637788593,0.0059115854091942,0.0159363038837909,0.0,0.0,Background,1.8528755186673742,0.031950101398007906,0.6653184328727464,0.031950101398007906
OR8H2,123,322,41.83527374267578,0.0130036725,1.8360896274113003,0.033172201059995084,0.6653184328727464,30,0,11,0.0012332853106312,3101,30,0.0,0.0042777671478688,-0.00758842471987,-0.0055244462564587,-0.0050283381715416,0.0,0.0,0.0,0.0040161446668207,0.0,-0.0056631052866578,0.0,0.0,0.0,0.0019200455863028,-0.0066552506759762,0.0041218502447009,0.0,0.0,0.0,0.0,-0.0036613480187952,0.0,0.005523182451725,0.0,0.0,0.0059872381389141,0.0285608265548944,0.0,-0.0010231274645775,0.0039722463116049,0.0,0.0,0.0,0.0238775797188282,0.0,-0.0037406668998301,0.0,0.0285608265548944,0.0,0.0040161446668207,0.0,0.0,0.0,0.0,-3.8301744613875786e-17,0.0,0.0,-0.0126193957403302,Background,1.8360896274113003,0.033172201059995084,0.6653184328727464,0.033172201059995084
INMT,205,265,36.907249450683594,0.009980336,1.8336397809279412,0.03335374150367384,0.6653184328727464,31,0,21,0.0013349219639723,601,31,0.0,-0.0034481519833207,0.0009499546722508,1.4817756151250315e-16,0.0,0.0005531869828701,0.0,0.0,-1.1935811016883235e-05,0.0073371152393519,-4.9392519401260227e-17,0.0,0.005678167566657,0.0014472380280494,0.0,0.0,0.0,0.0003365240991115,-4.320591688156128e-05,0.0,0.0006602851208299,-0.0001048780977725,0.0,0.0,-0.0002737268805503,0.0258384440094232,4.9392519401260227e-17,0.0,0.0,0.0084722079336643,0.0,0.0,0.0,0.0,-9.287148714065552e-06,0.0117738116532564,0.00019793586398,-0.0035464230459183,0.0,0.0084722116589546,-5.203483669902198e-05,0.0174516625702381,0.0002200342714786,0.0066277883015573,0.0,0.0084722116589546,0.0229546967893838,0.0002379082143306,0.0015047951601445,Background,1.8336397809279412,0.03335374150367384,0.6653184328727464,0.03335374150367384
TBL1X,404,588,39.50834655761719,0.0098464545,1.8226382948350324,0.03417909580394375,0.6653184328727464,32,0,28,0.0016345643128475,8,32,0.0002836529165506,-0.0019058883190155,0.0013773096725344,0.0112805999815464,-0.0061575733125209,0.0063189025968313,0.0,0.0161059498786926,9.34172421693802e-05,-0.0097318571060895,0.0014298148453235,0.0,-0.0004342775791883,0.0001587886363267,0.0,0.0056317066773772,0.0056021623313426,0.0020986869931221,-0.0009332746267318,0.0066208913922309,0.0018753539770841,-1.8814578652381897e-05,0.000185627490282,0.0,0.0,0.0063189025968313,-0.0084241535514593,0.0156791508197784,-0.0050434358417987,-4.994124174118042e-05,-0.0061575733125209,0.0050532072782516,0.0,0.0041047409176826,0.0,-0.0008567739278078,-0.0001824386417865,0.0053607542067766,-3.720354288816452e-05,0.0047908816486597,0.0003035087138414,0.0051823295652866,0.0018319152295589,0.0019797496497631,0.0019238963723182,0.0068780072033405,0.0224233083426952,0.0018746629357337,0.0,Background,1.8226382948350324,0.03417909580394375,0.6653184328727464,0.03417909580394375
SPDYE4,330,266,40.67142868041992,0.009811656,1.8115201212329624,0.0350301886355246,0.6653184328727464,33,0,23,0.0013700671486751,344,33,-0.0024938117712736,-0.0026292453985661,-0.0100612686946988,0.0028067608363926,0.0006895146216265,0.0,0.0,0.0169799365103244,-1.2523270952080503e-16,-0.0007339863223023,0.0020386287942528,0.0,0.0,0.0,5.271303962217644e-06,0.0016024383949115,0.0015743720578029,0.0005575306713581,0.0,-0.0002079301339108,0.0,-0.0016999110812321,0.0001784302585292,0.0022960088681429,0.0,0.0,0.0018809622852131,0.0165317691862583,0.0018720318330451,-9.834952652454376e-05,0.0006124069914221,0.0038671984802931,-4.298985004425049e-06,0.0100814066827297,0.0,9.818747639656068e-05,-1.2523270952080503e-16,0.0001268610358238,0.0165317691862583,0.0031659349333494,-1.2523270952080503e-16,0.0,0.0,-0.001627143821679,1.583993434906006e-05,-0.0004000445478595,0.0133734429255127,0.0,0.0058210198767483,Background,1.8115201212329624,0.0350301886355246,0.6653184328727464,0.0350301886355246
SPDYE8,264,278,41.60260772705078,0.0097898645,1.8020601892290673,0.035767968174454656,0.6653184328727464,34,0,19,0.001381796289778,276,34,-0.0180734060704708,-1.1184387148179312e-16,0.0011722333729267,0.002408804371953,0.0019951798021793,0.0,0.0,0.0207005925476551,-1.1184387148179312e-16,-0.0004485175013542,-0.0087514407932758,0.0,0.0,0.0,-4.2788684368133545e-05,0.0017739497125148,0.0017474889755249,0.0005599297583103,0.0,-0.0017377976328134,0.0,-0.0047589913010597,0.0308665707707405,0.0024058669805526,0.0,0.0,0.0019643120467662,0.0201500132679939,0.0018854103982448,-7.078051567077637e-05,0.0013358518481254,0.0046457611024379,-5.159527063369751e-06,0.0095181502401828,0.0,0.0001174919307231,-1.1184387148179312e-16,-0.0009417124092578,0.0201500132679939,0.0038995165377855,-1.1184387148179312e-16,0.0,0.0,0.0,-5.747750401496887e-05,-0.0009034313261508,0.0159030184149742,0.0,-1.1184387148179312e-16,Background,1.8020601892290673,0.035767968174454656,0.6653184328727464,0.035767968174454656
LAGE3,123,161,41.917972564697266,0.012180552,1.71130804605546,0.0435121309106434,0.6653184328727464,35,0,12,0.0012395821603447,2817,35,0.0011038482189178,0.0278562940657138,0.0211767144501209,1.1499557519940794e-16,0.0,0.0,0.0,0.0050186621956527,0.0,0.0,-3.8331857296895166e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0073777548968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0035374863073229,0.0,0.0,-0.0016448920359835,0.0,0.0,0.0,-0.0085439942777156,0.0,0.0,0.0178257785737514,0.0091471672058105,0.0,0.0,0.0048385667614638,0.0,0.0,0.0,0.0,0.0,0.0,0.0086419843137264,0.0229082219302654,0.0,0.0,Background,1.71130804605546,0.0435121309106434,0.6653184328727464,0.0435121309106434
FCN2,256,341,34.648807525634766,0.009190227,1.681383445294009,0.0463442294878575,0.6653184328727464,36,0,22,0.0013491798744443,466,36,0.0242507494986057,0.0094843618571758,0.0103609766811132,0.0032401196658611,0.0,0.0,0.002115836367011,0.0,-2.6281923055648804e-05,0.0,-5.5246979522110436e-17,0.0092408545315265,0.0,6.368383765220642e-05,-0.0065221562981605,0.0,0.0,0.0002496559172868,5.98616898059845e-05,-0.0105507131665945,0.0012050224468111,-0.000135987997055,0.0,7.457658648490906e-05,0.0,-0.0051688216626644,0.0006709303706884,0.0126895662397146,0.0,-0.0018483791500329,0.0,0.0027992259711027,0.0,0.0,0.0,-0.0005915686488151,1.4528632164001465e-07,4.380941390991211e-05,0.0126895662397146,0.0029202885925769,0.0002648420631885,0.0077183935791254,0.0,0.009580485522747,0.0,0.0055627087131142,-0.0001757033169269,0.0,0.0,Background,1.681383445294009,0.0463442294878575,0.6653184328727464,0.0463442294878575
H2AC7,181,130,41.30516815185547,0.00916897,1.667844043962207,0.04767334501417479,0.6653184328727464,37,0,20,0.0014188404601371,145,37,0.016647445037961,-0.0104045579209923,-0.0187479220330715,4.630269210218681e-17,0.0092780003324151,0.0116750691086053,-0.0033594844862818,0.0191748794168233,-0.0014111991040408,0.0022544853854924,-4.630269210218681e-17,-0.0003460198640823,0.0043811034411191,0.0003457237035036,-0.0129442997276782,-0.0109882289543747,-0.0109882289543747,-0.0012418765109032,-0.0001709179778117,0.0048889750614762,0.0018560960888862,0.0003303779521957,0.0,0.0112000489607453,-0.0010613554622977,0.0116750691086053,4.630269210218681e-17,0.0266917292028665,-0.0038729095831513,0.0039324006065726,0.0104643115773797,0.0,0.0,-0.011014905758202,0.0169338230043649,0.0,-0.000414972717408,-0.0038296533748507,0.0266917292028665,-0.0020596922840923,-0.0017062168335542,0.0050166761502623,0.0,-0.0058438936248421,0.0,-0.0041905688121914,-0.0031128486152738,0.0,-0.0193391442298889,Background,1.667844043962207,0.04767334501417479,0.6653184328727464,0.04767334501417479
KHDC1,162,170,35.591957092285156,0.009698314,1.6638435344285047,0.04807185075366687,0.6653184328727464,38,0,12,0.0011944963111252,5679,38,0.0,-0.0098708812147378,0.0040588318370282,0.0,0.0,0.0,0.0041689267382025,0.0,-5.759292616858147e-05,0.0,0.0004709001514129,0.0138033526018261,-0.0068577490746974,0.0002596825361251,0.0,0.0,0.0,0.0,0.0077424673363566,-0.0186176542192697,0.0060424036346375,-0.0001298002898693,0.0,0.0,0.0,0.0,0.0,0.0214666966348886,0.0,0.0,0.0,0.0,-0.0017477601068094,0.0,0.0,0.0,-0.0011497687082737,0.0,0.0214666966348886,0.0,-0.0002311542048119,0.0,0.0,0.0,0.0007051266729831,4.396532122785082e-17,0.0,0.0053609469905495,0.0,Background,1.6638435344285047,0.04807185075366687,0.6653184328727464,0.04807185075366687
IRF7,443,572,36.542747497558594,0.009017096,1.6585256909110317,0.04860570322382773,0.6653184328727464,39,0,29,0.0015292548817481,35,39,0.0169471707195043,0.0041322642937302,0.003212219569832,-0.0009628543630242,-3.316625952720642e-05,0.0,0.0,0.0098431473597884,-0.0001479219208704,0.0061320029199123,-1.4531395487607315e-16,0.0076792612671852,-2.3188069462776184e-05,-9.038671851158142e-05,-1.088527642423287e-05,-3.859377557091648e-06,0.0007046610116958,0.0053620571270585,0.0,0.0012014311505481,0.0039486452005803,-0.0027426613960415,0.0,0.0001999039668589,0.0,0.0024981587193906,9.141272312263028e-05,0.0,0.0,0.0045021423138678,0.0021105809137225,0.0,2.538226544857025e-05,3.586523234844208e-05,0.0013068891130387,0.0096547519788146,-1.4531395487607315e-16,0.0,0.0,0.0045021385885775,8.273313142126426e-05,0.0019339671125635,0.0001256950199604,0.0054734777659177,0.002420216333121,0.0063621895387768,0.0153170526027679,0.0002051033079624,9.078555194719227e-06,Background,1.6585256909110317,0.04860570322382773,0.6653184328727464,0.04860570322382773
OR4F21,199,330,41.600242614746094,0.009081631,1.6530782157350932,0.0491574731041232,0.6653184328727464,40,0,18,0.0013808955504571,279,40,0.0210528243333101,-0.0120996236801147,0.0268018264323472,0.0013574655167758,0.0042095785029232,0.0026061721146106,0.0,0.0,-0.004479999653995,-0.0109739676117897,-4.86963311105111e-17,0.0,-0.012099627405405,0.0042459513060748,0.0028907069936394,-0.0004628030001185,-0.0004628030001185,0.0041816453449428,-0.0041407640092074,0.0011413320899009,0.0014882236719131,0.0057816840708255,0.0,0.0003862175508402,0.0025345049798488,0.0026061721146106,-0.0007806736393831,0.0198191478848457,0.0,-0.0040998901240527,-0.0040023848414421,0.0032323517370969,-0.0060258200392127,0.0,0.0,0.0031924315262585,-0.0041407635435462,0.0,0.0198191478848457,-0.0040998859331011,-0.004479999653995,-0.0004038441111333,0.0,-0.0109739676117897,0.0,-0.0040998752228915,-0.0040998826734721,0.0,0.0,Background,1.6530782157350932,0.0491574731041232,0.6653184328727464,0.0491574731041232
CXorf49B,162,617,37.362701416015625,0.009598538,1.6450892383844233,0.049975704772274795,0.6653184328727464,41,0,16,0.0013602747052766,384,41,0.028554044663906,0.0042868079617619,0.0038986064027994,0.0,-0.001184789231047,0.0244631133973598,0.0,0.0,0.0,-0.012134188786149,0.0083735976368188,0.0,-0.0051652956753969,0.0,-0.0002217978617409,0.0,0.0,-0.0005751976277679,0.0,0.0092365685850381,0.0,0.0,0.0002778321504592,-0.0021755557972937,0.0,-0.0011604728642851,0.0020313612185418,0.0179412215948104,-0.0064095687121152,-7.003918290138245e-05,0.0009473913814872,-0.0016260697739198,-0.010299464687705,0.0,-0.0055889505892992,-0.0020139424595981,0.0,0.0035806910600513,0.0179412215948104,0.0042343791574239,0.0,0.0180197246372699,-0.0052285958081483,-0.0121341813355684,0.0,0.0082985367625951,0.0188669096678495,-0.0052285958081483,0.0,Background,1.6450892383844233,0.049975704772274795,0.6653184328727464,0.049975704772274795
OR10G7,208,324,41.386905670166016,0.008923477,1.6226648840474511,0.05233053099978259,0.6653184328727464,42,0,19,0.001429811556204,109,42,0.0154600916430354,-0.0019657686352729,0.00410658121109,4.9777353600721953e-17,0.0,0.0116183534264564,-0.0047590788453817,0.0,0.0001114644110202,-0.0152750425040721,-0.0032873600721359,0.0131695568561553,-0.0073896460235118,0.004435695707798,0.0,0.0,0.0,0.0,-0.0061873532831668,-0.02094560675323,-0.0063016694039106,0.004495695233345,0.0115446206182241,0.0039916113018989,0.0,0.0116183534264564,0.0047288602218031,0.0109526216983795,0.0,0.0,0.0,-0.0020499117672443,0.0,0.0,0.0,0.0,-0.0061873532831668,0.0,0.0109526216983795,0.0,-0.0076057370752096,0.004967825487256,0.0,0.004653837531805,0.0016159415245056,0.0077559258788824,0.0168236941099166,0.0,0.0,Background,1.6226648840474511,0.05233053099978259,0.6653184328727464,0.05233053099978259
GSTA2,115,223,31.50017547607422,0.011748472,1.563551231975913,0.058961497651922865,0.6653184328727464,43,0,20,0.0012658128941709,1886,43,0.0,0.000729183841031,0.0047692847438156,0.0113018695265054,0.0087537169456481,0.0120199248194694,0.0,7.41063434550173e-17,7.41063434550173e-17,0.0046856524422764,0.0,0.0,0.0,0.0,0.0081781074404716,7.41063434550173e-17,7.41063434550173e-17,-0.0005497601814568,0.0,-0.004270507954061,0.0,0.0,0.0,0.0,0.0,0.0120199248194694,0.0,0.0,-0.0013638733653351,0.0,0.0087537243962287,0.0,0.0,0.0,0.0004881527274847,0.0,7.41063434550173e-17,-0.0022807200439274,0.0,0.0,7.41063434550173e-17,0.0189814027398824,0.0,-0.0095984181389212,0.0,0.0028521239291876,0.0029641599394381,0.0,7.41063434550173e-17,Background,1.563551231975913,0.058961497651922865,0.6653184328727464,0.058961497651922865
OR4P4,243,359,41.90896987915039,0.00858514,1.5590705052789364,0.05948984682439219,0.6653184328727464,44,0,17,0.0012927103180028,1212,44,0.0226344428956508,0.001778375939466,-0.017491428181529,-0.0009320838144049,0.0,0.001323994831182,0.0,0.0,-0.0107483342289924,0.0034532761201262,-0.0066730519756674,0.0,-0.0091916192322969,0.0,0.0024375158827751,-0.0006740830140188,0.0004114377370569,0.0,0.0,-0.0278706401586532,0.0124735999852418,0.0118255019187927,0.0087865032255649,0.0001348224614048,-0.0036724573001265,0.001323994831182,0.000109648462967,0.0115300053730607,0.0,0.0,0.0,0.0,-0.006076100282371,0.0,0.0197188891470432,0.0,0.0,0.0,0.0115300053730607,0.0,-0.0107483342289924,8.449837332591414e-05,0.0,-0.0083608478307724,0.0029783830977976,-1.0755321285258665e-16,0.0,0.0,0.0,Background,1.5590705052789364,0.05948984682439219,0.6653184328727464,0.05948984682439219
CES1,275,576,41.71304702758789,0.0085651,1.558083619203359,0.0596067136335575,0.6653184328727464,45,0,26,0.0015675103166194,15,45,0.0,0.0025121823418885,0.0010537705384194,0.001643928233534,-6.16610050201416e-05,0.0071047423407435,0.006237915251404,0.0,0.007175653707236,-0.0046799429692327,0.0021919931750744,0.0001245401799678,0.0,0.0043891808018088,0.0001403838832629,4.3962734253000235e-07,-0.0001503228704677,-0.0011166167678311,0.0044942582026124,-0.0023230090737342,0.0006707155844196,0.0043891845270991,0.0,-0.0086800456047058,0.0,0.0071047423407435,-0.0001067481935024,0.016299083828926,-0.0020841856021434,0.0,0.0026774234138429,0.0046374867670238,0.0034220416564494,-5.421228706836701e-05,5.7287514209747314e-05,0.0,0.0044942712411284,0.0,0.016299083828926,0.0,0.007175653707236,0.0068005146458745,0.0,-0.0046799527481198,0.0,0.0072884624823927,0.0112031511962413,0.0,-0.0106594869866967,Background,1.558083619203359,0.0596067136335575,0.6653184328727464,0.0596067136335575
OR10W1,400,320,44.061134338378906,0.0084998,1.553112564467675,0.06019812246128552,0.6653184328727464,46,0,21,0.0012828591894945,1455,46,0.0180690661072731,0.0006733331829309,-0.0014071203768253,-0.0011677965521812,0.0,-0.0001626759767532,0.0,-0.0035332730039954,0.0008722897619009,0.0038356501609086,8.774921298027039e-05,0.0073536857962608,-7.458031177520752e-05,0.0016790516674518,-0.0013097468763589,-0.0004296656697988,-0.0004296656697988,0.0,0.0,0.005161939188838,-0.00480717420578,0.0018582977354526,0.0169691201299428,3.9165839552879333e-05,-0.0002601593732833,0.0004854202270507,-7.814168930053711e-05,0.0164263769984245,0.0,0.0,-0.0023006424307823,0.0,0.0020047985017299,0.0001473911106586,-8.068978786468506e-06,0.0,0.0,0.0,0.0164263769984245,0.0,-0.0050414185971021,0.0,0.0001603104174137,0.0038403626531362,1.814216375350952e-05,-6.901844153398732e-17,0.0,0.0001870542764663,2.3324042558670044e-05,Background,1.553112564467675,0.06019812246128552,0.6653184328727464,0.06019812246128552
LCN1,272,182,34.37124252319336,0.008517451,1.5482934303180163,0.060775832735261076,0.6653184328727464,47,0,18,0.0012573308839762,2121,47,0.0,0.0021033734083175,-0.0022795461118221,-0.0009655803442001,0.0,0.0,-2.834200859069824e-05,0.0,0.0,0.0055447127670049,0.0021495930850505,0.0,0.0,0.0039457716047763,-0.000890789553523,-0.0003002695739269,-0.0035621635615825,0.0005730111151933,0.0040162205696105,0.0002321079373359,0.0039457697421312,-2.521276473999023e-05,0.0,0.0001286417245864,0.0,0.0,-0.0001003593206405,0.0269062723964452,0.0,5.78761100769043e-05,-0.0009270831942558,0.0005346741527318,2.1751970052719116e-05,-5.3260475397109985e-05,0.0,-0.0002756491303443,0.0040162317454814,0.0010573752224445,0.0269062723964452,-0.0007720403373241,0.0,0.0,0.0,-0.0017353892326354,0.0039503835141658,-0.0002856031060218,0.0004141684621572,0.0,0.0,Background,1.5482934303180163,0.060775832735261076,0.6653184328727464,0.060775832735261076
OR1F1,316,321,41.377811431884766,0.008360644,1.5203706540595467,0.06420892283068802,0.6653184328727464,48,0,29,0.0017206497547049,2,48,0.0206398051232099,-0.002519516274333,0.0038203559815883,0.0009777080267667,-6.632693111896515e-05,0.0059880353510379,-0.0001375619322061,0.0129338158294558,0.0014694817364215,0.0082424860447645,0.0065101403743028,-8.59871506690979e-05,0.0,0.0024708863347768,0.0063287336379289,-0.001509791240096,0.0009431205689907,0.0017060239333659,-0.0032202135771512,0.0019101798534393,-0.0039670709520578,0.0033189300447702,-0.0030755028128623,0.0,-0.0006355606019496,0.0059880353510379,6.133629607119916e-17,0.0,0.0053528118878602,0.0029531475156545,0.0043790098279714,0.0018943436443805,-2.522580325603485e-05,0.0009758546948432,-0.0049659349024295,0.0040536373853683,0.0007465034723281,0.0001413207501173,-0.0130093833431601,0.0029531475156545,-0.0022780485451221,0.0045712916180491,0.0,0.0,0.007632752880454,-0.0006183721125125,0.0103954439982771,0.0,0.0090421736240386,Background,1.5203706540595467,0.06420892283068802,0.6653184328727464,0.06420892283068802
HLA-DQA2,262,282,41.549354553222656,0.008360314,1.5159659996026902,0.0647639749839612,0.6653184328727464,49,0,20,0.001350413459955,459,49,-0.0057331942953169,0.0041359979659318,0.0074837300926446,-0.0003705348935909,0.0,0.0013348356587812,0.0,0.0189965348690748,0.0056742159649729,0.0022595471236854,0.0026521363761276,0.0081185577437281,0.0,0.0,0.0,-0.0017840082291513,-5.021688048145734e-05,0.0,0.0,0.0010005179792642,0.0066837156191468,0.0,0.0136922765523195,3.501027822494507e-05,0.0001803963095881,0.0013348356587812,-0.0001137330982601,0.0,0.0007320828735828,0.0,0.0003991881385445,0.0,0.0038859499618411,0.0,0.0,-0.001840052078478,0.0066040558740496,0.0,0.0,0.0,0.0,0.0005083321593701,0.0,-0.0141379749402403,-0.0037142699584364,0.0,0.001362505601719,0.0,0.0,Background,1.5159659996026902,0.0647639749839612,0.6653184328727464,0.0647639749839612
OR6C1,193,315,41.10933303833008,0.008397275,1.5153484772645,0.0648420889058558,0.6653184328727464,50,0,10,0.0011682263070879,8120,50,0.0165682565420866,0.004478502087295,0.0008344267844222,4.8010605000149537e-17,0.0,0.0,0.0,0.0182212274521589,0.0,0.0,-4.8010605000149537e-17,0.0,-0.000129884108901,0.0,0.0,0.0,0.0,-0.0016281917924061,0.0,0.004606943577528,0.0,0.0034582465887069,0.0154869249090552,0.0011201878078281,-0.0004348382353782,0.0,-0.0012479801662266,0.0,0.0,0.0,0.0,0.0,-0.0047903661616146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002395068877376,0.0,0.0,0.0048019443638622,-0.0001073558523785,-0.0001073558523785,0.0,0.0,Background,1.5153484772645,0.0648420889058558,0.6653184328727464,0.0648420889058558
H2BC7,191,127,29.95039939880371,0.008383967,1.512391746464577,0.06521711666852606,0.6653184328727464,51,0,13,0.0012446789763849,2591,51,0.0166451819241046,-0.0010186142753809,-0.0035322876647114,-0.0158411748707294,0.0077021997421979,0.0184496417641639,-0.0029208117630332,0.0,0.0009174614679068,-0.0087402556091547,-0.0117328744381666,0.0,0.0,0.0,-0.0081189414486289,0.0,0.0112439785152673,-0.0009101645555347,0.0,-0.0137854143977165,0.0,0.0,0.0,-4.392117261886597e-06,0.0003397237160243,0.0184496417641639,2.7224459699937142e-05,0.0257011372596025,-0.0054016769863665,-0.0033317969646304,0.0,0.0,0.0,0.0,0.0165614746510982,-0.0036835686769336,0.0007863864302635,-0.0029638165142387,0.0257011372596025,-0.003380482783541,-0.0009583075880073,0.0117527842521667,0.0,-0.0087402481585741,-0.0001103840768337,-0.0030169156379997,-0.0004004123038612,0.0,0.0,Background,1.512391746464577,0.06521711666852606,0.6653184328727464,0.06521711666852606
