gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,delta_bat,delta_cet,contrast_quadrant
PBK,330,703,105,69,36,0.2850336301848833,0.8854984641075134,1.942890293094024e-15,3.9440672949800906e-13,14.719980239868164,13.00902271270752,246,44.75096130371094,0.3289310336112976,0.6910252571105957,0.7091354131698608,0.8747953772544861,0.5191178917884827,0.9612883367366474,0.1682036053120533,0.8846340489435419,1685,32,1.0598948151663044e-12,44,43.99990713825668,62,32.05710009976721,-0.18377012014389038,0.19001752138137817,Q4_Unilateral_Cetacean
NUTM1,1197,226,51,20,31,0.3382432924144744,0.8849241137504578,1.942890293094024e-15,2.061406600970635e-12,27.172204971313477,26.299604415893555,379,38.00322341918945,0.7149973511695862,0.857001543045044,0.9999821782112122,0.9999680519104004,,2.026240687582667,0.021370063011317,0.8846340489435419,251,33,2.1975690410756487e-12,45,44.99990366305674,63,33.00944462919853,-0.14296650886535645,,Unclassified
GID8,229,715,113,73,40,0.4141322930415963,0.6286747455596924,1.942890293094024e-15,1.0685896612016561e-13,11.391648292541504,7.60919713973999,86,24.70745086669922,0.4610612690448761,0.446787565946579,0.8589140772819519,0.8261720538139343,0.5122745633125305,3.545103357157439,0.0001962295810843,0.0894033864122387,33,8850,1.0598948151663044e-12,40,39.99991161548497,64,33.29541070834719,-0.37938448786735535,0.3466395139694214,Q4_Unilateral_Cetacean
MICAL2,2057,509,94,61,33,0.2718627814049223,0.8836105465888977,1.942890293094024e-15,2.7569613258966197e-12,20.428468704223633,19.010099411010746,998,33.335227966308594,0.612819254398346,0.7733570337295532,0.9999947547912598,0.8884090185165405,,0.6976834615480854,0.2426875866182795,0.8846340489435419,2781,34,2.867907288525824e-12,46,45.99990499747642,65,34.09361489857,-0.1150519847869873,,Unclassified
ARL17B,97,519,58,37,21,0.4117464011055921,0.6962106227874756,1.942890293094024e-15,1.5543122344750982e-13,17.624967575073242,13.661758422851562,34,25.31556701660156,0.6962106227874756,0.8716734051704407,0.0,0.9999998807907104,0.2521021664142608,3.4973514805311807,0.0002349511393456,0.1038967758841647,34,3811,1.0598948151663044e-12,41,40.999906820464304,66,34.12786830728301,-0.12832647562026978,-0.2521021664142608,Q3_Parallel_Regressive
EIF4B,635,684,108,72,36,0.255981897559013,0.883294939994812,1.942890293094024e-15,5.925815393935017e-13,32.92742919921875,17.7143611907959,169,37.2779541015625,0.883294939994812,0.6910777688026428,0.7243819236755371,0.9213853478431702,0.9587488174438475,0.3798392228036353,0.3520323824786339,0.8846340489435419,4743,35,1.0629664520256836e-12,47,46.9999053434899,67,35.1588959095444,-0.23030757904052734,-0.23436689376831044,Q3_Parallel_Regressive
SNRPE,92,711,112,72,40,0.4109127542960031,0.5160747766494751,1.942890293094024e-15,1.5543122344752072e-14,5.031416893005371,2.0484066009521484,92,9.749395370483398,0.5160747766494751,0.6436583399772644,0.0,0.0,0.0,3.4806666512643387,0.0002500837807062,0.105384898510932,35,13229,1.0598948151663044e-12,43,42.99993280402292,68,35.4411040904556,0.6436583399772644,0.0,Q2_Unilateral_Bat
NID2,1447,628,98,59,39,0.2654741061038355,0.8825555443763733,1.942890293094024e-15,2.1740942379698496e-12,17.218017578125,14.13823413848877,193,41.693702697753906,0.4129644632339477,0.8423781394958496,0.8815891146659851,,0.7482346892356873,0.5698188126178263,0.2844002972655622,0.8846340489435419,3462,36,2.304660732570357e-12,48,47.99990660579029,69,36.11632856667775,,0.13335442543029785,Unclassified
PPP2CA,358,690,111,72,39,0.4106792092772744,0.6652993559837341,1.942890293094024e-15,3.6914915568785773e-14,17.478866577148438,9.525308609008787,26,26.27218246459961,0.6652993559837341,0.8260615468025208,0.8097646236419678,0.0,0.4349071383476257,3.475992419060978,0.0002544833365297,0.105384898510932,36,6400,1.0598948151663044e-12,44,43.99990950090907,70,36.21403392085135,0.8260615468025208,0.3748574852943421,Q1_Golden_Quadrant
GOLGA8G,719,446,89,58,31,0.3071087889742733,0.8824102282524109,1.942890293094024e-15,1.200706201131386e-12,33.84395980834961,23.608800888061523,205,44.205562591552734,0.7656040787696838,0.9584704637527466,0.9048528671264648,0.9604119658470154,0.8079974055290222,1.4031064438808452,0.0802925499537216,0.8846340489435419,734,37,1.425155151752713e-12,49,48.99990406358686,71,37.02564017292983,-0.0019415020942687988,0.09685546159744263,Q4_Unilateral_Cetacean
NCALD,193,709,111,73,38,0.4101756498151013,0.499116450548172,1.942890293094024e-15,2.9143354396409936e-14,2.37599515914917,1.4934242963790894,192,4.760402202606201,0.499116450548172,0.1327818483114242,0.853044331073761,0.0,0.5218254923820496,3.4659140458753317,0.0002642160933598,0.105384898510932,37,13691,1.0598948151663044e-12,45,44.999940105488726,72,37.45653475224477,0.1327818483114242,0.3312188386917114,Q1_Golden_Quadrant
NECAB1,379,556,61,26,35,0.3326613368293667,0.8807981014251709,1.942890293094024e-15,3.769207168601696e-13,16.46922492980957,15.324398040771484,232,37.25255584716797,0.4420965313911438,0.94721657037735,0.9707689881324768,0.9992422461509703,0.832047164440155,1.914521941896426,0.0277767491306159,0.8846340489435419,301,38,1.0598948151663044e-12,51,50.99990612580015,73,38.01127369471234,-0.05202567577362038,0.13872182369232178,Q4_Unilateral_Cetacean
BZW1,431,720,114,74,40,0.41006737753049,0.7127557992935181,1.942890293094024e-15,1.4377388168894745e-13,6.871460914611816,6.674508571624756,308,9.640694618225098,0.7127557992935181,0.722787618637085,0.4071689546108246,0.377964437007904,0.3750127851963043,3.4637470555356686,0.0002663535845304,0.105384898510932,38,2578,1.0598948151663044e-12,46,45.99991303015028,74,38.08699700698371,0.34482318162918096,0.032156169414520264,Q1_Golden_Quadrant
CAMSAP2,1562,630,89,56,33,0.4088500787704713,0.8092002272605896,1.942890293094024e-15,1.8438028881445287e-12,21.695289611816406,20.333099365234375,597,39.46315383911133,0.549760639667511,0.8761184811592102,0.8703838586807251,0.9999765157699584,0.8861845135688782,3.4393837139573993,0.0002915201019775,0.1089129051062124,39,363,1.9922090208437396e-12,47,46.99990468755141,75,39.013368806119054,-0.12385803461074818,-0.015800654888153076,Q3_Parallel_Regressive
APBB3,504,722,109,71,38,0.2229694969950443,0.8804768323898315,1.942890293094024e-15,6.275535646691728e-13,8.339580535888672,7.882520198822021,63,17.990978240966797,0.4635423421859741,0.7532469630241394,0.8583917021751404,0.7342270612716675,0.8379048109054565,-0.2808797540613895,0.6105986851433649,0.8846340489435419,10310,39,1.065730285357932e-12,53,52.99991125806616,76,39.344163618224144,0.019019901752471924,0.020486891269683838,Q1_Golden_Quadrant
FLAD1,541,357,88,49,39,0.3088000592196874,0.8799042105674744,1.942890293094024e-15,9.34530230977789e-13,30.680702209472656,23.11128807067871,281,39.59889221191406,0.7747868895530701,0.8863348364830017,0.9745345711708068,0.7778284549713135,0.3691326677799225,1.4369559769975584,0.0753652513964025,0.8846340489435419,685,40,1.2277485116147213e-12,54,53.999904147435,77,40.02411040904556,0.10850638151168823,0.6054019033908843,Q1_Golden_Quadrant
ASCL5,239,654,88,53,35,0.4086470365276091,0.7726726531982422,1.942890293094024e-15,3.186340080673693e-13,18.25515365600586,15.692336082458496,232,36.33622741699219,0.5023953914642334,0.8884512782096863,0.7743257880210876,0.5828177332878113,0.4201130867004394,3.435319972433836,0.0002959272794139,0.1089129051062124,40,802,1.0598948151663044e-12,48,47.99990599077322,78,40.028001330229465,0.305633544921875,0.35421270132064825,Q1_Golden_Quadrant
TARP,87,227,71,51,20,0.4085979380852803,0.8571228981018066,1.942890293094024e-15,1.1074474670635324e-13,14.644508361816406,12.341439247131348,39,26.856229782104492,0.5452927947044373,0.8336931467056274,0.8909337520599365,0.4569697976112366,0.7188236713409424,3.4343373031329985,0.0002970022686634,0.1089129051062124,41,78,1.0598948151663044e-12,49,48.9999074954432,79,41.00395743265713,0.37672334909439087,0.17211008071899414,Q1_Golden_Quadrant
MEIOC,994,631,108,70,38,0.2701486075761443,0.8784698247909546,1.942890293094024e-15,1.63591362678383e-12,19.301788330078125,17.608978271484375,513,39.737674713134766,0.4857301712036133,0.8690080642700195,0.948055624961853,0.7992202043533325,0.95121967792511,0.663375530014164,0.2535450369049772,0.8846340489435419,2915,41,1.7987803704754494e-12,55,54.99990537375016,80,41.098303957432655,0.06978785991668701,-0.003164052963256947,Q2_Unilateral_Bat
AMMECR1L,311,730,112,72,40,0.4079833393518341,0.787782609462738,1.942890293094024e-15,1.5931700403369732e-13,26.971540451049805,23.55128288269043,33,34.23728942871094,0.787782609462738,0.8423376083374023,0.8355236649513245,0.4079250693321228,0.6674742102622986,3.4220365603997274,0.0003107697771582,0.1112481809422274,42,585,1.0598948151663044e-12,51,50.99990407310691,81,42.020851346857334,0.43441253900527954,0.16804945468902588,Q1_Golden_Quadrant
RFC4,370,704,109,72,37,0.2368981902015037,0.8782088160514832,1.942890293094024e-15,3.885780586187293e-13,9.794344902038574,9.381340026855469,231,11.152637481689451,0.8782088160514832,0.8432260155677795,0.8498805165290833,0.3906904458999634,0.5345221757888794,-0.0021071786891149,0.5008406420493453,0.8846340489435419,8016,42,1.0598948151663044e-12,56,55.99990963266782,82,42.26797472564017,0.45253556966781616,0.31535834074020386,Q1_Golden_Quadrant
TIMP3,212,719,109,69,40,0.4066665578274325,0.7045995593070984,1.942890293094024e-15,1.865174681370089e-13,12.72165298461914,10.757767677307127,171,26.41103744506836,0.4816794097423553,0.8855867385864258,0.15811388194561,0.6441149711608887,0.0839445143938064,3.395682144280501,0.0003422890400503,0.1196817608641282,43,3167,1.0598948151663044e-12,52,51.99990850501581,83,43.10675091453275,0.2414717674255371,0.07416936755180359,Q1_Golden_Quadrant
RERE,1771,580,91,64,27,0.219163556379576,0.8776906132698059,1.942890293094024e-15,1.1463052729248172e-12,14.12279224395752,13.373103141784668,1427,23.73619842529297,0.5949896574020386,0.831818163394928,0.9202401041984558,0.9662405252456664,0.522686243057251,-0.3570528631507621,0.6394738843083754,0.8846340489435419,10830,43,1.3831547074509078e-12,58,57.99990695743981,84,43.361589624210175,-0.13442236185073841,0.39755386114120483,Q4_Unilateral_Cetacean
PPP1R12B,1027,651,101,66,35,0.3516191001637218,0.8755137920379639,1.942890293094024e-15,1.3930523401474448e-12,22.669113159179688,22.3177490234375,829,39.49737548828125,0.5739397406578064,0.8542025685310364,0.8517993092536926,0.999982476234436,0.9198589324951172,2.2939476661679152,0.0108967524957714,0.8846340489435419,158,44,1.5850087702848954e-12,60,59.99990428857862,85,44.00671765879614,-0.14577990770339966,-0.06805962324142456,Q3_Parallel_Regressive
MRPL57,103,654,113,74,39,0.4062083575522975,0.7837917804718018,1.942890293094024e-15,1.670885652060721e-13,10.839134216308594,9.583702087402344,36,21.90622329711914,0.4947970509529114,0.8241034150123596,0.7844271063804626,0.3156485259532928,0.3680509030818939,3.386511601944453,0.0003539364165618,0.1209416823410655,44,645,1.0598948151663044e-12,53,52.99990944848968,86,44.022913202527434,0.5084548890590668,0.4163762032985687,Q1_Golden_Quadrant
TJP1,1911,625,96,63,33,0.3070208843846929,0.8748756051063538,1.942890293094024e-15,1.90014670664415e-12,15.772229194641112,14.752975463867188,239,28.98671531677246,0.5441192388534546,0.905094027519226,0.8752833604812622,0.9999793171882628,0.9999947547912598,1.4013470980139255,0.0805551517980694,0.8846340489435419,736,45,2.04559746301424e-12,61,60.999906348007094,87,45.025972730295976,-0.09488528966903687,-0.12471139430999756,Q3_Parallel_Regressive
PAQR8,358,713,112,74,38,0.404945738527014,0.7407721281051636,1.942890293094024e-15,3.613775945154232e-13,17.17125129699707,13.644760131835938,288,23.78633689880371,0.7218955755233765,0.8920783996582031,0.7942669987678528,0.7144359350204468,0.7083559036254883,3.361241208507322,0.0003879651573669,0.1296234698002821,45,1440,1.0598948151663044e-12,54,53.99990682838087,88,45.04938476887263,0.17764246463775635,0.0859110951423645,Q1_Golden_Quadrant
ABCB4,1290,635,107,71,36,0.2609707745406043,0.8742083311080933,1.942890293094024e-15,1.6145418335598305e-12,21.951416015625,15.763741493225098,405,43.32609558105469,0.506655752658844,0.8390344977378845,0.8831412196159363,0.9999826550483704,0.886779248714447,0.4796879353683357,0.3157246539519811,0.8846340489435419,4032,46,1.7799111613592409e-12,62,61.99990596525543,89,46.13561689391421,-0.16094815731048584,-0.003638029098510742,Q3_Parallel_Regressive
CCIN,590,699,107,72,35,0.2802954430610093,0.8739529252052307,1.942890293094024e-15,7.771561172373078e-13,16.438053131103516,14.607670783996582,478,24.94006729125977,0.659102201461792,0.8510200381278992,0.9101062417030334,0.7524235844612122,0.7099468111991882,0.8664569977488982,0.1931197992916876,0.8846340489435419,2030,47,1.1298637647554385e-12,63,62.999906407105925,90,47.06907216494845,0.09859645366668701,0.20015943050384521,Q1_Golden_Quadrant
TNNC1,161,717,113,73,40,0.4022120940747498,0.5112838745117188,1.942890293094024e-15,7.771561172375794e-14,6.427961826324463,3.851816415786743,119,13.10971736907959,0.4903203845024109,0.6361212730407715,0.5271914601325989,0.2008850574493408,0.201959803700447,3.3065293204059736,0.0004722973212783,0.1510848984131988,47,13351,1.0598948151663044e-12,56,55.99992061083755,91,47.44556035916195,0.43523621559143066,0.3252316564321519,Q1_Golden_Quadrant
PHB2,268,704,111,71,40,0.4014318983550222,0.6843488216400146,1.942890293094024e-15,9.908740494779032e-14,14.18634796142578,10.87712860107422,239,24.920995712280273,0.5692528486251831,0.6189001798629761,0.6688730120658875,0.2639636099338531,0.4111036956310272,3.2909142754868976,0.0004993116995321,0.1563989875513808,48,4788,1.0598948151663044e-12,57,56.999908419543424,92,48.16082474226804,0.354936569929123,0.25776931643486023,Q1_Golden_Quadrant
SETD2,2665,672,106,71,35,0.2315660552033474,0.873881995677948,1.942890293094024e-15,3.3165137303059994e-12,29.93117904663086,25.20487403869629,1273,43.86717224121094,0.682313859462738,0.8649728298187256,0.749801754951477,0.9213884472846984,0.5510884523391724,-0.1088259486150212,0.5433297289857444,0.8846340489435419,8966,48,3.422206270008942e-12,64,63.99990381608398,93,48.2997672098437,-0.05641561746597279,0.1987133026123047,Q4_Unilateral_Cetacean
GOLGA8S,709,460,92,61,31,0.3102683828531085,0.8736959099769592,1.942890293094024e-15,1.1521339438040924e-12,32.94309616088867,23.09834861755371,207,43.749454498291016,0.7529944777488708,0.9629613757133484,0.9056538939476012,0.9630042910575868,0.7632724642753601,1.4663433972459237,0.0712773791488961,0.8846340489435419,649,49,1.387938895944554e-12,65,64.99990414966193,94,49.023212504156966,-4.291534423839227e-05,0.1423814296722411,Q4_Unilateral_Cetacean
BZW2,436,698,108,72,36,0.4009855298775158,0.6953995227813721,1.942890293094024e-15,1.4960255256822866e-13,24.335182189941406,13.359016418457031,144,34.99453353881836,0.6953995227813721,0.8516870737075806,0.8947248458862305,0.317349910736084,0.4938638806343078,3.2819805378996736,0.0005154035974319,0.1581447568855055,49,3896,1.0598948151663044e-12,58,57.999906964265314,95,49.131193880944465,0.5343371629714966,0.40086096525192266,Q1_Golden_Quadrant
GPAT2P1,571,686,111,71,40,0.2406196024891388,0.8733578324317932,1.942890293094024e-15,9.209299989261433e-13,20.470319747924805,15.401753425598145,117,23.438640594482425,0.8733578324317932,0.8578806519508362,0.8944986462593079,0.639687180519104,0.8581177592277527,0.0723741579351245,0.471152074915497,0.8846340489435419,7403,50,1.2185823041886754e-12,66,65.99990609690911,96,50.24785500498836,0.21819347143173218,0.036380887031555176,Q1_Golden_Quadrant
GNB1,350,680,107,68,39,0.3999018168267569,0.511546790599823,1.942890293094024e-15,4.6629367034255496e-14,11.97676944732666,7.246748447418213,47,23.43625259399414,0.5110360383987427,0.2089864462614059,0.8473150730133057,0.9014541506767272,0.4717494547367096,3.260290816283543,0.0005564901573693,0.167336590320965,50,13340,1.0598948151663044e-12,60,59.99991212599131,97,50.44529431326904,-0.6924677044153214,0.37556561827659607,Q4_Unilateral_Cetacean
MMP16,607,688,105,68,37,0.3973529490089093,0.6860945820808411,1.942890293094024e-15,4.177214130151279e-13,20.031747817993164,18.785079956054688,399,29.910335540771484,0.6697266101837158,0.8525585532188416,0.4763389229774475,0.999996542930603,0.3098872005939483,3.2092770969537656,0.0006653459027604,0.1930734393945153,51,4633,1.0598948151663044e-12,62,61.999905054313665,98,51.15576987030263,-0.14743798971176147,0.1664517223834992,Q4_Unilateral_Cetacean
GPAT2,837,673,111,71,40,0.2555446587450232,0.8733232021331787,1.942890293094024e-15,1.2687073613895929e-12,20.376693725585938,18.105619430541992,119,23.33236312866211,0.8733232021331787,0.8486706018447876,0.9385817050933838,0.6613677740097046,0.8576435446739197,0.3710882087334757,0.3552859165503818,0.8846340489435419,4809,51,1.4809161385857474e-12,67,66.99990523406217,99,51.16162287994679,0.187302827835083,0.08093816041946411,Q1_Golden_Quadrant
SLC5A8,653,696,109,71,38,0.2870691569050923,0.8730034232139587,1.942890293094024e-15,8.587575095471898e-13,19.94268226623535,16.057397842407227,310,22.843761444091797,0.8730034232139587,0.9575377106666564,0.8885158896446228,0.9999818801879884,0.9638469219207764,1.0020279106234922,0.1581650564710943,0.8846340489435419,1565,52,1.1777697703945017e-12,68,67.99990586255893,100,52.053774526105755,-0.04244416952133201,-0.07533103227615356,Q3_Parallel_Regressive
ATP6V0E1,81,709,109,69,40,0.3970772691212215,0.6079946756362915,1.942890293094024e-15,6.800116025828854e-14,7.168264389038086,5.531560897827148,19,19.026411056518555,0.3767533600330353,0.7641674280166626,0.4831920266151428,0.6282212734222412,0.2956718802452087,3.203759566261552,0.0006782285217239,0.1930734393945153,52,9973,1.0598948151663044e-12,63,62.999915310275995,101,52.333388759561025,0.1359461545944214,0.18752014636993414,Q1_Golden_Quadrant
